Small Molecule HMS LINCS ID,Small Molecule Name,Cell Line HMS LINCS ID,Cell Line Name,Drug Concentration,Conc Unit,Cell Count,Relative Cell Count,Relative Growth,Replicate,Experiment Date
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,4371,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,4231,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,3993,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,3355,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,3428,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,2564,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,2204,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,2169,,,2,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,5170,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,4880,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,5021,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,5206,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,4997,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,5041,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,4959,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,4815,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,4955,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,4831,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,5160,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,4493,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,4610,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,4262,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,4597,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,4536,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,4226,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,3438,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,3417,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,2956,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,2132,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,1968,,,3,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,,0.951,0.933,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,,0.971,0.961,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,,0.978,0.970,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,,0.991,0.988,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,,0.973,0.963,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,,0.999,0.999,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,,0.976,0.967,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,,0.971,0.961,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,,0.962,0.948,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,,0.929,0.903,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,,0.930,0.904,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,,0.921,0.893,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,,0.861,0.811,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76780,uM,,0.868,0.820,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,,0.891,0.852,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53550,uM,,0.856,0.803,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,,0.775,0.693,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07110,uM,,0.692,0.580,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,,0.631,0.496,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14210,uM,,0.526,0.353,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,,0.401,0.184,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,,0.389,0.166,,2014-03-19
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,2571,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,2618,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,2197,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,2217,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,3009,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,2474,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,3248,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,2708,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,1829,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,2788,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,1866,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,1267,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,2133,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,2205,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,2283,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,1612,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,1829,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,2005,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,1301,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,1170,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,1044,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,1066,,,1,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,2419,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,2994,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,2477,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,2965,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,3031,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,3192,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,3057,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,2896,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,2968,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,2371,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,2594,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,2499,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,2658,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,2535,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,1988,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,2174,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,2001,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,1918,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,1719,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,1357,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,1237,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,1148,,,2,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,3657,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,2692,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,3025,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,3170,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,3011,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,1961,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,2886,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,2940,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,2659,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,2644,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,2713,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,2530,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,2053,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,2233,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,2559,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,2279,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,1988,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,1824,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,1414,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,1273,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,1161,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,585,,,3,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,,0.964,0.948,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,,0.926,0.895,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,,0.856,0.795,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,,0.927,0.894,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,,1.011,1.017,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,,0.850,0.788,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,,1.029,1.044,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,,0.953,0.934,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,,0.825,0.749,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,,0.874,0.825,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,,0.795,0.708,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,,0.694,0.561,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,,0.762,0.663,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76780,uM,,0.777,0.685,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,,0.764,0.667,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53550,uM,,0.673,0.535,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,,0.649,0.502,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07110,uM,,0.643,0.496,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,,0.493,0.281,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14210,uM,,0.423,0.183,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,,0.383,0.126,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,,0.314,0.029,,2014-04-01
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,4909,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,4485,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,4526,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,4580,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,4845,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,4452,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,4533,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,4352,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,4617,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,4439,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,3843,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,3512,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,3169,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,3485,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,3263,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,3264,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,3263,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,1924,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,2141,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,2133,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,1801,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,1503,,,1,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,4116,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,4891,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,4465,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,3698,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,4506,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,4414,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,4573,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,3948,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,3687,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,3885,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,3875,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,3716,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,3564,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,3113,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,2877,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,3408,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,3052,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,2623,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,2638,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,1439,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,1695,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,1910,,,2,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,5292,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,4643,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,4583,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,4573,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,4526,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,4280,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,4256,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,4369,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,4366,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,4046,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,3983,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,3672,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,3488,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76777,uM,3352,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,3651,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53553,uM,3280,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,3095,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07107,uM,2476,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,2227,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14214,uM,2325,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,1990,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,1384,,,3,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02000,uM,,1.007,1.011,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.02833,uM,,0.986,0.979,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.03833,uM,,0.955,0.932,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.05500,uM,,0.904,0.855,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.07833,uM,,0.977,0.965,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.11049,uM,,0.925,0.886,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.15625,uM,,0.940,0.909,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.22097,uM,,0.891,0.835,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.31250,uM,,0.892,0.836,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.44194,uM,,0.871,0.804,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.62500,uM,,0.823,0.732,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,0.88388,uM,,0.767,0.646,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.25000,uM,,0.719,0.573,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,1.76780,uM,,0.700,0.545,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,2.50000,uM,,0.689,0.528,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,3.53550,uM,,0.700,0.545,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,5.00000,uM,,0.662,0.487,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,7.07110,uM,,0.494,0.232,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,10.00000,uM,,0.493,0.230,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,14.14210,uM,,0.415,0.112,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,20.00000,uM,,0.386,0.068,,2014-04-08
10047-101-1,Pictilisib,50058-3,MDA-MB-231,22.00000,uM,,0.337,-0.005,,2014-04-08
10057-102-2,MK2206,50056-1,HME1,0.02000,uM,10678,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.02833,uM,9949,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.03833,uM,10779,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.05500,uM,9954,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.07833,uM,10674,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.11049,uM,9937,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.15625,uM,10212,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.22097,uM,10761,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.31250,uM,11263,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.44194,uM,9871,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.62500,uM,9851,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.88388,uM,10162,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,1.25000,uM,9807,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,1.76777,uM,9900,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,2.50000,uM,9233,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,3.53553,uM,9334,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,5.00000,uM,8152,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,7.07107,uM,7542,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,10.00000,uM,6712,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,14.14214,uM,4626,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,20.00000,uM,3164,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,22.00000,uM,3550,,,1,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.02000,uM,10528,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.02833,uM,10643,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.03833,uM,11105,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.05500,uM,10550,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.07833,uM,10618,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.11049,uM,11308,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.15625,uM,10611,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.22097,uM,10214,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.31250,uM,10676,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.44194,uM,10184,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.62500,uM,10536,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.88388,uM,10712,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,1.25000,uM,10056,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,1.76777,uM,9725,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,2.50000,uM,10025,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,3.53553,uM,9673,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,5.00000,uM,8985,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,7.07107,uM,8028,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,10.00000,uM,7612,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,14.14214,uM,5440,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,20.00000,uM,4668,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,22.00000,uM,3366,,,2,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.02000,uM,10755,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.02833,uM,10325,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.03833,uM,10283,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.05500,uM,10666,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.07833,uM,10103,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.11049,uM,10333,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.15625,uM,10401,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.22097,uM,10684,,,3,2014-03-19
10057-102-2,MK2206,50056-1,HME1,0.31250,uM,10559,,,3,2014-03-19
