Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,23.00,770.96,2234,2193,1.0184,1.0235
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,25.30,770.96,2465,2456,1.0034,1.0034
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,27.50,770.96,2739,2754,0.9943,0.9933
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,29.70,770.96,3063,3022,1.0137,1.0138
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,31.90,770.96,3353,3294,1.0180,1.0169
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,34.10,770.96,3677,3605,1.0205,1.0182
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,36.40,770.96,4027,3985,1.0105,1.0087
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,38.60,770.96,4432,4421,1.0024,1.0017
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,40.80,770.96,4889,4874,1.0028,1.0018
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,43.00,770.96,5328,5280,1.0091,1.0064
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,45.30,770.96,5705,5677,1.0051,1.0034
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,47.50,770.96,6146,6082,1.0106,1.0070
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,49.70,770.96,6518,6511,1.0012,1.0006
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,51.90,770.96,6925,6944,0.9971,0.9979
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,54.10,770.96,7315,7405,0.9876,0.9921
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,56.40,770.96,7794,7845,0.9932,0.9956
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,58.60,770.96,8222,8264,0.9947,0.9966
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,60.80,770.96,8634,8711,0.9910,0.9946
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,63.00,770.96,8988,9152,0.9819,0.9895
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,65.30,770.96,9389,9591,0.9786,0.9877
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,67.50,770.96,9747,9939,0.9803,0.9888
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,69.70,770.96,10083,10312,0.9774,0.9872
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,71.90,770.96,10295,10631,0.9680,0.9822
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,74.10,770.96,10507,10921,0.9618,0.9789
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,76.40,770.96,10778,11184,0.9633,0.9796
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,78.60,770.96,10960,11443,0.9575,0.9765
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,80.80,770.96,11177,11725,0.9530,0.9741
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,83.10,770.96,11367,12002,0.9469,0.9708
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,85.30,770.96,11593,12277,0.9443,0.9693
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,87.50,770.96,11755,12567,0.9355,0.9645
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,2.90,770.96,875,886,0.9882,0.9496
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,5.10,770.96,1006,984,1.0235,1.1756
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,7.30,770.96,1089,1067,1.0210,1.1023
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,9.60,770.96,1211,1178,1.0291,1.1070
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,11.90,770.96,1327,1319,1.0066,1.0212
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,14.10,770.96,1497,1478,1.0128,1.0279
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,16.40,770.96,1651,1625,1.0166,1.0319
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,18.60,770.96,1796,1786,1.0054,1.0089
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,20.80,770.96,1968,1959,1.0049,1.0073
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,23.00,770.96,2199,2193,1.0032,1.0038
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,25.30,770.96,2468,2456,1.0048,1.0051
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,27.50,770.96,2767,2754,1.0049,1.0049
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,29.70,770.96,3034,3022,1.0039,1.0038
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,31.90,770.96,3329,3294,1.0106,1.0095
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,34.10,770.96,3632,3605,1.0074,1.0064
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,36.40,770.96,4021,3985,1.0089,1.0068
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,38.60,770.96,4449,4421,1.0063,1.0043
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,40.80,770.96,4870,4874,0.9992,0.9989
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,43.00,770.96,5323,5280,1.0082,1.0054
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,45.30,770.96,5688,5677,1.0019,1.0010
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,47.50,770.96,6077,6082,0.9993,0.9993
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,49.70,770.96,6511,6511,0.9998,0.9995
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,51.90,770.96,6947,6944,1.0004,0.9998
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,54.10,770.96,7360,7405,0.9936,0.9957
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,56.40,770.96,7749,7845,0.9874,0.9920
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,58.60,770.96,8139,8264,0.9844,0.9902
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,60.80,770.96,8546,8711,0.9806,0.9883
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,63.00,770.96,8875,9152,0.9691,0.9818
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,65.30,770.96,9256,9591,0.9644,0.9795
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,67.50,770.96,9534,9939,0.9587,0.9765
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,69.70,770.96,9829,10312,0.9526,0.9732
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,71.90,770.96,10050,10631,0.9447,0.9689
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,74.10,770.96,10282,10921,0.9411,0.9671
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,76.40,770.96,10455,11184,0.9343,0.9636
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,78.60,770.96,10635,11443,0.9289,0.9603
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,80.80,770.96,10798,11725,0.9206,0.9559
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,83.10,770.96,10981,12002,0.9147,0.9526
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,85.30,770.96,11172,12277,0.9100,0.9497
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.01,87.50,770.96,11232,12567,0.8940,0.9400
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,2.90,770.96,945,886,1.0660,1.7645
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,5.10,770.96,1030,984,1.0454,1.2722
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,7.30,770.96,1133,1067,1.0613,1.2667
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,9.60,770.96,1233,1178,1.0457,1.1464
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,11.90,770.96,1373,1319,1.0399,1.1007
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,14.10,770.96,1539,1478,1.0408,1.0865
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,16.40,770.96,1689,1625,1.0389,1.0708
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,18.60,770.96,1860,1786,1.0409,1.0667
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,20.80,770.96,2033,1959,1.0371,1.0541
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,23.00,770.96,2256,2193,1.0284,1.0363
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,25.30,770.96,2532,2456,1.0301,1.0345
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,27.50,770.96,2826,2754,1.0255,1.0268
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,29.70,770.96,3109,3022,1.0282,1.0277
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,31.90,770.96,3402,3294,1.0323,1.0301
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,34.10,770.96,3672,3605,1.0181,1.0159
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,36.40,770.96,4041,3985,1.0135,1.0107
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,38.60,770.96,4453,4421,1.0064,1.0043
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,40.80,770.96,4880,4874,1.0007,1.0000
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,43.00,770.96,5324,5280,1.0080,1.0051
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,45.30,770.96,5685,5677,1.0012,1.0003
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,47.50,770.96,6100,6082,1.0027,1.0013
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,49.70,770.96,6436,6511,0.9884,0.9920
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,51.90,770.96,6915,6944,0.9956,0.9967
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,54.10,770.96,7283,7405,0.9832,0.9889
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,56.40,770.96,7720,7845,0.9838,0.9895
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,58.60,770.96,8178,8264,0.9892,0.9930
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,60.80,770.96,8562,8711,0.9828,0.9895
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,63.00,770.96,8975,9152,0.9806,0.9885
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,65.30,770.96,9364,9591,0.9762,0.9861
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,67.50,770.96,9728,9939,0.9787,0.9878
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,69.70,770.96,10035,10312,0.9730,0.9847
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,71.90,770.96,10296,10631,0.9683,0.9822
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,74.10,770.96,10517,10921,0.9628,0.9792
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,76.40,770.96,10764,11184,0.9622,0.9788
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,78.60,770.96,10963,11443,0.9580,0.9767
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,80.80,770.96,11264,11725,0.9605,0.9779
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,83.10,770.96,11486,12002,0.9569,0.9761
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,85.30,770.96,11727,12277,0.9552,0.9753
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.018333,87.50,770.96,11953,12567,0.9512,0.9731
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,2.90,770.96,881,886,0.9943,0.9771
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,5.10,770.96,999,984,1.0151,1.0996
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,7.30,770.96,1078,1067,1.0101,1.0447
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,9.60,770.96,1175,1178,0.9975,0.9922
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,11.90,770.96,1317,1319,0.9978,0.9928
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,14.10,770.96,1437,1478,0.9717,0.9395
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,16.40,770.96,1582,1625,0.9733,0.9492
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,18.60,770.96,1736,1786,0.9714,0.9517
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,20.80,770.96,1910,1959,0.9745,0.9610
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,23.00,770.96,2131,2193,0.9713,0.9601
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,25.30,770.96,2364,2456,0.9618,0.9520
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,27.50,770.96,2632,2754,0.9549,0.9485
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,29.70,770.96,2922,3022,0.9661,0.9641
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,31.90,770.96,3166,3294,0.9604,0.9605
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,34.10,770.96,3483,3605,0.9653,0.9675
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,36.40,770.96,3829,3985,0.9600,0.9644
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,38.60,770.96,4181,4421,0.9447,0.9541
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,40.80,770.96,4581,4874,0.9388,0.9515
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,43.00,770.96,4950,5280,0.9368,0.9524
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,45.30,770.96,5386,5677,0.9479,0.9622
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,47.50,770.96,5763,6082,0.9468,0.9628
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,49.70,770.96,6164,6511,0.9460,0.9632
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,51.90,770.96,6551,6944,0.9427,0.9621
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,54.10,770.96,6947,7405,0.9372,0.9595
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,56.40,770.96,7362,7845,0.9375,0.9608
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,58.60,770.96,7818,8264,0.9449,0.9660
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,60.80,770.96,8171,8711,0.9371,0.9616
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,63.00,770.96,8628,9152,0.9418,0.9656
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,65.30,770.96,9054,9591,0.9433,0.9672
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,67.50,770.96,9445,9939,0.9496,0.9713
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,69.70,770.96,9687,10312,0.9387,0.9649
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,71.90,770.96,10084,10631,0.9480,0.9708
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,74.10,770.96,10413,10921,0.9530,0.9735
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,76.40,770.96,10670,11184,0.9535,0.9738
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,78.60,770.96,10953,11443,0.9567,0.9756
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,80.80,770.96,11261,11725,0.9601,0.9774
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,83.10,770.96,11536,12002,0.9609,0.9779
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,85.30,770.96,11875,12277,0.9672,0.9807
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.031667,87.50,770.96,12169,12567,0.9685,0.9814
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,2.90,770.96,890,886,1.0058,1.3175
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,5.10,770.96,983,984,1.0011,1.1123
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,7.30,770.96,1072,1067,1.0061,1.0667
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,9.60,770.96,1174,1178,0.9995,1.0295
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,11.90,770.96,1298,1319,0.9867,0.9812
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,14.10,770.96,1462,1478,0.9902,0.9825
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,16.40,770.96,1615,1625,0.9964,0.9981
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,18.60,770.96,1750,1786,0.9816,0.9728
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,20.80,770.96,1888,1959,0.9659,0.9509
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,23.00,770.96,2098,2193,0.9590,0.9459
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,25.30,770.96,2315,2456,0.9447,0.9328
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,27.50,770.96,2608,2754,0.9494,0.9441
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,29.70,770.96,2847,3022,0.9444,0.9424
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,31.90,770.96,3095,3294,0.9421,0.9434
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,34.10,770.96,3322,3605,0.9242,0.9295
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,36.40,770.96,3659,3985,0.9205,0.9301
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,38.60,770.96,4015,4421,0.9107,0.9259
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,40.80,770.96,4415,4874,0.9084,0.9276
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,43.00,770.96,4765,5280,0.9047,0.9276
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,45.30,770.96,5133,5677,0.9064,0.9313
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,47.50,770.96,5484,6082,0.9037,0.9317
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,49.70,770.96,5854,6511,0.9007,0.9315
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,51.90,770.96,6232,6944,0.8990,0.9322
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,54.10,770.96,6665,7405,0.9019,0.9357
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,56.40,770.96,7085,7845,0.9049,0.9391
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,58.60,770.96,7472,8264,0.9063,0.9411
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,60.80,770.96,7824,8711,0.9002,0.9385
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,63.00,770.96,8208,9152,0.8987,0.9387
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,65.30,770.96,8556,9591,0.8935,0.9364
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,67.50,770.96,8933,9939,0.9002,0.9411
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,69.70,770.96,9247,10312,0.8977,0.9402
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,71.90,770.96,9510,10631,0.8955,0.9393
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,74.10,770.96,9844,10921,0.9021,0.9433
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,76.40,770.96,10105,11184,0.9042,0.9445
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,78.60,770.96,10298,11443,0.9007,0.9425
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,80.80,770.96,10588,11725,0.9034,0.9442
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,83.10,770.96,10895,12002,0.9080,0.9463
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,85.30,770.96,11105,12277,0.9047,0.9440
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.056667,87.50,770.96,11441,12567,0.9102,0.9466
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,2.90,770.96,894,886,1.0103,1.4136
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,5.10,770.96,992,984,1.0100,1.1661
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,7.30,770.96,1061,1067,0.9957,1.0182
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,9.60,770.96,1161,1178,0.9884,1.0004
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,11.90,770.96,1286,1319,0.9771,0.9554
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,14.10,770.96,1459,1478,0.9876,0.9760
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,16.40,770.96,1610,1625,0.9927,0.9905
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,18.60,770.96,1727,1786,0.9685,0.9502
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,20.80,770.96,1867,1959,0.9541,0.9325
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,23.00,770.96,2057,2193,0.9400,0.9199
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,25.30,770.96,2276,2456,0.9284,0.9132
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,27.50,770.96,2532,2754,0.9213,0.9128
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,29.70,770.96,2785,3022,0.9230,0.9203
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,31.90,770.96,3054,3294,0.9287,0.9304
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,34.10,770.96,3271,3605,0.9088,0.9157
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,36.40,770.96,3545,3985,0.8908,0.9044
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,38.60,770.96,3816,4421,0.8644,0.8871
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,40.80,770.96,4187,4874,0.8606,0.8899
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,43.00,770.96,4495,5280,0.8522,0.8876
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,45.30,770.96,4802,5677,0.8467,0.8873
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,47.50,770.96,5140,6082,0.8460,0.8903
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,49.70,770.96,5393,6511,0.8289,0.8811
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,51.90,770.96,5713,6944,0.8233,0.8805
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,54.10,770.96,6088,7405,0.8231,0.8835
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,56.40,770.96,6379,7845,0.8139,0.8801
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,58.60,770.96,6716,8264,0.8135,0.8824
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,60.80,770.96,7030,8711,0.8080,0.8811
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,63.00,770.96,7360,9152,0.8051,0.8814
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,65.30,770.96,7694,9591,0.8028,0.8820
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,67.50,770.96,7995,9939,0.8050,0.8850
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,69.70,770.96,8285,10312,0.8038,0.8856
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,71.90,770.96,8553,10631,0.8049,0.8875
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,74.10,770.96,8790,10921,0.8050,0.8887
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.1,76.40,770.96,9078,11184,0.8119,0.8935
