Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,25.25,13.3,0.8708
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,27.48,13.3,0.8826
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,29.70,13.3,0.8824
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,31.92,13.3,0.8726
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,34.14,13.3,0.8986
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,36.36,13.3,0.9389
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,38.59,13.3,0.9314
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,40.81,13.3,0.9362
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,43.03,13.3,1.0030
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,45.25,13.3,1.0390
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,47.47,13.3,1.0618
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,49.69,13.3,0.9999
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,51.92,13.3,1.0157
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,54.14,13.3,1.0380
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,56.36,13.3,1.0131
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,58.58,13.3,1.0506
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,60.80,13.3,1.0560
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,63.02,13.3,1.0798
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,65.24,13.3,1.0595
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,67.47,13.3,1.0850
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,69.71,13.4,1.1732
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,71.94,13.4,1.3109
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,74.16,13.4,1.3156
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,76.38,13.4,1.4136
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,78.60,13.4,1.5465
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,80.82,13.4,1.5592
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,15.91,13.5,0.4665
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,16.73,13.3,0.6635
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,18.59,13.3,0.5522
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,20.81,13.3,0.6353
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,23.04,13.3,0.7278
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,25.25,13.3,0.7514
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,27.48,13.3,0.8041
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,29.70,13.3,0.8161
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,31.92,13.3,0.8289
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,34.14,13.3,0.8284
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,36.36,13.3,0.8348
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,38.59,13.3,0.8829
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,40.81,13.3,0.9125
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,43.03,13.3,0.9437
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,45.25,13.3,0.9934
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,47.47,13.3,1.0494
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,49.69,13.3,1.0516
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,51.92,13.3,1.0130
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,54.14,13.3,1.0178
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,56.36,13.3,1.0581
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,58.58,13.3,1.1537
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,60.80,13.3,1.1495
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,63.02,13.3,1.1545
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,65.24,13.3,1.2811
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,67.47,13.3,1.3189
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,69.71,13.4,1.3840
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,71.94,13.4,1.5039
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,74.16,13.4,1.6254
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,76.38,13.4,1.7328
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,78.60,13.4,1.7463
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,80.82,13.4,1.6996
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,15.91,13.5,0.2501
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,16.73,13.3,0.4825
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,18.59,13.3,0.3797
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,20.81,13.3,0.5234
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,23.04,13.3,0.5832
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,25.25,13.3,0.6661
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,27.48,13.3,0.7117
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,29.70,13.3,0.7389
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,31.92,13.3,0.7236
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,34.14,13.3,0.6888
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,36.36,13.3,0.6748
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,38.59,13.3,0.7314
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,40.81,13.3,0.7992
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,43.03,13.3,0.8728
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,45.25,13.3,0.9409
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,47.47,13.3,1.0115
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,49.69,13.3,0.9884
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,51.92,13.3,0.9293
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,54.14,13.3,0.9202
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,56.36,13.3,0.9245
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,58.58,13.3,1.0114
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,60.80,13.3,1.1379
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,63.02,13.3,1.2465
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,65.24,13.3,1.3550
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,67.47,13.3,1.4633
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,69.71,13.4,1.6711
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,71.94,13.4,1.9567
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,74.16,13.4,1.8931
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,76.38,13.4,2.2759
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,78.60,13.4,2.5516
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,80.82,13.4,2.5722
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,15.91,13.5,0.2068
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,16.73,13.3,0.3258
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,18.59,13.3,0.2755
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,20.81,13.3,0.3425
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,23.04,13.3,0.4269
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,25.25,13.3,0.5261
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,27.48,13.3,0.6179
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,29.70,13.3,0.6316
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,31.92,13.3,0.6362
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,34.14,13.3,0.6190
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,36.36,13.3,0.6061
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,38.59,13.3,0.6079
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,40.81,13.3,0.6497
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,43.03,13.3,0.6500
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,45.25,13.3,0.7657
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,47.47,13.3,0.8379
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,49.69,13.3,0.9132
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,51.92,13.3,0.9151
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,54.14,13.3,0.8896
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,56.36,13.3,0.9529
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,58.58,13.3,0.8668
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,60.80,13.3,0.9884
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,63.02,13.3,1.0203
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,65.24,13.3,1.1848
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,67.47,13.3,1.3102
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,69.71,13.4,1.5796
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,71.94,13.4,1.8380
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,74.16,13.4,1.9289
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,76.38,13.4,2.1703
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,78.60,13.4,2.1505
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,80.82,13.4,2.1050
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,15.91,13.5,0.1435
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,16.73,13.3,0.1357
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,18.59,13.3,0.0814
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,20.81,13.3,0.0975
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,23.04,13.3,0.1512
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,25.25,13.3,0.2131
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,27.48,13.3,0.2965
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,29.70,13.3,0.3690
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,31.92,13.3,0.4207
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,34.14,13.3,0.4191
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,36.36,13.3,0.3905
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,38.59,13.3,0.3874
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,40.81,13.3,0.3560
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,43.03,13.3,0.3800
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,45.25,13.3,0.4325
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,47.47,13.3,0.5171
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,49.69,13.3,0.5907
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,51.92,13.3,0.6816
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,54.14,13.3,0.6842
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,56.36,13.3,0.6965
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,58.58,13.3,0.6744
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,60.80,13.3,0.6622
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,63.02,13.3,0.6826
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,65.24,13.3,0.6327
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,67.47,13.3,0.7975
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,69.71,13.4,0.8269
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,71.94,13.4,1.0080
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,74.16,13.4,1.3469
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,76.38,13.4,1.6742
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,78.60,13.4,1.9902
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,80.82,13.4,1.8606
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,15.91,13.5,0.1298
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,16.73,13.3,0.0551
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,18.59,13.3,0.0550
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,20.81,13.3,0.0779
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,23.04,13.3,0.1367
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,25.25,13.3,0.2058
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,27.48,13.3,0.2794
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,29.70,13.3,0.3351
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,31.92,13.3,0.3952
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,34.14,13.3,0.3919
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,36.36,13.3,0.3943
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,38.59,13.3,0.3621
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,40.81,13.3,0.3647
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,43.03,13.3,0.3764
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,45.25,13.3,0.4186
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,47.47,13.3,0.4927
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,49.69,13.3,0.5718
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,51.92,13.3,0.6466
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,54.14,13.3,0.6451
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,56.36,13.3,0.6654
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,58.58,13.3,0.6512
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,60.80,13.3,0.6878
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,63.02,13.3,0.6377
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,65.24,13.3,0.7068
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,67.47,13.3,0.7875
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,69.71,13.4,0.9292
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,71.94,13.4,1.1120
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,74.16,13.4,1.2914
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,76.38,13.4,1.5932
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,78.60,13.4,1.6685
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,80.82,13.4,1.6499
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,15.91,13.5,0.1230
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,16.73,13.3,0.1004
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,18.59,13.3,0.0814
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,20.81,13.3,0.1259
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,23.04,13.3,0.1517
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,25.25,13.3,0.1893
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,27.48,13.3,0.2682
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,29.70,13.3,0.3422
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,31.92,13.3,0.3898
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,34.14,13.3,0.3833
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,36.36,13.3,0.3649
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,38.59,13.3,0.3362
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,40.81,13.3,0.3237
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,43.03,13.3,0.3039
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,45.25,13.3,0.3455
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,47.47,13.3,0.4089
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,49.69,13.3,0.4799
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,51.92,13.3,0.5520
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,54.14,13.3,0.5967
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,56.36,13.3,0.6428
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,58.58,13.3,0.6197
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,60.80,13.3,0.6715
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,63.02,13.3,0.6865
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,65.24,13.3,0.7409
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,67.47,13.3,0.7950
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,69.71,13.4,1.0316
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,71.94,13.4,1.3355
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,74.16,13.4,1.3948
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,76.38,13.4,1.7014
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,78.60,13.4,2.0486
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1,80.82,13.4,2.1821
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,15.91,13.5,0.1395
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,16.73,13.3,0.0805
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,18.59,13.3,0.0602
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,20.81,13.3,0.0600
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,23.04,13.3,0.0638
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,25.25,13.3,0.1029
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,27.48,13.3,0.1144
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,29.70,13.3,0.1752
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,31.92,13.3,0.2088
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,34.14,13.3,0.2549
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,36.36,13.3,0.2468
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,38.59,13.3,0.2454
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,40.81,13.3,0.2353
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,43.03,13.3,0.2542
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,45.25,13.3,0.2623
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,47.47,13.3,0.2731
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,49.69,13.3,0.3397
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,51.92,13.3,0.3673
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,54.14,13.3,0.4052
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,56.36,13.3,0.4150
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,58.58,13.3,0.4465
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,60.80,13.3,0.4316
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,63.02,13.3,0.4329
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,65.24,13.3,0.4399
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,67.47,13.3,0.5041
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,69.71,13.4,0.5543
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,71.94,13.4,0.6342
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,74.16,13.4,0.8071
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,76.38,13.4,0.7616
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,78.60,13.4,0.8242
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,1.7783,80.82,13.4,0.8742
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,15.91,13.5,0.1036
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,16.73,13.3,0.1125
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,18.59,13.3,0.0477
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,20.81,13.3,0.0363
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,23.04,13.3,0.0267
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,25.25,13.3,0.0411
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,27.48,13.3,0.0703
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,29.70,13.3,0.1083
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,31.92,13.3,0.1218
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,34.14,13.3,0.1454
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,36.36,13.3,0.1756
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,38.59,13.3,0.1678
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,40.81,13.3,0.1386
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,43.03,13.3,0.1445
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,45.25,13.3,0.1789
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,47.47,13.3,0.1499
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,49.69,13.3,0.1574
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,51.92,13.3,0.2050
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,54.14,13.3,0.2421
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,56.36,13.3,0.2540
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,3.1623,58.58,13.3,0.2809
