Cell Line HMS LINCS ID,Cell Line Name,Unclassified Perturbagen HMS LINCS ID,Unclassified Perturbagen Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50105-2,BT-20,,,200870,TNF-a,24716,1,ng/ml,30,minute,NF-kB,1.122
50105-2,BT-20,,,200870,TNF-a,24968,100,ng/ml,30,minute,NF-kB,2.396
50105-2,BT-20,,,200870,TNF-a,24892,1,ng/ml,90,minute,NF-kB,1.216
50105-2,BT-20,,,200870,TNF-a,24680,100,ng/ml,90,minute,NF-kB,2.178
50105-2,BT-20,,,200870,TNF-a,24840,1,ng/ml,10,minute,pErk,243.922
50105-2,BT-20,,,200870,TNF-a,24804,100,ng/ml,10,minute,pErk,478.127
50105-2,BT-20,,,200870,TNF-a,24708,1,ng/ml,30,minute,pErk,255.475
50105-2,BT-20,,,200870,TNF-a,24792,100,ng/ml,30,minute,pErk,1037.742
50105-2,BT-20,,,200870,TNF-a,24884,1,ng/ml,90,minute,pErk,325.826
50105-2,BT-20,,,200870,TNF-a,24896,100,ng/ml,90,minute,pErk,464.572
50105-2,BT-20,,,200870,TNF-a,24624,1,ng/ml,10,minute,pSTAT1,134.283
50105-2,BT-20,,,200870,TNF-a,24504,100,ng/ml,10,minute,pSTAT1,134.920
50105-2,BT-20,,,200870,TNF-a,24492,1,ng/ml,30,minute,pSTAT1,127.903
50105-2,BT-20,,,200870,TNF-a,24476,100,ng/ml,30,minute,pSTAT1,125.232
50105-2,BT-20,,,200870,TNF-a,24284,1,ng/ml,90,minute,pSTAT1,126.385
50105-2,BT-20,,,200870,TNF-a,24456,100,ng/ml,90,minute,pSTAT1,139.509
50105-2,BT-20,,,200870,TNF-a,24512,1,ng/ml,10,minute,pSTAT3,150.248
50105-2,BT-20,,,200870,TNF-a,24584,100,ng/ml,10,minute,pSTAT3,171.310
50105-2,BT-20,,,200870,TNF-a,24392,1,ng/ml,30,minute,pSTAT3,144.873
50105-2,BT-20,,,200870,TNF-a,24360,100,ng/ml,30,minute,pSTAT3,118.970
50105-2,BT-20,,,200870,TNF-a,24412,1,ng/ml,90,minute,pSTAT3,157.480
50105-2,BT-20,,,200870,TNF-a,24544,100,ng/ml,90,minute,pSTAT3,216.676
50106-2,BT-474,,,200870,TNF-a,53455,1,ng/ml,10,minute,NF-kB,1.170
50106-2,BT-474,,,200870,TNF-a,53811,100,ng/ml,10,minute,NF-kB,5.696
50106-2,BT-474,,,200870,TNF-a,53523,1,ng/ml,30,minute,NF-kB,1.687
50106-2,BT-474,,,200870,TNF-a,53448,100,ng/ml,30,minute,NF-kB,3.209
50106-2,BT-474,,,200870,TNF-a,53471,1,ng/ml,90,minute,NF-kB,1.713
50106-2,BT-474,,,200870,TNF-a,53539,100,ng/ml,90,minute,NF-kB,3.685
50106-2,BT-474,,,200870,TNF-a,53487,1,ng/ml,10,minute,pErk,296.936
50106-2,BT-474,,,200870,TNF-a,53639,100,ng/ml,10,minute,pErk,306.388
50106-2,BT-474,,,200870,TNF-a,53595,1,ng/ml,30,minute,pErk,299.154
50106-2,BT-474,,,200870,TNF-a,53631,100,ng/ml,30,minute,pErk,290.799
50106-2,BT-474,,,200870,TNF-a,53555,1,ng/ml,90,minute,pErk,253.880
50106-2,BT-474,,,200870,TNF-a,53683,100,ng/ml,90,minute,pErk,238.419
50106-2,BT-474,,,200870,TNF-a,53363,1,ng/ml,10,minute,pSTAT1,125.930
50106-2,BT-474,,,200870,TNF-a,53196,100,ng/ml,10,minute,pSTAT1,126.290
50106-2,BT-474,,,200870,TNF-a,53316,1,ng/ml,30,minute,pSTAT1,131.136
50106-2,BT-474,,,200870,TNF-a,53335,100,ng/ml,30,minute,pSTAT1,139.469
50106-2,BT-474,,,200870,TNF-a,53168,1,ng/ml,90,minute,pSTAT1,130.364
50106-2,BT-474,,,200870,TNF-a,53128,100,ng/ml,90,minute,pSTAT1,129.894
50106-2,BT-474,,,200870,TNF-a,53292,1,ng/ml,10,minute,pSTAT3,66.585
50106-2,BT-474,,,200870,TNF-a,53395,100,ng/ml,10,minute,pSTAT3,71.291
50106-2,BT-474,,,200870,TNF-a,53304,1,ng/ml,30,minute,pSTAT3,62.920
50106-2,BT-474,,,200870,TNF-a,53260,100,ng/ml,30,minute,pSTAT3,62.541
50106-2,BT-474,,,200870,TNF-a,53164,1,ng/ml,90,minute,pSTAT3,56.972
50106-2,BT-474,,,200870,TNF-a,53148,100,ng/ml,90,minute,pSTAT3,74.538
50107-2,BT-483,,,200870,TNF-a,41552,1,ng/ml,10,minute,NF-kB,1.182
50107-2,BT-483,,,200870,TNF-a,41711,100,ng/ml,10,minute,NF-kB,2.205
50107-2,BT-483,,,200870,TNF-a,41699,1,ng/ml,30,minute,NF-kB,1.327
50107-2,BT-483,,,200870,TNF-a,41579,100,ng/ml,30,minute,NF-kB,2.728
50107-2,BT-483,,,200870,TNF-a,41647,1,ng/ml,90,minute,NF-kB,1.780
50107-2,BT-483,,,200870,TNF-a,41591,100,ng/ml,90,minute,NF-kB,2.502
50107-2,BT-483,,,200870,TNF-a,41715,1,ng/ml,10,minute,pErk,985.169
50107-2,BT-483,,,200870,TNF-a,41843,100,ng/ml,10,minute,pErk,911.543
50107-2,BT-483,,,200870,TNF-a,41855,1,ng/ml,30,minute,pErk,1049.618
50107-2,BT-483,,,200870,TNF-a,41671,100,ng/ml,30,minute,pErk,991.735
50107-2,BT-483,,,200870,TNF-a,41703,1,ng/ml,90,minute,pErk,936.738
50107-2,BT-483,,,200870,TNF-a,41548,100,ng/ml,90,minute,pErk,1042.428
50107-2,BT-483,,,200870,TNF-a,42059,1,ng/ml,10,minute,pSTAT1,306.611
50107-2,BT-483,,,200870,TNF-a,42051,100,ng/ml,10,minute,pSTAT1,309.789
50107-2,BT-483,,,200870,TNF-a,42019,1,ng/ml,30,minute,pSTAT1,313.959
50107-2,BT-483,,,200870,TNF-a,42179,100,ng/ml,30,minute,pSTAT1,320.475
50107-2,BT-483,,,200870,TNF-a,42023,1,ng/ml,90,minute,pSTAT1,311.538
50107-2,BT-483,,,200870,TNF-a,42147,100,ng/ml,90,minute,pSTAT1,345.436
50107-2,BT-483,,,200870,TNF-a,42091,1,ng/ml,10,minute,pSTAT3,117.627
50107-2,BT-483,,,200870,TNF-a,42235,100,ng/ml,10,minute,pSTAT3,124.320
50107-2,BT-483,,,200870,TNF-a,42199,1,ng/ml,30,minute,pSTAT3,95.219
50107-2,BT-483,,,200870,TNF-a,42239,100,ng/ml,30,minute,pSTAT3,111.373
50107-2,BT-483,,,200870,TNF-a,42123,1,ng/ml,90,minute,pSTAT3,95.332
50107-2,BT-483,,,200870,TNF-a,42063,100,ng/ml,90,minute,pSTAT3,101.561
50108-2,BT-549,,,200870,TNF-a,46783,1,ng/ml,10,minute,NF-kB,1.114
50108-2,BT-549,,,200870,TNF-a,46747,100,ng/ml,10,minute,NF-kB,2.566
50108-2,BT-549,,,200870,TNF-a,46763,1,ng/ml,30,minute,NF-kB,1.855
50108-2,BT-549,,,200870,TNF-a,46815,100,ng/ml,30,minute,NF-kB,2.985
50108-2,BT-549,,,200870,TNF-a,46572,1,ng/ml,90,minute,NF-kB,1.713
50108-2,BT-549,,,200870,TNF-a,46604,100,ng/ml,90,minute,NF-kB,2.309
50108-2,BT-549,,,200870,TNF-a,46671,1,ng/ml,10,minute,pErk,259.647
50108-2,BT-549,,,200870,TNF-a,46711,100,ng/ml,10,minute,pErk,453.288
50108-2,BT-549,,,200870,TNF-a,46560,1,ng/ml,30,minute,pErk,246.757
50108-2,BT-549,,,200870,TNF-a,46727,100,ng/ml,30,minute,pErk,359.700
50108-2,BT-549,,,200870,TNF-a,46767,1,ng/ml,90,minute,pErk,221.206
50108-2,BT-549,,,200870,TNF-a,46623,100,ng/ml,90,minute,pErk,198.717
50108-2,BT-549,,,200870,TNF-a,46467,1,ng/ml,10,minute,pSTAT1,133.765
50108-2,BT-549,,,200870,TNF-a,46511,100,ng/ml,10,minute,pSTAT1,130.630
50108-2,BT-549,,,200870,TNF-a,46264,1,ng/ml,30,minute,pSTAT1,119.852
50108-2,BT-549,,,200870,TNF-a,46344,100,ng/ml,30,minute,pSTAT1,130.764
50108-2,BT-549,,,200870,TNF-a,46208,1,ng/ml,90,minute,pSTAT1,210.813
50108-2,BT-549,,,200870,TNF-a,46336,100,ng/ml,90,minute,pSTAT1,234.562
50108-2,BT-549,,,200870,TNF-a,46428,1,ng/ml,10,minute,pSTAT3,184.447
50108-2,BT-549,,,200870,TNF-a,46416,100,ng/ml,10,minute,pSTAT3,186.878
50108-2,BT-549,,,200870,TNF-a,46292,1,ng/ml,30,minute,pSTAT3,175.875
50108-2,BT-549,,,200870,TNF-a,46212,100,ng/ml,30,minute,pSTAT3,131.541
50108-2,BT-549,,,200870,TNF-a,46332,1,ng/ml,90,minute,pSTAT3,272.711
50108-2,BT-549,,,200870,TNF-a,46432,100,ng/ml,90,minute,pSTAT3,248.290
50131-2,CAMA-1,,,200870,TNF-a,11000,1,ng/ml,10,minute,NF-kB,1.552
50131-2,CAMA-1,,,200870,TNF-a,11072,100,ng/ml,10,minute,NF-kB,1.629
50131-2,CAMA-1,,,200870,TNF-a,11004,1,ng/ml,30,minute,NF-kB,1.629
50131-2,CAMA-1,,,200870,TNF-a,10972,100,ng/ml,30,minute,NF-kB,2.407
50131-2,CAMA-1,,,200870,TNF-a,11204,1,ng/ml,90,minute,NF-kB,1.670
50131-2,CAMA-1,,,200870,TNF-a,11080,100,ng/ml,90,minute,NF-kB,1.836
50131-2,CAMA-1,,,200870,TNF-a,11104,1,ng/ml,10,minute,pErk,863.148
50131-2,CAMA-1,,,200870,TNF-a,10964,100,ng/ml,10,minute,pErk,853.486
50131-2,CAMA-1,,,200870,TNF-a,11184,1,ng/ml,30,minute,pErk,879.369
50131-2,CAMA-1,,,200870,TNF-a,10900,100,ng/ml,30,minute,pErk,953.717
50131-2,CAMA-1,,,200870,TNF-a,11020,1,ng/ml,90,minute,pErk,924.463
50131-2,CAMA-1,,,200870,TNF-a,10852,100,ng/ml,90,minute,pErk,852.526
50131-2,CAMA-1,,,200870,TNF-a,10576,1,ng/ml,10,minute,pSTAT1,288.704
50131-2,CAMA-1,,,200870,TNF-a,10696,100,ng/ml,10,minute,pSTAT1,253.667
50131-2,CAMA-1,,,200870,TNF-a,10828,1,ng/ml,30,minute,pSTAT1,263.219
50131-2,CAMA-1,,,200870,TNF-a,10608,100,ng/ml,30,minute,pSTAT1,244.026
50131-2,CAMA-1,,,200870,TNF-a,10548,1,ng/ml,90,minute,pSTAT1,216.790
50131-2,CAMA-1,,,200870,TNF-a,10516,100,ng/ml,90,minute,pSTAT1,138.001
50131-2,CAMA-1,,,200870,TNF-a,10624,1,ng/ml,10,minute,pSTAT3,57.045
50131-2,CAMA-1,,,200870,TNF-a,10460,100,ng/ml,10,minute,pSTAT3,32.529
50131-2,CAMA-1,,,200870,TNF-a,10468,1,ng/ml,30,minute,pSTAT3,75.955
50131-2,CAMA-1,,,200870,TNF-a,10584,100,ng/ml,30,minute,pSTAT3,57.087
50131-2,CAMA-1,,,200870,TNF-a,10508,1,ng/ml,90,minute,pSTAT3,57.914
50131-2,CAMA-1,,,200870,TNF-a,10692,100,ng/ml,90,minute,pSTAT3,57.668
50578-2,HCC1187,,,200870,TNF-a,13148,1,ng/ml,10,minute,NF-kB,3.465
50578-2,HCC1187,,,200870,TNF-a,13300,100,ng/ml,10,minute,NF-kB,2.459
50578-2,HCC1187,,,200870,TNF-a,13420,1,ng/ml,30,minute,NF-kB,2.579
50578-2,HCC1187,,,200870,TNF-a,13172,100,ng/ml,30,minute,NF-kB,2.771
50578-2,HCC1187,,,200870,TNF-a,13176,1,ng/ml,90,minute,NF-kB,5.746
50578-2,HCC1187,,,200870,TNF-a,13368,100,ng/ml,90,minute,NF-kB,3.116
50578-2,HCC1187,,,200870,TNF-a,13276,1,ng/ml,10,minute,pErk,801.223
50578-2,HCC1187,,,200870,TNF-a,13428,100,ng/ml,10,minute,pErk,866.153
50578-2,HCC1187,,,200870,TNF-a,13376,1,ng/ml,30,minute,pErk,859.370
50578-2,HCC1187,,,200870,TNF-a,13200,100,ng/ml,30,minute,pErk,819.666
50578-2,HCC1187,,,200870,TNF-a,13348,1,ng/ml,90,minute,pErk,810.655
50578-2,HCC1187,,,200870,TNF-a,13284,100,ng/ml,90,minute,pErk,822.914
50578-2,HCC1187,,,200870,TNF-a,13008,1,ng/ml,10,minute,pSTAT1,189.802
50578-2,HCC1187,,,200870,TNF-a,12880,100,ng/ml,10,minute,pSTAT1,191.395
50578-2,HCC1187,,,200870,TNF-a,12816,1,ng/ml,30,minute,pSTAT1,185.613
50578-2,HCC1187,,,200870,TNF-a,13104,100,ng/ml,30,minute,pSTAT1,203.136
50578-2,HCC1187,,,200870,TNF-a,12824,1,ng/ml,90,minute,pSTAT1,234.835
50578-2,HCC1187,,,200870,TNF-a,12996,100,ng/ml,90,minute,pSTAT1,194.881
50578-2,HCC1187,,,200870,TNF-a,13076,1,ng/ml,10,minute,pSTAT3,117.478
50578-2,HCC1187,,,200870,TNF-a,12928,100,ng/ml,10,minute,pSTAT3,106.201
50578-2,HCC1187,,,200870,TNF-a,13036,1,ng/ml,30,minute,pSTAT3,108.345
50578-2,HCC1187,,,200870,TNF-a,12784,100,ng/ml,30,minute,pSTAT3,119.251
50578-2,HCC1187,,,200870,TNF-a,12908,1,ng/ml,90,minute,pSTAT3,109.115
50578-2,HCC1187,,,200870,TNF-a,13016,100,ng/ml,90,minute,pSTAT3,113.519
50206-2,HCC1395,,,200870,TNF-a,36798,1,ng/ml,10,minute,NF-kB,1.259
50206-2,HCC1395,,,200870,TNF-a,36918,100,ng/ml,10,minute,NF-kB,2.205
50206-2,HCC1395,,,200870,TNF-a,36874,1,ng/ml,30,minute,NF-kB,1.888
50206-2,HCC1395,,,200870,TNF-a,36682,100,ng/ml,30,minute,NF-kB,4.140
50206-2,HCC1395,,,200870,TNF-a,36718,1,ng/ml,90,minute,NF-kB,2.194
50206-2,HCC1395,,,200870,TNF-a,36630,100,ng/ml,90,minute,NF-kB,3.193
50206-2,HCC1395,,,200870,TNF-a,36638,1,ng/ml,10,minute,pErk,524.398
50206-2,HCC1395,,,200870,TNF-a,36658,100,ng/ml,10,minute,pErk,543.363
50206-2,HCC1395,,,200870,TNF-a,36814,1,ng/ml,30,minute,pErk,457.834
50206-2,HCC1395,,,200870,TNF-a,36606,100,ng/ml,30,minute,pErk,462.058
50206-2,HCC1395,,,200870,TNF-a,36846,1,ng/ml,90,minute,pErk,470.371
50206-2,HCC1395,,,200870,TNF-a,36914,100,ng/ml,90,minute,pErk,437.046
50206-2,HCC1395,,,200870,TNF-a,36226,1,ng/ml,10,minute,pSTAT1,246.282
50206-2,HCC1395,,,200870,TNF-a,36422,100,ng/ml,10,minute,pSTAT1,257.904
50206-2,HCC1395,,,200870,TNF-a,36386,1,ng/ml,30,minute,pSTAT1,232.789
50206-2,HCC1395,,,200870,TNF-a,36378,100,ng/ml,30,minute,pSTAT1,240.642
50206-2,HCC1395,,,200870,TNF-a,36270,1,ng/ml,90,minute,pSTAT1,234.846
50206-2,HCC1395,,,200870,TNF-a,36274,100,ng/ml,90,minute,pSTAT1,238.880
50206-2,HCC1395,,,200870,TNF-a,36510,1,ng/ml,10,minute,pSTAT3,167.959
50206-2,HCC1395,,,200870,TNF-a,36362,100,ng/ml,10,minute,pSTAT3,155.525
50206-2,HCC1395,,,200870,TNF-a,36558,1,ng/ml,30,minute,pSTAT3,161.463
50206-2,HCC1395,,,200870,TNF-a,36474,100,ng/ml,30,minute,pSTAT3,147.699
50206-2,HCC1395,,,200870,TNF-a,36430,1,ng/ml,90,minute,pSTAT3,177.505
50206-2,HCC1395,,,200870,TNF-a,36390,100,ng/ml,90,minute,pSTAT3,186.686
50207-2,HCC1419,,,200870,TNF-a,31676,1,ng/ml,10,minute,NF-kB,1.443
50207-2,HCC1419,,,200870,TNF-a,31724,100,ng/ml,10,minute,NF-kB,1.215
50207-2,HCC1419,,,200870,TNF-a,31896,1,ng/ml,30,minute,NF-kB,1.172
50207-2,HCC1419,,,200870,TNF-a,31936,100,ng/ml,30,minute,NF-kB,1.847
50207-2,HCC1419,,,200870,TNF-a,31660,1,ng/ml,90,minute,NF-kB,1.398
50207-2,HCC1419,,,200870,TNF-a,31788,100,ng/ml,90,minute,NF-kB,1.620
50207-2,HCC1419,,,200870,TNF-a,31888,1,ng/ml,10,minute,pErk,2957.757
50207-2,HCC1419,,,200870,TNF-a,31804,100,ng/ml,10,minute,pErk,2961.173
50207-2,HCC1419,,,200870,TNF-a,31620,1,ng/ml,30,minute,pErk,3061.143
50207-2,HCC1419,,,200870,TNF-a,31836,100,ng/ml,30,minute,pErk,2997.548
50207-2,HCC1419,,,200870,TNF-a,31748,1,ng/ml,90,minute,pErk,3039.657
50207-2,HCC1419,,,200870,TNF-a,31684,100,ng/ml,90,minute,pErk,3083.625
50207-2,HCC1419,,,200870,TNF-a,31524,1,ng/ml,10,minute,pSTAT1,567.010
50207-2,HCC1419,,,200870,TNF-a,31408,100,ng/ml,10,minute,pSTAT1,596.122
50207-2,HCC1419,,,200870,TNF-a,31484,1,ng/ml,30,minute,pSTAT1,551.542
50207-2,HCC1419,,,200870,TNF-a,31368,100,ng/ml,30,minute,pSTAT1,543.134
50207-2,HCC1419,,,200870,TNF-a,31492,1,ng/ml,90,minute,pSTAT1,581.206
50207-2,HCC1419,,,200870,TNF-a,31472,100,ng/ml,90,minute,pSTAT1,555.255
50207-2,HCC1419,,,200870,TNF-a,31220,1,ng/ml,10,minute,pSTAT3,113.183
50207-2,HCC1419,,,200870,TNF-a,31536,100,ng/ml,10,minute,pSTAT3,104.112
50207-2,HCC1419,,,200870,TNF-a,31336,1,ng/ml,30,minute,pSTAT3,109.217
50207-2,HCC1419,,,200870,TNF-a,31460,100,ng/ml,30,minute,pSTAT3,106.459
50207-2,HCC1419,,,200870,TNF-a,31396,1,ng/ml,90,minute,pSTAT3,103.838
50207-2,HCC1419,,,200870,TNF-a,31268,100,ng/ml,90,minute,pSTAT3,127.641
50208-2,HCC1428,,,200870,TNF-a,51467,1,ng/ml,10,minute,NF-kB,0.676
50208-2,HCC1428,,,200870,TNF-a,51239,100,ng/ml,10,minute,NF-kB,1.188
50208-2,HCC1428,,,200870,TNF-a,51143,1,ng/ml,30,minute,NF-kB,0.971
50208-2,HCC1428,,,200870,TNF-a,51183,100,ng/ml,30,minute,NF-kB,4.157
50208-2,HCC1428,,,200870,TNF-a,51331,1,ng/ml,90,minute,NF-kB,1.396
50208-2,HCC1428,,,200870,TNF-a,51371,100,ng/ml,90,minute,NF-kB,2.914
50208-2,HCC1428,,,200870,TNF-a,51483,1,ng/ml,10,minute,pErk,187.613
50208-2,HCC1428,,,200870,TNF-a,51415,100,ng/ml,10,minute,pErk,189.792
50208-2,HCC1428,,,200870,TNF-a,51475,1,ng/ml,30,minute,pErk,206.678
50208-2,HCC1428,,,200870,TNF-a,51211,100,ng/ml,30,minute,pErk,220.740
50208-2,HCC1428,,,200870,TNF-a,51403,1,ng/ml,90,minute,pErk,207.896
50208-2,HCC1428,,,200870,TNF-a,51343,100,ng/ml,90,minute,pErk,207.091
50208-2,HCC1428,,,200870,TNF-a,50948,1,ng/ml,10,minute,pSTAT1,148.591
50208-2,HCC1428,,,200870,TNF-a,50876,100,ng/ml,10,minute,pSTAT1,146.919
50208-2,HCC1428,,,200870,TNF-a,50816,1,ng/ml,30,minute,pSTAT1,139.826
50208-2,HCC1428,,,200870,TNF-a,50748,100,ng/ml,30,minute,pSTAT1,143.588
50208-2,HCC1428,,,200870,TNF-a,50836,1,ng/ml,90,minute,pSTAT1,134.158
50208-2,HCC1428,,,200870,TNF-a,50996,100,ng/ml,90,minute,pSTAT1,129.949
50208-2,HCC1428,,,200870,TNF-a,51079,1,ng/ml,10,minute,pSTAT3,25.788
50208-2,HCC1428,,,200870,TNF-a,50828,100,ng/ml,10,minute,pSTAT3,17.341
50208-2,HCC1428,,,200870,TNF-a,51060,1,ng/ml,30,minute,pSTAT3,27.453
50208-2,HCC1428,,,200870,TNF-a,50900,100,ng/ml,30,minute,pSTAT3,24.834
50208-2,HCC1428,,,200870,TNF-a,50936,1,ng/ml,90,minute,pSTAT3,28.933
50208-2,HCC1428,,,200870,TNF-a,50824,100,ng/ml,90,minute,pSTAT3,54.555
50579-1,HCC1500,,,200870,TNF-a,49096,1,ng/ml,10,minute,NF-kB,2.643
50579-1,HCC1500,,,200870,TNF-a,49008,100,ng/ml,10,minute,NF-kB,3.975
50579-1,HCC1500,,,200870,TNF-a,48944,1,ng/ml,30,minute,NF-kB,2.892
50579-1,HCC1500,,,200870,TNF-a,49044,100,ng/ml,30,minute,NF-kB,6.315
50579-1,HCC1500,,,200870,TNF-a,48948,1,ng/ml,90,minute,NF-kB,2.966
50579-1,HCC1500,,,200870,TNF-a,48872,100,ng/ml,90,minute,NF-kB,4.698
50579-1,HCC1500,,,200870,TNF-a,48824,1,ng/ml,10,minute,pErk,422.170
50579-1,HCC1500,,,200870,TNF-a,49000,100,ng/ml,10,minute,pErk,466.694
50579-1,HCC1500,,,200870,TNF-a,48920,1,ng/ml,30,minute,pErk,401.336
50579-1,HCC1500,,,200870,TNF-a,48848,100,ng/ml,30,minute,pErk,398.933
50579-1,HCC1500,,,200870,TNF-a,48888,1,ng/ml,90,minute,pErk,400.947
50579-1,HCC1500,,,200870,TNF-a,49140,100,ng/ml,90,minute,pErk,400.632
50579-1,HCC1500,,,200870,TNF-a,48676,1,ng/ml,10,minute,pSTAT1,226.236
50579-1,HCC1500,,,200870,TNF-a,48576,100,ng/ml,10,minute,pSTAT1,219.414
50579-1,HCC1500,,,200870,TNF-a,48488,1,ng/ml,30,minute,pSTAT1,203.359
50579-1,HCC1500,,,200870,TNF-a,48512,100,ng/ml,30,minute,pSTAT1,212.732
50579-1,HCC1500,,,200870,TNF-a,48484,1,ng/ml,90,minute,pSTAT1,213.068
50579-1,HCC1500,,,200870,TNF-a,48560,100,ng/ml,90,minute,pSTAT1,214.216
50579-1,HCC1500,,,200870,TNF-a,48588,1,ng/ml,10,minute,pSTAT3,76.249
50579-1,HCC1500,,,200870,TNF-a,48616,100,ng/ml,10,minute,pSTAT3,71.687
50579-1,HCC1500,,,200870,TNF-a,48532,1,ng/ml,30,minute,pSTAT3,72.018
50579-1,HCC1500,,,200870,TNF-a,48472,100,ng/ml,30,minute,pSTAT3,74.824
50579-1,HCC1500,,,200870,TNF-a,48580,1,ng/ml,90,minute,pSTAT3,84.457
50579-1,HCC1500,,,200870,TNF-a,48760,100,ng/ml,90,minute,pSTAT3,81.758
50210-2,HCC1569,,,200870,TNF-a,22668,1,ng/ml,10,minute,NF-kB,1.078
50210-2,HCC1569,,,200870,TNF-a,22584,100,ng/ml,10,minute,NF-kB,2.628
50210-2,HCC1569,,,200870,TNF-a,22364,1,ng/ml,30,minute,NF-kB,1.346
50210-2,HCC1569,,,200870,TNF-a,22648,100,ng/ml,30,minute,NF-kB,3.386
50210-2,HCC1569,,,200870,TNF-a,22568,1,ng/ml,90,minute,NF-kB,1.377
50210-2,HCC1569,,,200870,TNF-a,22620,100,ng/ml,90,minute,NF-kB,2.537
50210-2,HCC1569,,,200870,TNF-a,22732,1,ng/ml,10,minute,pErk,503.646
50210-2,HCC1569,,,200870,TNF-a,22636,100,ng/ml,10,minute,pErk,575.281
50210-2,HCC1569,,,200870,TNF-a,22656,1,ng/ml,30,minute,pErk,478.323
50210-2,HCC1569,,,200870,TNF-a,22392,100,ng/ml,30,minute,pErk,548.818
50210-2,HCC1569,,,200870,TNF-a,22696,1,ng/ml,90,minute,pErk,492.896
50210-2,HCC1569,,,200870,TNF-a,22368,100,ng/ml,90,minute,pErk,477.570
50210-2,HCC1569,,,200870,TNF-a,22236,1,ng/ml,10,minute,pSTAT1,225.063
50210-2,HCC1569,,,200870,TNF-a,22216,100,ng/ml,10,minute,pSTAT1,241.550
50210-2,HCC1569,,,200870,TNF-a,21992,1,ng/ml,30,minute,pSTAT1,236.101
50210-2,HCC1569,,,200870,TNF-a,22240,100,ng/ml,30,minute,pSTAT1,246.650
50210-2,HCC1569,,,200870,TNF-a,22184,1,ng/ml,90,minute,pSTAT1,231.095
50210-2,HCC1569,,,200870,TNF-a,22196,100,ng/ml,90,minute,pSTAT1,242.429
50210-2,HCC1569,,,200870,TNF-a,21980,1,ng/ml,10,minute,pSTAT3,273.317
50210-2,HCC1569,,,200870,TNF-a,22352,100,ng/ml,10,minute,pSTAT3,267.906
50210-2,HCC1569,,,200870,TNF-a,22200,1,ng/ml,30,minute,pSTAT3,242.792
50210-2,HCC1569,,,200870,TNF-a,22204,100,ng/ml,30,minute,pSTAT3,223.362
50210-2,HCC1569,,,200870,TNF-a,22308,1,ng/ml,90,minute,pSTAT3,263.200
50210-2,HCC1569,,,200870,TNF-a,22100,100,ng/ml,90,minute,pSTAT3,215.921
50211-2,HCC1806,,,200870,TNF-a,9140,1,ng/ml,10,minute,NF-kB,1.145
50211-2,HCC1806,,,200870,TNF-a,8980,100,ng/ml,10,minute,NF-kB,1.937
50211-2,HCC1806,,,200870,TNF-a,9188,1,ng/ml,30,minute,NF-kB,1.616
50211-2,HCC1806,,,200870,TNF-a,9112,100,ng/ml,30,minute,NF-kB,2.842
50211-2,HCC1806,,,200870,TNF-a,9164,1,ng/ml,90,minute,NF-kB,1.397
50211-2,HCC1806,,,200870,TNF-a,9156,100,ng/ml,90,minute,NF-kB,1.750
50211-2,HCC1806,,,200870,TNF-a,8992,1,ng/ml,10,minute,pErk,657.751
50211-2,HCC1806,,,200870,TNF-a,9208,100,ng/ml,10,minute,pErk,1385.858
50211-2,HCC1806,,,200870,TNF-a,8936,1,ng/ml,30,minute,pErk,756.601
50211-2,HCC1806,,,200870,TNF-a,9132,100,ng/ml,30,minute,pErk,1420.986
50211-2,HCC1806,,,200870,TNF-a,8984,1,ng/ml,90,minute,pErk,811.742
50211-2,HCC1806,,,200870,TNF-a,9092,100,ng/ml,90,minute,pErk,911.183
50211-2,HCC1806,,,200870,TNF-a,8628,1,ng/ml,10,minute,pSTAT1,118.346
50211-2,HCC1806,,,200870,TNF-a,8552,100,ng/ml,10,minute,pSTAT1,144.136
50211-2,HCC1806,,,200870,TNF-a,8884,1,ng/ml,30,minute,pSTAT1,122.802
50211-2,HCC1806,,,200870,TNF-a,8808,100,ng/ml,30,minute,pSTAT1,142.201
50211-2,HCC1806,,,200870,TNF-a,8908,1,ng/ml,90,minute,pSTAT1,136.881
50211-2,HCC1806,,,200870,TNF-a,8604,100,ng/ml,90,minute,pSTAT1,139.780
50211-2,HCC1806,,,200870,TNF-a,8536,1,ng/ml,10,minute,pSTAT3,44.619
50211-2,HCC1806,,,200870,TNF-a,8688,100,ng/ml,10,minute,pSTAT3,44.293
50211-2,HCC1806,,,200870,TNF-a,8680,1,ng/ml,30,minute,pSTAT3,48.236
50211-2,HCC1806,,,200870,TNF-a,8664,100,ng/ml,30,minute,pSTAT3,43.624
50211-2,HCC1806,,,200870,TNF-a,8748,1,ng/ml,90,minute,pSTAT3,46.542
50211-2,HCC1806,,,200870,TNF-a,8832,100,ng/ml,90,minute,pSTAT3,42.449
50212-2,HCC1937,,,200870,TNF-a,34136,1,ng/ml,10,minute,NF-kB,1.109
50212-2,HCC1937,,,200870,TNF-a,34252,100,ng/ml,10,minute,NF-kB,4.091
50212-2,HCC1937,,,200870,TNF-a,34248,1,ng/ml,30,minute,NF-kB,2.536
50212-2,HCC1937,,,200870,TNF-a,34212,100,ng/ml,30,minute,NF-kB,5.533
