Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Timepoint,Timepoint Unit,Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
50238-3,Hs 578T,10133-101-1,Afatinib,3.33,uM,LJP6,72,hr,765,2529,3101,0.8157,0.8080
50238-3,Hs 578T,10133-101-1,Afatinib,10,uM,LJP6,72,hr,765,491,3101,0.1583,-0.1974
50238-3,Hs 578T,10134-101-1,GSK1904529A,0.04,uM,LJP6,72,hr,765,2985,3101,0.9626,0.9626
50238-3,Hs 578T,10134-101-1,GSK1904529A,0.12,uM,LJP6,72,hr,765,2929,3101,0.9447,0.9445
50238-3,Hs 578T,10134-101-1,GSK1904529A,0.37,uM,LJP6,72,hr,765,3046,3101,0.9819,0.9818
50238-3,Hs 578T,10134-101-1,GSK1904529A,1.11,uM,LJP6,72,hr,765,2842,3101,0.9163,0.9150
50238-3,Hs 578T,10134-101-1,GSK1904529A,3.33,uM,LJP6,72,hr,765,2849,3101,0.9186,0.9174
50238-3,Hs 578T,10134-101-1,GSK1904529A,10,uM,LJP6,72,hr,765,2905,3101,0.9364,0.9356
50238-3,Hs 578T,10135-101-1,Linsitinib,0.04,uM,LJP5,72,hr,765,3175,3148,1.0087,1.0084
50238-3,Hs 578T,10135-101-1,Linsitinib,0.12,uM,LJP5,72,hr,765,3166,3148,1.0059,1.0057
50238-3,Hs 578T,10135-101-1,Linsitinib,0.37,uM,LJP5,72,hr,765,2997,3148,0.9521,0.9523
50238-3,Hs 578T,10135-101-1,Linsitinib,1.11,uM,LJP5,72,hr,765,3223,3148,1.0238,1.0230
50238-3,Hs 578T,10135-101-1,Linsitinib,3.33,uM,LJP5,72,hr,765,3097,3148,0.9840,0.9842
50238-3,Hs 578T,10135-101-1,Linsitinib,10,uM,LJP5,72,hr,765,2514,3148,0.7987,0.7912
50238-3,Hs 578T,10138-105-1,Ruxolitinib,0.04,uM,LJP5,72,hr,765,3133,3148,0.9952,0.9953
50238-3,Hs 578T,10138-105-1,Ruxolitinib,0.12,uM,LJP5,72,hr,765,3194,3148,1.0146,1.0142
50238-3,Hs 578T,10138-105-1,Ruxolitinib,0.37,uM,LJP5,72,hr,765,3131,3148,0.9946,0.9946
50238-3,Hs 578T,10138-105-1,Ruxolitinib,1.11,uM,LJP5,72,hr,765,3003,3148,0.9541,0.9545
50238-3,Hs 578T,10138-105-1,Ruxolitinib,3.33,uM,LJP5,72,hr,765,2778,3148,0.8826,0.8811
50238-3,Hs 578T,10138-105-1,Ruxolitinib,10,uM,LJP5,72,hr,765,2151,3148,0.6833,0.6594
50238-3,Hs 578T,10140-101-1,Momelotinib,0.04,uM,LJP5,72,hr,765,2980,3148,0.9468,0.9471
50238-3,Hs 578T,10140-101-1,Momelotinib,0.12,uM,LJP5,72,hr,765,2751,3148,0.8740,0.8722
50238-3,Hs 578T,10140-101-1,Momelotinib,0.37,uM,LJP5,72,hr,765,2507,3148,0.7965,0.7888
50238-3,Hs 578T,10140-101-1,Momelotinib,1.11,uM,LJP5,72,hr,765,2178,3148,0.6920,0.6695
50238-3,Hs 578T,10140-101-1,Momelotinib,3.33,uM,LJP5,72,hr,765,1850,3148,0.5877,0.5413
50238-3,Hs 578T,10140-101-1,Momelotinib,10,uM,LJP5,72,hr,765,754,3148,0.2395,-0.0071
50238-3,Hs 578T,10141-101-1,Fedratinib,0.04,uM,LJP5,72,hr,765,3204,3148,1.0177,1.0170
50238-3,Hs 578T,10141-101-1,Fedratinib,0.12,uM,LJP5,72,hr,765,3148,3148,1.0000,0.9999
50238-3,Hs 578T,10141-101-1,Fedratinib,0.37,uM,LJP5,72,hr,765,2853,3148,0.9063,0.9057
50238-3,Hs 578T,10141-101-1,Fedratinib,1.11,uM,LJP5,72,hr,765,2156,3148,0.6851,0.6616
50238-3,Hs 578T,10141-101-1,Fedratinib,3.33,uM,LJP5,72,hr,765,1001,3148,0.3180,0.1407
50238-3,Hs 578T,10141-101-1,Fedratinib,10,uM,LJP5,72,hr,765,321,3148,0.1021,-0.3478
50238-3,Hs 578T,10142-101-1,Trametinib,0.04,uM,LJP5,72,hr,765,1192,3148,0.3787,0.2428
50238-3,Hs 578T,10142-101-1,Trametinib,0.12,uM,LJP5,72,hr,765,1051,3148,0.3338,0.1682
50238-3,Hs 578T,10142-101-1,Trametinib,0.37,uM,LJP5,72,hr,765,1038,3148,0.3298,0.1613
50238-3,Hs 578T,10142-101-1,Trametinib,1.11,uM,LJP5,72,hr,765,975,3148,0.3097,0.1260
50238-3,Hs 578T,10142-101-1,Trametinib,3.33,uM,LJP5,72,hr,765,1001,3148,0.3182,0.1410
50238-3,Hs 578T,10142-101-1,Trametinib,10,uM,LJP5,72,hr,765,1000,3148,0.3176,0.1402
50238-3,Hs 578T,10146-101-1,Omipalisib,0.04,uM,LJP6,72,hr,765,981,3101,0.3167,0.1313
50238-3,Hs 578T,10146-101-1,Omipalisib,0.12,uM,LJP6,72,hr,765,720,3101,0.2325,-0.0316
50238-3,Hs 578T,10146-101-1,Omipalisib,0.37,uM,LJP6,72,hr,765,573,3101,0.1850,-0.1329
50238-3,Hs 578T,10146-101-1,Omipalisib,1.11,uM,LJP6,72,hr,765,470,3101,0.1517,-0.2157
50238-3,Hs 578T,10146-101-1,Omipalisib,3.33,uM,LJP6,72,hr,765,405,3101,0.1308,-0.2708
50238-3,Hs 578T,10146-101-1,Omipalisib,10,uM,LJP6,72,hr,765,358,3101,0.1157,-0.3151
50238-3,Hs 578T,10147-101-1,Buparlisib,0.04,uM,LJP5,72,hr,765,2958,3148,0.9396,0.9399
50238-3,Hs 578T,10147-101-1,Buparlisib,0.12,uM,LJP5,72,hr,765,2597,3148,0.8249,0.8199
50238-3,Hs 578T,10147-101-1,Buparlisib,0.37,uM,LJP5,72,hr,765,2123,3148,0.6743,0.6487
50238-3,Hs 578T,10147-101-1,Buparlisib,1.11,uM,LJP5,72,hr,765,698,3148,0.2219,-0.0455
50238-3,Hs 578T,10147-101-1,Buparlisib,3.33,uM,LJP5,72,hr,765,388,3148,0.1232,-0.2835
50238-3,Hs 578T,10147-101-1,Buparlisib,10,uM,LJP5,72,hr,765,331,3148,0.1051,-0.3367
50238-3,Hs 578T,10148-101-1,XL147,0.04,uM,LJP5,72,hr,765,3060,3148,0.9720,0.9722
50238-3,Hs 578T,10148-101-1,XL147,0.12,uM,LJP5,72,hr,765,3068,3148,0.9748,0.9750
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,72,hr,765,3091,3148,0.9820,0.9822
50238-3,Hs 578T,10148-101-1,XL147,1.11,uM,LJP5,72,hr,765,3041,3148,0.9662,0.9665
50238-3,Hs 578T,10148-101-1,XL147,3.33,uM,LJP5,72,hr,765,2876,3148,0.9138,0.9136
50238-3,Hs 578T,10148-101-1,XL147,10,uM,LJP5,72,hr,765,2579,3148,0.8192,0.8138
50238-3,Hs 578T,10149-102-1,Y39983,0.04,uM,LJP6,72,hr,765,2784,3101,0.8978,0.8957
50238-3,Hs 578T,10149-102-1,Y39983,0.12,uM,LJP6,72,hr,765,2537,3101,0.8179,0.8105
50238-3,Hs 578T,10149-102-1,Y39983,0.37,uM,LJP6,72,hr,765,2484,3101,0.8011,0.7911
50238-3,Hs 578T,10149-102-1,Y39983,1.11,uM,LJP6,72,hr,765,2320,3101,0.7483,0.7325
50238-3,Hs 578T,10149-102-1,Y39983,3.33,uM,LJP6,72,hr,765,2018,3101,0.6508,0.6167
50238-3,Hs 578T,10149-102-1,Y39983,10,uM,LJP6,72,hr,765,740,3101,0.2389,-0.0166
50238-3,Hs 578T,10151-101-1,Nintedanib,0.04,uM,LJP6,72,hr,765,2816,3101,0.9079,0.9065
50238-3,Hs 578T,10151-101-1,Nintedanib,0.12,uM,LJP6,72,hr,765,2668,3101,0.8602,0.8562
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,72,hr,765,2285,3101,0.7367,0.7191
50238-3,Hs 578T,10151-101-1,Nintedanib,1.11,uM,LJP6,72,hr,765,2180,3101,0.7029,0.6796
50238-3,Hs 578T,10151-101-1,Nintedanib,3.33,uM,LJP6,72,hr,765,1601,3101,0.5172,0.4370
50238-3,Hs 578T,10151-101-1,Nintedanib,10,uM,LJP6,72,hr,765,1168,3101,0.3764,0.2315
50238-3,Hs 578T,10157-101-1,Foretinib,0.04,uM,LJP5,72,hr,765,2808,3148,0.8922,0.8913
50238-3,Hs 578T,10157-101-1,Foretinib,0.12,uM,LJP5,72,hr,765,2665,3148,0.8466,0.8431
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,72,hr,765,1295,3148,0.4115,0.2936
50238-3,Hs 578T,10157-101-1,Foretinib,1.11,uM,LJP5,72,hr,765,951,3148,0.3023,0.1125
50238-3,Hs 578T,10157-101-1,Foretinib,3.33,uM,LJP5,72,hr,765,796,3148,0.2530,0.0198
50238-3,Hs 578T,10157-101-1,Foretinib,10,uM,LJP5,72,hr,765,302,3148,0.0959,-0.3659
50238-3,Hs 578T,10158-101-1,AZD 5438,0.04,uM,LJP6,72,hr,765,2937,3101,0.9467,0.9462
50238-3,Hs 578T,10158-101-1,AZD 5438,0.12,uM,LJP6,72,hr,765,2334,3101,0.7522,0.7362
50238-3,Hs 578T,10158-101-1,AZD 5438,0.37,uM,LJP6,72,hr,765,1360,3101,0.4383,0.3292
50238-3,Hs 578T,10158-101-1,AZD 5438,1.11,uM,LJP6,72,hr,765,728,3101,0.2348,-0.0241
50238-3,Hs 578T,10158-101-1,AZD 5438,3.33,uM,LJP6,72,hr,765,522,3101,0.1685,-0.1720
50238-3,Hs 578T,10158-101-1,AZD 5438,10,uM,LJP6,72,hr,765,401,3101,0.1294,-0.2743
50238-3,Hs 578T,10159-101-1,Pelitinib,0.04,uM,LJP5,72,hr,765,3131,3148,0.9947,0.9948
50238-3,Hs 578T,10159-101-1,Pelitinib,0.12,uM,LJP5,72,hr,765,3111,3148,0.9883,0.9885
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,72,hr,765,2616,3148,0.8312,0.8267
50238-3,Hs 578T,10159-101-1,Pelitinib,1.11,uM,LJP5,72,hr,765,2396,3148,0.7611,0.7496
50238-3,Hs 578T,10159-101-1,Pelitinib,3.33,uM,LJP5,72,hr,765,2021,3148,0.6420,0.6000
50238-3,Hs 578T,10159-101-1,Pelitinib,10,uM,LJP5,72,hr,765,628,3148,0.1996,-0.0922
50238-3,Hs 578T,10161-101-1,Luminespib,0.04,uM,LJP5,72,hr,765,690,3148,0.2192,-0.0500
50238-3,Hs 578T,10161-101-1,Luminespib,0.12,uM,LJP5,72,hr,765,676,3148,0.2148,-0.0592
50238-3,Hs 578T,10161-101-1,Luminespib,0.37,uM,LJP5,72,hr,765,664,3148,0.2111,-0.0667
50238-3,Hs 578T,10161-101-1,Luminespib,1.11,uM,LJP5,72,hr,765,700,3148,0.2224,-0.0432
50238-3,Hs 578T,10161-101-1,Luminespib,3.33,uM,LJP5,72,hr,765,649,3148,0.2062,-0.0777
50238-3,Hs 578T,10161-101-1,Luminespib,10,uM,LJP5,72,hr,765,690,3148,0.2193,-0.0496
50238-3,Hs 578T,10164-101-1,AZD8330,0.04,uM,LJP5,72,hr,765,1146,3148,0.3642,0.2187
50238-3,Hs 578T,10164-101-1,AZD8330,0.12,uM,LJP5,72,hr,765,1054,3148,0.3350,0.1703
50238-3,Hs 578T,10164-101-1,AZD8330,0.37,uM,LJP5,72,hr,765,1002,3148,0.3185,0.1417
50238-3,Hs 578T,10164-101-1,AZD8330,1.11,uM,LJP5,72,hr,765,972,3148,0.3087,0.1239
50238-3,Hs 578T,10164-101-1,AZD8330,3.33,uM,LJP5,72,hr,765,972,3148,0.3090,0.1247
50238-3,Hs 578T,10164-101-1,AZD8330,10,uM,LJP5,72,hr,765,916,3148,0.2912,0.0925
50238-3,Hs 578T,10171-101-1,TGX221,0.04,uM,LJP5,72,hr,765,2905,3148,0.9228,0.9226
50238-3,Hs 578T,10171-101-1,TGX221,0.12,uM,LJP5,72,hr,765,2904,3148,0.9224,0.9224
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,72,hr,765,2818,3148,0.8951,0.8943
50238-3,Hs 578T,10171-101-1,TGX221,1.11,uM,LJP5,72,hr,765,2711,3148,0.8613,0.8587
50238-3,Hs 578T,10171-101-1,TGX221,3.33,uM,LJP5,72,hr,765,1568,3148,0.4981,0.4213
50238-3,Hs 578T,10171-101-1,TGX221,10,uM,LJP5,72,hr,765,2016,3148,0.6405,0.6077
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP5,72,hr,765,3004,3148,0.9542,0.9545
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP6,72,hr,765,2852,3101,0.9198,0.9189
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP5,72,hr,765,2759,3148,0.8765,0.8748
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP6,72,hr,765,2413,3101,0.7781,0.7664
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,72,hr,765,2030,3148,0.6448,0.6131
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,72,hr,765,1994,3101,0.6425,0.6058
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP5,72,hr,765,1349,3148,0.4285,0.3202
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP6,72,hr,765,1467,3101,0.4730,0.3803
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP5,72,hr,765,528,3148,0.1679,-0.1684
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP6,72,hr,765,1028,3101,0.3313,0.1567
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP5,72,hr,765,590,3148,0.1875,-0.1215
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP6,72,hr,765,698,3101,0.2255,-0.0480
50238-3,Hs 578T,10177-101-1,Brivanib,0.04,uM,LJP5,72,hr,765,3057,3148,0.9711,0.9714
50238-3,Hs 578T,10177-101-1,Brivanib,0.12,uM,LJP5,72,hr,765,3068,3148,0.9746,0.9747
50238-3,Hs 578T,10177-101-1,Brivanib,0.37,uM,LJP5,72,hr,765,3069,3148,0.9750,0.9751
50238-3,Hs 578T,10177-101-1,Brivanib,1.11,uM,LJP5,72,hr,765,2968,3148,0.9429,0.9431
50238-3,Hs 578T,10177-101-1,Brivanib,3.33,uM,LJP5,72,hr,765,2930,3148,0.9309,0.9311
50238-3,Hs 578T,10177-101-1,Brivanib,10,uM,LJP5,72,hr,765,2616,3148,0.8312,0.8267
50238-3,Hs 578T,10180-101-1,CHIR-99021,0.04,uM,LJP6,72,hr,765,3054,3101,0.9849,0.9850
50238-3,Hs 578T,10180-101-1,CHIR-99021,0.12,uM,LJP6,72,hr,765,2981,3101,0.9616,0.9615
50238-3,Hs 578T,10180-101-1,CHIR-99021,0.37,uM,LJP6,72,hr,765,2946,3101,0.9502,0.9500
50238-3,Hs 578T,10180-101-1,CHIR-99021,1.11,uM,LJP6,72,hr,765,2680,3101,0.8647,0.8607
50238-3,Hs 578T,10180-101-1,CHIR-99021,3.33,uM,LJP6,72,hr,765,2756,3101,0.8890,0.8868
50238-3,Hs 578T,10180-101-1,CHIR-99021,10,uM,LJP6,72,hr,765,1478,3101,0.4766,0.3850
50238-3,Hs 578T,10182-101-1,Linifanib,0.04,uM,LJP6,72,hr,765,3104,3101,1.0008,1.0007
50238-3,Hs 578T,10182-101-1,Linifanib,0.12,uM,LJP6,72,hr,765,3054,3101,0.9847,0.9846
50238-3,Hs 578T,10182-101-1,Linifanib,0.37,uM,LJP6,72,hr,765,3057,3101,0.9857,0.9858
50238-3,Hs 578T,10182-101-1,Linifanib,1.11,uM,LJP6,72,hr,765,2959,3101,0.9539,0.9537
50238-3,Hs 578T,10182-101-1,Linifanib,3.33,uM,LJP6,72,hr,765,2958,3101,0.9536,0.9533
50238-3,Hs 578T,10182-101-1,Linifanib,10,uM,LJP6,72,hr,765,2587,3101,0.8339,0.8277
50238-3,Hs 578T,10190-101-1,PIK-93,0.04,uM,LJP5,72,hr,765,3167,3148,1.0060,1.0058
50238-3,Hs 578T,10190-101-1,PIK-93,0.12,uM,LJP5,72,hr,765,3184,3148,1.0115,1.0112
50238-3,Hs 578T,10190-101-1,PIK-93,0.37,uM,LJP5,72,hr,765,3122,3148,0.9918,0.9918
50238-3,Hs 578T,10190-101-1,PIK-93,1.11,uM,LJP5,72,hr,765,2970,3148,0.9436,0.9438
50238-3,Hs 578T,10190-101-1,PIK-93,3.33,uM,LJP5,72,hr,765,1521,3148,0.4831,0.3991
50238-3,Hs 578T,10190-101-1,PIK-93,10,uM,LJP5,72,hr,765,685,3148,0.2176,-0.0537
50238-3,Hs 578T,10232-101-1,Dactolisib,0.04,uM,LJP5,72,hr,765,1114,3148,0.3540,0.2023
50238-3,Hs 578T,10232-101-1,Dactolisib,0.12,uM,LJP5,72,hr,765,998,3148,0.3171,0.1390
50238-3,Hs 578T,10232-101-1,Dactolisib,0.37,uM,LJP5,72,hr,765,839,3148,0.2667,0.0464
50238-3,Hs 578T,10232-101-1,Dactolisib,1.11,uM,LJP5,72,hr,765,798,3148,0.2537,0.0213
50238-3,Hs 578T,10232-101-1,Dactolisib,3.33,uM,LJP5,72,hr,765,853,3148,0.2712,0.0551
50238-3,Hs 578T,10232-101-1,Dactolisib,10,uM,LJP5,72,hr,765,893,3148,0.2838,0.0787
50238-3,Hs 578T,10233-101-1,Alpelisib,0.04,uM,LJP5,72,hr,765,3014,3148,0.9574,0.9577
50238-3,Hs 578T,10233-101-1,Alpelisib,0.12,uM,LJP5,72,hr,765,2884,3148,0.9163,0.9162
50238-3,Hs 578T,10233-101-1,Alpelisib,0.37,uM,LJP5,72,hr,765,2660,3148,0.8451,0.8414
50238-3,Hs 578T,10233-101-1,Alpelisib,1.11,uM,LJP5,72,hr,765,2571,3148,0.8169,0.8112
50238-3,Hs 578T,10233-101-1,Alpelisib,3.33,uM,LJP5,72,hr,765,2409,3148,0.7652,0.7539
50238-3,Hs 578T,10233-101-1,Alpelisib,10,uM,LJP5,72,hr,765,1757,3148,0.5581,0.5029
50238-3,Hs 578T,10234-101-1,GDC-0980,0.04,uM,LJP5,72,hr,765,2218,3148,0.7046,0.6846
50238-3,Hs 578T,10234-101-1,GDC-0980,0.12,uM,LJP5,72,hr,765,1475,3148,0.4686,0.3794
50238-3,Hs 578T,10234-101-1,GDC-0980,0.37,uM,LJP5,72,hr,765,1076,3148,0.3419,0.1819
50238-3,Hs 578T,10234-101-1,GDC-0980,1.11,uM,LJP5,72,hr,765,882,3148,0.2802,0.0720
50238-3,Hs 578T,10234-101-1,GDC-0980,3.33,uM,LJP5,72,hr,765,805,3148,0.2557,0.0251
50238-3,Hs 578T,10234-101-1,GDC-0980,10,uM,LJP5,72,hr,765,728,3148,0.2314,-0.0238
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.04,uM,LJP5,72,hr,765,836,3148,0.2658,0.0448
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.04,uM,LJP6,72,hr,765,807,3101,0.2603,0.0268
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.12,uM,LJP5,72,hr,765,698,3148,0.2219,-0.0437
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.12,uM,LJP6,72,hr,765,669,3101,0.2156,-0.0645
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP5,72,hr,765,628,3148,0.1995,-0.0923
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP6,72,hr,765,661,3101,0.2132,-0.0696
50238-3,Hs 578T,10479-102-1,Mitoxantrone,1.11,uM,LJP5,72,hr,765,448,3148,0.1424,-0.2309
50238-3,Hs 578T,10479-102-1,Mitoxantrone,1.11,uM,LJP6,72,hr,765,434,3101,0.1399,-0.2450
50238-3,Hs 578T,10479-102-1,Mitoxantrone,3.33,uM,LJP5,72,hr,765,189,3148,0.0601,-0.4956
50238-3,Hs 578T,10479-102-1,Mitoxantrone,3.33,uM,LJP6,72,hr,765,212,3101,0.0687,-0.4709
50238-3,Hs 578T,10479-102-1,Mitoxantrone,10,uM,LJP5,72,hr,765,172,3148,0.0546,-0.5188
50238-3,Hs 578T,10479-102-1,Mitoxantrone,10,uM,LJP6,72,hr,765,208,3101,0.0672,-0.4763
50238-3,Hs 578T,10480-101-1,Radicicol,0.04,uM,LJP5,72,hr,765,3225,3148,1.0245,1.0238
50238-3,Hs 578T,10480-101-1,Radicicol,0.04,uM,LJP6,72,hr,765,3176,3101,1.0238,1.0232
50238-3,Hs 578T,10480-101-1,Radicicol,0.12,uM,LJP5,72,hr,765,3174,3148,1.0083,1.0081
50238-3,Hs 578T,10480-101-1,Radicicol,0.12,uM,LJP6,72,hr,765,3142,3101,1.0129,1.0127
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP5,72,hr,765,2518,3148,0.7998,0.7921
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP6,72,hr,765,2454,3101,0.7908,0.7772
50238-3,Hs 578T,10480-101-1,Radicicol,1.11,uM,LJP5,72,hr,765,1495,3148,0.4750,0.3874
50238-3,Hs 578T,10480-101-1,Radicicol,1.11,uM,LJP6,72,hr,765,1414,3101,0.4552,0.3483
50238-3,Hs 578T,10480-101-1,Radicicol,3.33,uM,LJP5,72,hr,765,920,3148,0.2924,0.0950
50238-3,Hs 578T,10480-101-1,Radicicol,3.33,uM,LJP6,72,hr,765,865,3101,0.2787,0.0607
50238-3,Hs 578T,10480-101-1,Radicicol,10,uM,LJP5,72,hr,765,693,3148,0.2202,-0.0476
50238-3,Hs 578T,10480-101-1,Radicicol,10,uM,LJP6,72,hr,765,748,3101,0.2413,-0.0112
50238-3,Hs 578T,10481-101-1,Withaferin A,0.04,uM,LJP5,72,hr,765,3121,3148,0.9914,0.9915
50238-3,Hs 578T,10481-101-1,Withaferin A,0.04,uM,LJP6,72,hr,765,3074,3101,0.9916,0.9916
50238-3,Hs 578T,10481-101-1,Withaferin A,0.12,uM,LJP5,72,hr,765,3180,3148,1.0102,1.0100
50238-3,Hs 578T,10481-101-1,Withaferin A,0.12,uM,LJP6,72,hr,765,3026,3101,0.9761,0.9761
50238-3,Hs 578T,10481-101-1,Withaferin A,0.37,uM,LJP5,72,hr,765,2998,3148,0.9523,0.9525
50238-3,Hs 578T,10481-101-1,Withaferin A,0.37,uM,LJP6,72,hr,765,2903,3101,0.9363,0.9359
50238-3,Hs 578T,10481-101-1,Withaferin A,1.11,uM,LJP5,72,hr,765,554,3148,0.1762,-0.1458
50238-3,Hs 578T,10481-101-1,Withaferin A,1.11,uM,LJP6,72,hr,765,501,3101,0.1617,-0.1891
50238-3,Hs 578T,10481-101-1,Withaferin A,3.33,uM,LJP5,72,hr,765,605,3148,0.1922,-0.1088
50238-3,Hs 578T,10481-101-1,Withaferin A,3.33,uM,LJP6,72,hr,765,593,3101,0.1914,-0.1186
50238-3,Hs 578T,10481-101-1,Withaferin A,10,uM,LJP5,72,hr,765,322,3148,0.1025,-0.3466
50238-3,Hs 578T,10481-101-1,Withaferin A,10,uM,LJP6,72,hr,765,326,3101,0.1050,-0.3465
50583-7,MCF 10A,10001-101-1,Seliciclib,0.04,uM,LJP5,72,hr,1694,11082,11103,0.9982,0.9986
50583-7,MCF 10A,10001-101-1,Seliciclib,0.12,uM,LJP5,72,hr,1694,10898,11103,0.9815,0.9859
50583-7,MCF 10A,10001-101-1,Seliciclib,0.37,uM,LJP5,72,hr,1694,10578,11103,0.9527,0.9644
50583-7,MCF 10A,10001-101-1,Seliciclib,1.11,uM,LJP5,72,hr,1694,10536,11103,0.9490,0.9614
50583-7,MCF 10A,10001-101-1,Seliciclib,3.33,uM,LJP5,72,hr,1694,10432,11103,0.9396,0.9544
50583-7,MCF 10A,10001-101-1,Seliciclib,10,uM,LJP5,72,hr,1694,4986,11103,0.4491,0.4887
50583-7,MCF 10A,10004-101-1,AT-7519,0.04,uM,LJP6,72,hr,1694,11122,11217,0.9914,0.9935
50583-7,MCF 10A,10004-101-1,AT-7519,0.12,uM,LJP6,72,hr,1694,10552,11217,0.9407,0.9556
50583-7,MCF 10A,10004-101-1,AT-7519,0.37,uM,LJP6,72,hr,1694,6457,11217,0.5756,0.6332
50583-7,MCF 10A,10004-101-1,AT-7519,1.11,uM,LJP6,72,hr,1694,623,11217,0.0556,-0.3072
50583-7,MCF 10A,10004-101-1,AT-7519,3.33,uM,LJP6,72,hr,1694,314,11217,0.0280,-0.4612
50583-7,MCF 10A,10004-101-1,AT-7519,10,uM,LJP6,72,hr,1694,253,11217,0.0226,-0.5030
50583-7,MCF 10A,10006-101-1,AZD7762,0.04,uM,LJP6,72,hr,1694,9157,11217,0.8162,0.8563
50583-7,MCF 10A,10006-101-1,AZD7762,0.12,uM,LJP6,72,hr,1694,7703,11217,0.6867,0.7424
50583-7,MCF 10A,10006-101-1,AZD7762,0.37,uM,LJP6,72,hr,1694,6905,11217,0.6155,0.6739
50583-7,MCF 10A,10006-101-1,AZD7762,1.11,uM,LJP6,72,hr,1694,5059,11217,0.4510,0.4929
50583-7,MCF 10A,10006-101-1,AZD7762,3.33,uM,LJP6,72,hr,1694,3091,11217,0.2757,0.2465
50583-7,MCF 10A,10006-101-1,AZD7762,10,uM,LJP6,72,hr,1694,838,11217,0.0747,-0.2306
50583-7,MCF 10A,10007-101-1,AZD8055,0.04,uM,LJP6,72,hr,1694,6286,11217,0.5607,0.6156
50583-7,MCF 10A,10007-101-1,AZD8055,0.12,uM,LJP6,72,hr,1694,4177,11217,0.3724,0.3920
50583-7,MCF 10A,10007-101-1,AZD8055,0.37,uM,LJP6,72,hr,1694,3172,11217,0.2828,0.2586
50583-7,MCF 10A,10007-101-1,AZD8055,1.11,uM,LJP6,72,hr,1694,2755,11217,0.2457,0.1952
50583-7,MCF 10A,10007-101-1,AZD8055,3.33,uM,LJP6,72,hr,1694,2536,11217,0.2261,0.1591
50583-7,MCF 10A,10007-101-1,AZD8055,10,uM,LJP6,72,hr,1694,2374,11217,0.2117,0.1313
50583-7,MCF 10A,10008-101-1,Sorafenib,0.04,uM,LJP6,72,hr,1694,12063,11217,1.0756,1.0540
50583-7,MCF 10A,10008-101-1,Sorafenib,0.12,uM,LJP6,72,hr,1694,11824,11217,1.0544,1.0390
50583-7,MCF 10A,10008-101-1,Sorafenib,0.37,uM,LJP6,72,hr,1694,11440,11217,1.0200,1.0145
50583-7,MCF 10A,10008-101-1,Sorafenib,1.11,uM,LJP6,72,hr,1694,11015,11217,0.9822,0.9867
50583-7,MCF 10A,10008-101-1,Sorafenib,3.33,uM,LJP6,72,hr,1694,10506,11217,0.9368,0.9525
50583-7,MCF 10A,10008-101-1,Sorafenib,10,uM,LJP6,72,hr,1694,6560,11217,0.5849,0.6428
50583-7,MCF 10A,10009-101-1,CP466722,0.04,uM,LJP5,72,hr,1694,11482,11103,1.0342,1.0249
50583-7,MCF 10A,10009-101-1,CP466722,0.12,uM,LJP5,72,hr,1694,11356,11103,1.0228,1.0167
50583-7,MCF 10A,10009-101-1,CP466722,0.37,uM,LJP5,72,hr,1694,11256,11103,1.0138,1.0101
50583-7,MCF 10A,10009-101-1,CP466722,1.11,uM,LJP5,72,hr,1694,11205,11103,1.0092,1.0068
