Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,73.49,11.9,1.7240
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,76.90,11.9,0.9795
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,80.31,11.9,3.6581
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,85.43,11.9,12.8569
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,85.43,12.0,13.1310
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.0033333,89.69,11.9,98.3550
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,15.08,11.9,0.9305
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,16.79,11.9,0.8839
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,18.49,11.9,0.9135
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,20.19,11.9,0.8458
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,21.90,11.9,0.8697
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,23.60,11.9,0.8620
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,25.30,11.9,0.9743
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,27.00,11.9,0.9860
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,28.71,11.9,1.0082
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,30.41,11.9,1.0336
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,32.11,11.9,1.0806
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,33.82,11.9,1.0504
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,35.52,11.9,1.0008
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,37.23,11.9,1.0332
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,38.93,11.9,1.0350
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,40.63,11.9,1.0079
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,42.33,11.9,0.9471
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,44.03,11.9,0.9305
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,45.74,11.9,0.8993
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,47.45,11.9,0.9527
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,49.15,11.9,0.9581
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,50.86,11.9,0.9695
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,52.56,11.9,0.9996
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,54.25,11.9,1.0181
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,55.97,11.9,1.0336
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,57.67,11.9,1.0932
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,59.37,11.9,1.0491
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,61.08,11.9,1.1197
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,62.78,11.9,1.1526
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,64.49,11.9,1.2909
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,66.19,11.9,1.4892
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,67.89,11.9,1.5655
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,69.60,11.9,2.3438
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,71.30,11.9,2.3542
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,73.49,11.9,2.1634
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,76.90,11.9,1.2714
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,80.31,11.9,0.6476
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,85.43,11.9,-0.2419
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,85.43,12.0,-0.1588
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.01,89.69,11.9,-0.9196
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,15.08,11.9,0.4211
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,16.79,11.9,0.4085
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,18.49,11.9,0.4311
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,20.19,11.9,0.5176
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,21.90,11.9,0.6091
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,23.60,11.9,0.6885
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,25.30,11.9,0.8399
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,27.00,11.9,0.8878
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,28.71,11.9,0.8474
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,30.41,11.9,0.8409
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,32.11,11.9,0.8246
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,33.82,11.9,0.7605
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,35.52,11.9,0.7592
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,37.23,11.9,0.7482
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,38.93,11.9,0.8220
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,40.63,11.9,0.8856
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,42.33,11.9,0.8731
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,44.03,11.9,0.8699
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,45.74,11.9,0.9315
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,47.45,11.9,0.9574
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,49.15,11.9,1.0065
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,50.86,11.9,1.0050
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,52.56,11.9,1.0680
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,54.25,11.9,1.1520
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,55.97,11.9,1.2016
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,57.67,11.9,1.1626
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,59.37,11.9,1.1949
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,61.08,11.9,1.2368
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,62.78,11.9,1.2706
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,64.49,11.9,1.3736
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,66.19,11.9,1.7113
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,67.89,11.9,1.8993
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,69.60,11.9,3.1512
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,71.30,11.9,4.1911
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,73.49,11.9,5.5546
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,76.90,11.9,6.3113
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,80.31,11.9,17.6566
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,85.43,11.9,8.1366
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,85.43,12.0,10.3537
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.031667,89.69,11.9,9.8903
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,15.08,11.9,0.7095
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,16.79,11.9,0.6657
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,18.49,11.9,0.6659
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,20.19,11.9,0.6534
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,21.90,11.9,0.6280
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,23.60,11.9,0.6437
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,25.30,11.9,0.6827
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,27.00,11.9,0.7379
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,28.71,11.9,0.7756
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,30.41,11.9,0.7678
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,32.11,11.9,0.7587
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,33.82,11.9,0.7340
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,35.52,11.9,0.7097
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,37.23,11.9,0.7205
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,38.93,11.9,0.7511
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,40.63,11.9,0.8036
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,42.33,11.9,0.8046
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,44.03,11.9,0.8400
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,45.74,11.9,0.8832
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,47.45,11.9,0.9255
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,49.15,11.9,0.9512
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,50.86,11.9,0.9637
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,52.56,11.9,0.9984
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,54.25,11.9,1.0021
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,55.97,11.9,1.0475
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,57.67,11.9,1.0590
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,59.37,11.9,0.9937
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,61.08,11.9,1.0866
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,62.78,11.9,1.1424
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,64.49,11.9,1.2818
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,66.19,11.9,1.4764
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,67.89,11.9,1.6399
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,69.60,11.9,2.8140
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,71.30,11.9,3.8476
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,73.49,11.9,5.3043
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,76.90,11.9,3.5365
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,80.31,11.9,3.4939
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,85.43,11.9,-0.0729
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,85.43,12.0,0.2689
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.056667,89.69,11.9,-0.8128
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,15.08,11.9,0.5052
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,16.79,11.9,0.5272
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,18.49,11.9,0.5509
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,20.19,11.9,0.5315
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,21.90,11.9,0.6184
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,23.60,11.9,0.6531
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,25.30,11.9,0.7785
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,27.00,11.9,0.8365
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,28.71,11.9,0.8387
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,30.41,11.9,0.7847
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,32.11,11.9,0.8083
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,33.82,11.9,0.7979
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,35.52,11.9,0.7717
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,37.23,11.9,0.6853
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,38.93,11.9,0.7647
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,40.63,11.9,0.7180
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,42.33,11.9,0.7863
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,44.03,11.9,0.7688
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,45.74,11.9,0.7481
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,47.45,11.9,0.8094
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,49.15,11.9,0.8688
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,50.86,11.9,0.8783
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,52.56,11.9,0.9412
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,54.25,11.9,0.9331
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,55.97,11.9,0.9693
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,57.67,11.9,1.0278
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,59.37,11.9,0.9457
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,61.08,11.9,0.9882
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,62.78,11.9,0.9949
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,64.49,11.9,1.2307
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,66.19,11.9,1.6849
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,67.89,11.9,2.0612
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,69.60,11.9,3.9115
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,71.30,11.9,5.4714
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,73.49,11.9,10.6164
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,76.90,11.9,8.3755
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,80.31,11.9,12.4014
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,85.43,11.9,8.7018
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,85.43,12.0,10.1783
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.1,89.69,11.9,20.9343
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,15.08,11.9,0.5793
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,16.79,11.9,0.5177
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,18.49,11.9,0.4826
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,20.19,11.9,0.4184
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,21.90,11.9,0.4541
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,23.60,11.9,0.5000
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,25.30,11.9,0.5487
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,27.00,11.9,0.5961
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,28.71,11.9,0.6221
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,30.41,11.9,0.6332
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,32.11,11.9,0.6532
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,33.82,11.9,0.6122
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,35.52,11.9,0.5380
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,37.23,11.9,0.5129
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,38.93,11.9,0.5333
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,40.63,11.9,0.5672
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,42.33,11.9,0.5954
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,44.03,11.9,0.6600
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,45.74,11.9,0.7105
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,47.45,11.9,0.8033
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,49.15,11.9,0.8310
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,50.86,11.9,0.8558
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,52.56,11.9,0.9405
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,54.25,11.9,0.9863
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,55.97,11.9,0.9479
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,57.67,11.9,0.9249
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,59.37,11.9,0.9153
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,61.08,11.9,0.9647
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,62.78,11.9,1.0006
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,64.49,11.9,1.1665
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,66.19,11.9,1.5176
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,67.89,11.9,1.9872
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,69.60,11.9,4.0627
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,71.30,11.9,5.2558
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,73.49,11.9,10.0714
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,76.90,11.9,9.4845
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,80.31,11.9,15.2888
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,85.43,11.9,8.2526
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,85.43,12.0,9.5659
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.17783,89.69,11.9,14.3970
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,15.08,11.9,0.5190
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,16.79,11.9,0.4715
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,18.49,11.9,0.3815
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,20.19,11.9,0.2529
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,21.90,11.9,0.1581
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,23.60,11.9,0.1553
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,25.30,11.9,0.1505
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,27.00,11.9,0.2199
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,28.71,11.9,0.2507
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,30.41,11.9,0.3391
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,32.11,11.9,0.3940
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,33.82,11.9,0.4310
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,35.52,11.9,0.4530
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,37.23,11.9,0.4898
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,38.93,11.9,0.4566
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,40.63,11.9,0.4541
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,42.33,11.9,0.2837
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,44.03,11.9,0.3056
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,45.74,11.9,0.3890
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,47.45,11.9,0.4131
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,49.15,11.9,0.4400
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,50.86,11.9,0.5237
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,52.56,11.9,0.5334
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,54.25,11.9,0.9099
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,55.97,11.9,1.0326
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,57.67,11.9,0.8763
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,59.37,11.9,0.7094
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,61.08,11.9,0.9099
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,62.78,11.9,0.9842
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,64.49,11.9,1.3220
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,66.19,11.9,1.1302
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,67.89,11.9,1.2023
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,69.60,11.9,1.6172
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,71.30,11.9,2.6570
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,73.49,11.9,2.6251
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,76.90,11.9,1.8546
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,80.31,11.9,5.4107
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,85.43,11.9,6.0044
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,85.43,12.0,5.5047
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.31623,89.69,11.9,14.1022
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,15.08,11.9,0.5951
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,16.79,11.9,0.4701
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,18.49,11.9,0.4358
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,20.19,11.9,0.3639
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,21.90,11.9,0.2915
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,23.60,11.9,0.2322
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,25.30,11.9,0.1705
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,27.00,11.9,0.1740
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,28.71,11.9,0.1985
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,30.41,11.9,0.2565
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,32.11,11.9,0.3327
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,33.82,11.9,0.3984
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,35.52,11.9,0.4171
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,37.23,11.9,0.4233
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,38.93,11.9,0.4327
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,40.63,11.9,0.4415
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,0.56234,42.33,11.9,0.3885
