Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,54.49,770.25,120,7555,0.0159,-0.4313,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,54.49,770.25,74,7555,0.0098,-0.5089,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,56.71,770.25,114,8001,0.0142,-0.4321,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,56.71,770.25,52,8001,0.0065,-0.5499,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,58.94,770.25,125,8444,0.0148,-0.4093,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,58.94,770.25,70,8444,0.0083,-0.5005,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,61.16,770.25,118,8892,0.0133,-0.4123,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,61.16,770.25,62,8892,0.0070,-0.5103,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,63.39,770.25,127,9326,0.0136,-0.3941,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,63.39,770.25,70,9326,0.0075,-0.4865,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,65.61,770.25,119,9736,0.0122,-0.3997,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,65.61,770.25,62,9736,0.0064,-0.4976,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,67.83,770.25,114,10078,0.0113,-0.4025,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,67.83,770.25,69,10078,0.0068,-0.4781,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,70.05,770.25,114,10413,0.0109,-0.3986,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,70.05,770.25,77,10413,0.0074,-0.4583,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,72.27,770.25,116,10730,0.0108,-0.3924,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,72.27,770.25,61,10730,0.0057,-0.4869,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,74.50,770.25,104,10991,0.0095,-0.4067,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,74.50,770.25,77,10991,0.0070,-0.4515,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,76.75,770.25,115,11262,0.0102,-0.3882,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,76.75,770.25,71,11262,0.0063,-0.4599,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,78.98,770.25,106,11518,0.0092,-0.3984,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,78.98,770.25,62,11518,0.0054,-0.4757,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,81.20,770.25,109,11766,0.0093,-0.3917,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,81.20,770.25,67,11766,0.0057,-0.4625,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,83.42,770.25,91,12031,0.0076,-0.4165,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,83.42,770.25,77,12031,0.0064,-0.4405,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,85.64,770.25,82,12287,0.0067,-0.4291,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,85.64,770.25,62,12287,0.0050,-0.4677,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,87.86,770.25,104,12543,0.0083,-0.3919,MN20160304_L02,C06
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,87.86,770.25,65,12543,0.0052,-0.4589,MN20160304_L02,E20
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,3.21,770.25,718,904,0.7937,-0.2612,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,3.21,770.25,852,904,0.9418,0.5447,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,5.44,770.25,710,1012,0.7011,-0.1864,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,5.44,770.25,836,1012,0.8255,0.2305,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,7.66,770.25,682,1090,0.6257,-0.2157,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,7.66,770.25,798,1090,0.7321,0.0732,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,10.06,770.25,633,1218,0.5195,-0.2566,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,10.06,770.25,761,1218,0.6245,-0.0181,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,12.28,770.25,569,1358,0.4190,-0.3093,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,12.28,770.25,687,1358,0.5058,-0.1305,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,14.50,770.25,485,1497,0.3239,-0.3827,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,14.50,770.25,624,1497,0.4168,-0.1972,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,16.73,770.25,401,1664,0.2409,-0.4441,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,16.73,770.25,541,1664,0.3250,-0.2723,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,18.95,770.25,314,1832,0.1714,-0.5121,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,18.95,770.25,417,1832,0.2276,-0.3878,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,21.17,770.25,260,2008,0.1295,-0.5441,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,21.17,770.25,362,2008,0.1803,-0.4208,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,23.39,770.25,198,2244,0.0882,-0.5854,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,23.39,770.25,301,2244,0.1341,-0.4561,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,25.62,770.25,143,2514,0.0569,-0.6271,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,25.62,770.25,230,2514,0.0915,-0.5074,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,27.84,770.25,100,2833,0.0353,-0.6625,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,27.84,770.25,183,2833,0.0646,-0.5345,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,30.06,770.25,92,3106,0.0296,-0.6523,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,30.06,770.25,153,3106,0.0493,-0.5522,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,32.28,770.25,66,3392,0.0195,-0.6829,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,32.28,770.25,128,3392,0.0377,-0.5679,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,34.50,770.25,57,3712,0.0154,-0.6826,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,34.50,770.25,115,3712,0.0310,-0.5675,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,36.73,770.25,48,4086,0.0117,-0.6843,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,36.73,770.25,100,4086,0.0245,-0.5718,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,38.95,770.25,42,4543,0.0092,-0.6789,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,38.95,770.25,110,4543,0.0242,-0.5324,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,41.17,770.25,41,5010,0.0082,-0.6623,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,41.17,770.25,84,5010,0.0168,-0.5597,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,43.39,770.25,40,5404,0.0074,-0.6509,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,43.39,770.25,115,5404,0.0213,-0.4917,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,45.61,770.25,28,5813,0.0048,-0.6791,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,45.61,770.25,109,5813,0.0188,-0.4886,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,47.83,770.25,32,6223,0.0051,-0.6519,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,47.83,770.25,103,6223,0.0166,-0.4870,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,50.05,770.25,26,6629,0.0039,-0.6642,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,50.05,770.25,101,6629,0.0152,-0.4801,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,52.27,770.25,39,7058,0.0055,-0.6068,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,52.27,770.25,100,7058,0.0142,-0.4721,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,54.49,770.25,28,7555,0.0037,-0.6344,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,54.49,770.25,99,7555,0.0131,-0.4636,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,56.71,770.25,32,8001,0.0040,-0.6102,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,56.71,770.25,88,8001,0.0110,-0.4740,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,58.94,770.25,43,8444,0.0051,-0.5662,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,58.94,770.25,104,8444,0.0123,-0.4399,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,61.16,770.25,38,8892,0.0043,-0.5737,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,61.16,770.25,104,8892,0.0117,-0.4330,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,63.39,770.25,36,9326,0.0039,-0.5732,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,63.39,770.25,110,9326,0.0118,-0.4178,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,65.61,770.25,35,9736,0.0036,-0.5703,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,65.61,770.25,96,9736,0.0099,-0.4339,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,67.83,770.25,37,10078,0.0037,-0.5588,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,67.83,770.25,89,10078,0.0088,-0.4411,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,70.05,770.25,38,10413,0.0036,-0.5511,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,70.05,770.25,95,10413,0.0091,-0.4271,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,72.27,770.25,43,10730,0.0040,-0.5320,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,72.27,770.25,98,10730,0.0091,-0.4187,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,74.50,770.25,41,10991,0.0037,-0.5346,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,74.50,770.25,89,10991,0.0081,-0.4304,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,76.75,770.25,42,11262,0.0037,-0.5284,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,76.75,770.25,79,11262,0.0070,-0.4448,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,78.98,770.25,44,11518,0.0038,-0.5198,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,78.98,770.25,76,11518,0.0066,-0.4476,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,81.20,770.25,50,11766,0.0042,-0.5011,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,81.20,770.25,70,11766,0.0059,-0.4565,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,83.42,770.25,54,12031,0.0045,-0.4884,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,83.42,770.25,81,12031,0.0067,-0.4333,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,85.64,770.25,43,12287,0.0035,-0.5143,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,85.64,770.25,72,12287,0.0059,-0.4474,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,87.86,770.25,49,12543,0.0039,-0.4956,MN20160304_L02,K15
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,87.86,770.25,72,12543,0.0057,-0.4450,MN20160304_L02,N09
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,3.21,770.25,797,904,0.8810,0.1585,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,3.21,770.25,822,904,0.9087,0.3235,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,3.21,770.25,758,904,0.8379,-0.0668,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,3.21,770.25,794,904,0.8777,0.1399,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,5.44,770.25,913,1012,0.9015,0.5381,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,5.44,770.25,924,1012,0.9124,0.5855,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,5.44,770.25,856,1012,0.8452,0.3065,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,5.44,770.25,911,1012,0.8995,0.5296,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,7.66,770.25,1006,1090,0.9229,0.7041,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,7.66,770.25,1017,1090,0.9330,0.7415,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,7.66,770.25,892,1090,0.8184,0.3404,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,7.66,770.25,962,1090,0.8826,0.5586,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,10.06,770.25,1118,1218,0.9175,0.7560,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,10.06,770.25,1102,1218,0.9044,0.7182,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,10.06,770.25,998,1218,0.8190,0.4792,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,10.06,770.25,1063,1218,0.8724,0.6271,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,12.28,770.25,1249,1358,0.9197,0.8054,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,12.28,770.25,1240,1358,0.9130,0.7895,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,12.28,770.25,1145,1358,0.8431,0.6234,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,12.28,770.25,1200,1358,0.8836,0.7192,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,14.50,770.25,1421,1497,0.9491,0.8939,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,14.50,770.25,1402,1497,0.9364,0.8675,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,14.50,770.25,1272,1497,0.8496,0.6873,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,14.50,770.25,1335,1497,0.8916,0.7745,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,16.73,770.25,1508,1664,0.9060,0.8300,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,16.73,770.25,1545,1664,0.9282,0.8704,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,16.73,770.25,1436,1664,0.8627,0.7512,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,16.73,770.25,1473,1664,0.8850,0.7918,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,18.95,770.25,1656,1832,0.9037,0.8444,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,18.95,770.25,1679,1832,0.9162,0.8649,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,18.95,770.25,1576,1832,0.8600,0.7728,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,18.95,770.25,1603,1832,0.8748,0.7970,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,21.17,770.25,1855,2008,0.9236,0.8883,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,21.17,770.25,1810,2008,0.9012,0.8551,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,21.17,770.25,1685,2008,0.8390,0.7615,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,21.17,770.25,1730,2008,0.8614,0.7954,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,23.39,770.25,2025,2244,0.9022,0.8710,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,23.39,770.25,2031,2244,0.9049,0.8746,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,23.39,770.25,1900,2244,0.8465,0.7953,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,23.39,770.25,1914,2244,0.8528,0.8038,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,25.62,770.25,2211,2514,0.8792,0.8547,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,25.62,770.25,2297,2514,0.9134,0.8966,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,25.62,770.25,2189,2514,0.8704,0.8438,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,25.62,770.25,2186,2514,0.8692,0.8424,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,27.84,770.25,2503,2833,0.8832,0.8722,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,27.84,770.25,2564,2833,0.9048,0.8963,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,27.84,770.25,2511,2833,0.8861,0.8753,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,27.84,770.25,2497,2833,0.8811,0.8698,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,30.06,770.25,2793,3106,0.8992,0.8971,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,30.06,770.25,2828,3106,0.9105,0.9089,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,30.06,770.25,2685,3106,0.8644,0.8603,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,30.06,770.25,2762,3106,0.8892,0.8866,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,32.28,770.25,3008,3392,0.8866,0.8905,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,32.28,770.25,3069,3392,0.9045,0.9084,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,32.28,770.25,2901,3392,0.8550,0.8588,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,32.28,770.25,2958,3392,0.8718,0.8758,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,34.50,770.25,3314,3712,0.8928,0.9025,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,34.50,770.25,3393,3712,0.9141,0.9223,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,34.50,770.25,3209,3712,0.8645,0.8757,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,34.50,770.25,3259,3712,0.8780,0.8885,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,36.73,770.25,3640,4086,0.8908,0.9062,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,36.73,770.25,3751,4086,0.9180,0.9302,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,36.73,770.25,3614,4086,0.8845,0.9006,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,36.73,770.25,3607,4086,0.8827,0.8990,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,38.95,770.25,3943,4543,0.8678,0.8922,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,38.95,770.25,4124,4543,0.9076,0.9257,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,38.95,770.25,4012,4543,0.8830,0.9051,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,38.95,770.25,4021,4543,0.8849,0.9068,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,41.17,770.25,4346,5010,0.8674,0.8974,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,41.17,770.25,4588,5010,0.9157,0.9358,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,41.17,770.25,4461,5010,0.8903,0.9158,MN20160304_L02,G14
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,41.17,770.25,4465,5010,0.8911,0.9164,MN20160304_L02,H15
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,43.39,770.25,4793,5404,0.8869,0.9164,MN20160304_L02,D03
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,43.39,770.25,4953,5404,0.9165,0.9389,MN20160304_L02,D05
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,43.39,770.25,4741,5404,0.8773,0.9090,MN20160304_L02,G14
