Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50105-3,BT-20,10135-101-1,Linsitinib,0.04,uM,LJP5,2,O24,72,hr,1097,3674,3877,0.9475,0.9416
50105-3,BT-20,10135-101-1,Linsitinib,0.04,uM,LJP5,3,O24,72,hr,1097,3501,3925,0.8919,0.8793
50105-3,BT-20,10135-101-1,Linsitinib,0.12,uM,LJP5,1,O23,72,hr,1097,3456,3735,0.9253,0.9140
50105-3,BT-20,10135-101-1,Linsitinib,0.12,uM,LJP5,2,O23,72,hr,1097,3866,3877,0.9970,0.9967
50105-3,BT-20,10135-101-1,Linsitinib,0.12,uM,LJP5,3,O23,72,hr,1097,3526,3925,0.8983,0.8866
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,1,O22,72,hr,1097,3780,3735,1.0120,1.0135
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,2,O22,72,hr,1097,3744,3877,0.9655,0.9618
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,3,O22,72,hr,1097,3544,3925,0.9028,0.8919
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,1,O21,72,hr,1097,3684,3735,0.9863,0.9844
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,2,O21,72,hr,1097,3772,3877,0.9727,0.9699
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,3,O21,72,hr,1097,3355,3925,0.8547,0.8363
50105-3,BT-20,10135-101-1,Linsitinib,3.33,uM,LJP5,1,O20,72,hr,1097,3694,3735,0.9890,0.9875
50105-3,BT-20,10135-101-1,Linsitinib,3.33,uM,LJP5,2,O20,72,hr,1097,3643,3877,0.9395,0.9326
50105-3,BT-20,10135-101-1,Linsitinib,3.33,uM,LJP5,3,O20,72,hr,1097,3228,3925,0.8223,0.7982
50105-3,BT-20,10135-101-1,Linsitinib,10,uM,LJP5,1,O19,72,hr,1097,3160,3735,0.8460,0.8194
50105-3,BT-20,10135-101-1,Linsitinib,10,uM,LJP5,2,O19,72,hr,1097,3158,3877,0.8144,0.7868
50105-3,BT-20,10135-101-1,Linsitinib,10,uM,LJP5,3,O19,72,hr,1097,3270,3925,0.8330,0.8109
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,1097,3651,3735,0.9775,0.9744
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,1097,3436,3877,0.8861,0.8715
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,1097,3975,3925,1.0126,1.0137
50105-3,BT-20,10138-105-1,Ruxolitinib,0.12,uM,LJP5,1,O17,72,hr,1097,3699,3735,0.9903,0.9890
50105-3,BT-20,10138-105-1,Ruxolitinib,0.12,uM,LJP5,2,O17,72,hr,1097,3609,3877,0.9307,0.9227
50105-3,BT-20,10138-105-1,Ruxolitinib,0.12,uM,LJP5,3,O17,72,hr,1097,3580,3925,0.9120,0.9023
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,1,O16,72,hr,1097,3740,3735,1.0013,1.0014
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,2,O16,72,hr,1097,3670,3877,0.9464,0.9404
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,3,O16,72,hr,1097,3557,3925,0.9061,0.8956
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,1,O15,72,hr,1097,4065,3735,1.0883,1.0981
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,2,O15,72,hr,1097,3995,3877,1.0302,1.0330
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,3,O15,72,hr,1097,3943,3925,1.0045,1.0049
50105-3,BT-20,10138-105-1,Ruxolitinib,3.33,uM,LJP5,1,O14,72,hr,1097,3916,3735,1.0484,1.0542
50105-3,BT-20,10138-105-1,Ruxolitinib,3.33,uM,LJP5,2,O14,72,hr,1097,3908,3877,1.0078,1.0085
50105-3,BT-20,10138-105-1,Ruxolitinib,3.33,uM,LJP5,3,O14,72,hr,1097,3747,3925,0.9546,0.9500
50105-3,BT-20,10138-105-1,Ruxolitinib,10,uM,LJP5,1,O13,72,hr,1097,3124,3735,0.8364,0.8077
50105-3,BT-20,10138-105-1,Ruxolitinib,10,uM,LJP5,2,O13,72,hr,1097,3125,3877,0.8059,0.7765
50105-3,BT-20,10138-105-1,Ruxolitinib,10,uM,LJP5,3,O13,72,hr,1097,3195,3925,0.8139,0.7882
50105-3,BT-20,10140-101-1,Momelotinib,0.04,uM,LJP5,1,P12,72,hr,1097,3291,3735,0.8811,0.8617
50105-3,BT-20,10140-101-1,Momelotinib,0.04,uM,LJP5,2,P12,72,hr,1097,3966,3877,1.0227,1.0249
50105-3,BT-20,10140-101-1,Momelotinib,0.04,uM,LJP5,3,P12,72,hr,1097,3721,3925,0.9479,0.9427
50105-3,BT-20,10140-101-1,Momelotinib,0.12,uM,LJP5,1,P11,72,hr,1097,3229,3735,0.8645,0.8418
50105-3,BT-20,10140-101-1,Momelotinib,0.12,uM,LJP5,2,P11,72,hr,1097,3888,3877,1.0026,1.0029
50105-3,BT-20,10140-101-1,Momelotinib,0.12,uM,LJP5,3,P11,72,hr,1097,3313,3925,0.8440,0.8238
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,1,P10,72,hr,1097,3181,3735,0.8516,0.8263
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,2,P10,72,hr,1097,3730,3877,0.9619,0.9578
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,3,P10,72,hr,1097,3511,3925,0.8944,0.8823
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,1,P09,72,hr,1097,2864,3735,0.7668,0.7209
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,2,P09,72,hr,1097,3138,3877,0.8092,0.7806
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,3,P09,72,hr,1097,3139,3925,0.7997,0.7711
50105-3,BT-20,10140-101-1,Momelotinib,3.33,uM,LJP5,1,P08,72,hr,1097,2087,3735,0.5587,0.4388
50105-3,BT-20,10140-101-1,Momelotinib,3.33,uM,LJP5,2,P08,72,hr,1097,2655,3877,0.6847,0.6244
50105-3,BT-20,10140-101-1,Momelotinib,3.33,uM,LJP5,3,P08,72,hr,1097,2249,3925,0.5729,0.4774
50105-3,BT-20,10140-101-1,Momelotinib,10,uM,LJP5,1,P07,72,hr,1097,994,3735,0.2661,-0.0544
50105-3,BT-20,10140-101-1,Momelotinib,10,uM,LJP5,2,P07,72,hr,1097,1055,3877,0.2721,-0.0213
50105-3,BT-20,10140-101-1,Momelotinib,10,uM,LJP5,3,P07,72,hr,1097,1138,3925,0.2899,0.0200
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,1097,4162,3735,1.1143,1.1263
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,1097,4023,3877,1.0374,1.0408
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,1097,4135,3925,1.0534,1.0574
50105-3,BT-20,10141-101-1,Fedratinib,0.12,uM,LJP5,1,L05,72,hr,1097,3931,3735,1.0524,1.0587
50105-3,BT-20,10141-101-1,Fedratinib,0.12,uM,LJP5,2,L05,72,hr,1097,3806,3877,0.9815,0.9796
50105-3,BT-20,10141-101-1,Fedratinib,0.12,uM,LJP5,3,L05,72,hr,1097,3574,3925,0.9105,0.9006
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,1,L04,72,hr,1097,3574,3735,0.9568,0.9507
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,2,L04,72,hr,1097,3642,3877,0.9392,0.9323
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,3,L04,72,hr,1097,3401,3925,0.8664,0.8500
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,1,L03,72,hr,1097,3101,3735,0.8302,0.8001
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,2,L03,72,hr,1097,3239,3877,0.8353,0.8118
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,3,L03,72,hr,1097,3098,3925,0.7892,0.7584
50105-3,BT-20,10141-101-1,Fedratinib,3.33,uM,LJP5,1,L02,72,hr,1097,2573,3735,0.6889,0.6197
50105-3,BT-20,10141-101-1,Fedratinib,3.33,uM,LJP5,2,L02,72,hr,1097,2662,3877,0.6865,0.6268
50105-3,BT-20,10141-101-1,Fedratinib,3.33,uM,LJP5,3,L02,72,hr,1097,2558,3925,0.6517,0.5845
50105-3,BT-20,10141-101-1,Fedratinib,10,uM,LJP5,1,L01,72,hr,1097,752,3735,0.2013,-0.1925
50105-3,BT-20,10141-101-1,Fedratinib,10,uM,LJP5,2,L01,72,hr,1097,815,3877,0.2102,-0.1506
50105-3,BT-20,10141-101-1,Fedratinib,10,uM,LJP5,3,L01,72,hr,1097,702,3925,0.1788,-0.2156
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,1,P24,72,hr,1097,2687,3735,0.7194,0.6599
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,2,P24,72,hr,1097,3198,3877,0.8247,0.7992
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,3,P24,72,hr,1097,3250,3925,0.8279,0.8048
50105-3,BT-20,10142-101-1,Trametinib,0.12,uM,LJP5,1,P23,72,hr,1097,2963,3735,0.7933,0.7544
50105-3,BT-20,10142-101-1,Trametinib,0.12,uM,LJP5,2,P23,72,hr,1097,2973,3877,0.7667,0.7285
50105-3,BT-20,10142-101-1,Trametinib,0.12,uM,LJP5,3,P23,72,hr,1097,3187,3925,0.8119,0.7857
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,1,P22,72,hr,1097,2913,3735,0.7799,0.7375
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,2,P22,72,hr,1097,2936,3877,0.7571,0.7167
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,3,P22,72,hr,1097,2735,3925,0.6967,0.6432
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,1,P21,72,hr,1097,2510,3735,0.6720,0.5971
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,2,P21,72,hr,1097,2936,3877,0.7571,0.7167
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,3,P21,72,hr,1097,2833,3925,0.7217,0.6750
50105-3,BT-20,10142-101-1,Trametinib,3.33,uM,LJP5,1,P20,72,hr,1097,2750,3735,0.7362,0.6818
50105-3,BT-20,10142-101-1,Trametinib,3.33,uM,LJP5,2,P20,72,hr,1097,2877,3877,0.7419,0.6977
50105-3,BT-20,10142-101-1,Trametinib,3.33,uM,LJP5,3,P20,72,hr,1097,2622,3925,0.6680,0.6059
50105-3,BT-20,10142-101-1,Trametinib,10,uM,LJP5,1,P19,72,hr,1097,2722,3735,0.7287,0.6721
50105-3,BT-20,10142-101-1,Trametinib,10,uM,LJP5,2,P19,72,hr,1097,3100,3877,0.7994,0.7687
50105-3,BT-20,10142-101-1,Trametinib,10,uM,LJP5,3,P19,72,hr,1097,2926,3925,0.7454,0.7047
50105-3,BT-20,10146-101-1,Omipalisib,0.04,uM,LJP6,1,N06,72,hr,1097,740,3610,0.2050,-0.2049
50105-3,BT-20,10146-101-1,Omipalisib,0.04,uM,LJP6,2,N06,72,hr,1097,818,3713,0.2203,-0.1538
50105-3,BT-20,10146-101-1,Omipalisib,0.04,uM,LJP6,3,N06,72,hr,1097,776,3696,0.2099,-0.1794
50105-3,BT-20,10146-101-1,Omipalisib,0.12,uM,LJP6,1,N05,72,hr,1097,765,3610,0.2119,-0.1893
50105-3,BT-20,10146-101-1,Omipalisib,0.12,uM,LJP6,2,N05,72,hr,1097,694,3713,0.1869,-0.2293
50105-3,BT-20,10146-101-1,Omipalisib,0.12,uM,LJP6,3,N05,72,hr,1097,728,3696,0.1970,-0.2088
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,1,N04,72,hr,1097,647,3610,0.1792,-0.2647
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,2,N04,72,hr,1097,590,3713,0.1589,-0.2972
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,3,N04,72,hr,1097,589,3696,0.1593,-0.2989
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,1,N03,72,hr,1097,475,3610,0.1316,-0.3857
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,2,N03,72,hr,1097,499,3713,0.1344,-0.3611
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,3,N03,72,hr,1097,564,3696,0.1526,-0.3160
50105-3,BT-20,10146-101-1,Omipalisib,3.33,uM,LJP6,1,N02,72,hr,1097,483,3610,0.1338,-0.3797
50105-3,BT-20,10146-101-1,Omipalisib,3.33,uM,LJP6,2,N02,72,hr,1097,499,3713,0.1344,-0.3611
50105-3,BT-20,10146-101-1,Omipalisib,3.33,uM,LJP6,3,N02,72,hr,1097,493,3696,0.1334,-0.3666
50105-3,BT-20,10146-101-1,Omipalisib,10,uM,LJP6,1,N01,72,hr,1097,378,3610,0.1047,-0.4622
50105-3,BT-20,10146-101-1,Omipalisib,10,uM,LJP6,2,N01,72,hr,1097,466,3713,0.1255,-0.3855
50105-3,BT-20,10146-101-1,Omipalisib,10,uM,LJP6,3,N01,72,hr,1097,440,3696,0.1190,-0.4064
50105-3,BT-20,10147-101-1,Buparlisib,0.04,uM,LJP5,1,H06,72,hr,1097,3693,3735,0.9887,0.9872
50105-3,BT-20,10147-101-1,Buparlisib,0.04,uM,LJP5,2,H06,72,hr,1097,4034,3877,1.0403,1.0438
50105-3,BT-20,10147-101-1,Buparlisib,0.04,uM,LJP5,3,H06,72,hr,1097,3605,3925,0.9184,0.9095
50105-3,BT-20,10147-101-1,Buparlisib,0.12,uM,LJP5,1,H05,72,hr,1097,2929,3735,0.7842,0.7429
50105-3,BT-20,10147-101-1,Buparlisib,0.12,uM,LJP5,2,H05,72,hr,1097,2903,3877,0.7486,0.7061
50105-3,BT-20,10147-101-1,Buparlisib,0.12,uM,LJP5,3,H05,72,hr,1097,3223,3925,0.8211,0.7967
50105-3,BT-20,10147-101-1,Buparlisib,0.37,uM,LJP5,1,H04,72,hr,1097,1879,3735,0.5031,0.3558
50105-3,BT-20,10147-101-1,Buparlisib,0.37,uM,LJP5,2,H04,72,hr,1097,1873,3877,0.4830,0.3412
50105-3,BT-20,10147-101-1,Buparlisib,0.37,uM,LJP5,3,H04,72,hr,1097,2100,3925,0.5350,0.4233
50105-3,BT-20,10147-101-1,Buparlisib,1.11,uM,LJP5,1,H03,72,hr,1097,1219,3735,0.3264,0.0613
50105-3,BT-20,10147-101-1,Buparlisib,1.11,uM,LJP5,2,H03,72,hr,1097,1098,3877,0.2832,0.0004
50105-3,BT-20,10147-101-1,Buparlisib,1.11,uM,LJP5,3,H03,72,hr,1097,1125,3925,0.2866,0.0137
50105-3,BT-20,10147-101-1,Buparlisib,3.33,uM,LJP5,1,H02,72,hr,1097,761,3735,0.2037,-0.1870
50105-3,BT-20,10147-101-1,Buparlisib,3.33,uM,LJP5,2,H02,72,hr,1097,717,3877,0.1849,-0.2083
50105-3,BT-20,10147-101-1,Buparlisib,3.33,uM,LJP5,3,H02,72,hr,1097,718,3925,0.1829,-0.2060
50105-3,BT-20,10147-101-1,Buparlisib,10,uM,LJP5,1,H01,72,hr,1097,627,3735,0.1679,-0.2714
50105-3,BT-20,10147-101-1,Buparlisib,10,uM,LJP5,2,H01,72,hr,1097,656,3877,0.1692,-0.2461
50105-3,BT-20,10147-101-1,Buparlisib,10,uM,LJP5,3,H01,72,hr,1097,581,3925,0.1480,-0.2923
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,1097,4110,3735,1.1003,1.1112
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,1097,4215,3877,1.0870,1.0937
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,1097,4581,3925,1.1670,1.1752
50105-3,BT-20,10148-101-1,XL147,0.12,uM,LJP5,1,G11,72,hr,1097,4493,3735,1.2029,1.2204
50105-3,BT-20,10148-101-1,XL147,0.12,uM,LJP5,2,G11,72,hr,1097,4019,3877,1.0364,1.0397
50105-3,BT-20,10148-101-1,XL147,0.12,uM,LJP5,3,G11,72,hr,1097,4330,3925,1.1031,1.1096
50105-3,BT-20,10148-101-1,XL147,0.37,uM,LJP5,1,G10,72,hr,1097,4150,3735,1.1110,1.1228
50105-3,BT-20,10148-101-1,XL147,0.37,uM,LJP5,2,G10,72,hr,1097,4259,3877,1.0983,1.1057
50105-3,BT-20,10148-101-1,XL147,0.37,uM,LJP5,3,G10,72,hr,1097,4050,3925,1.0317,1.0343
50105-3,BT-20,10148-101-1,XL147,1.11,uM,LJP5,1,G09,72,hr,1097,3984,3735,1.0666,1.0743
50105-3,BT-20,10148-101-1,XL147,1.11,uM,LJP5,2,G09,72,hr,1097,3986,3877,1.0279,1.0305
50105-3,BT-20,10148-101-1,XL147,1.11,uM,LJP5,3,G09,72,hr,1097,3907,3925,0.9953,0.9949
50105-3,BT-20,10148-101-1,XL147,3.33,uM,LJP5,1,G08,72,hr,1097,3139,3735,0.8404,0.8126
50105-3,BT-20,10148-101-1,XL147,3.33,uM,LJP5,2,G08,72,hr,1097,3495,3877,0.9013,0.8891
50105-3,BT-20,10148-101-1,XL147,3.33,uM,LJP5,3,G08,72,hr,1097,3321,3925,0.8460,0.8262
50105-3,BT-20,10148-101-1,XL147,10,uM,LJP5,1,G07,72,hr,1097,1523,3735,0.4077,0.2039
50105-3,BT-20,10148-101-1,XL147,10,uM,LJP5,2,G07,72,hr,1097,1702,3877,0.4389,0.2726
50105-3,BT-20,10148-101-1,XL147,10,uM,LJP5,3,G07,72,hr,1097,1517,3925,0.3865,0.1926
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,1,P06,72,hr,1097,3397,3610,0.9409,0.9303
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,2,P06,72,hr,1097,3283,3713,0.8840,0.8646
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,3,P06,72,hr,1097,3586,3696,0.9701,0.9657
50105-3,BT-20,10149-102-1,Y39983,0.12,uM,LJP6,1,P05,72,hr,1097,3429,3610,0.9497,0.9408
50105-3,BT-20,10149-102-1,Y39983,0.12,uM,LJP6,2,P05,72,hr,1097,3401,3713,0.9158,0.9024
50105-3,BT-20,10149-102-1,Y39983,0.12,uM,LJP6,3,P05,72,hr,1097,3504,3696,0.9479,0.9399
50105-3,BT-20,10149-102-1,Y39983,0.37,uM,LJP6,1,P04,72,hr,1097,3271,3610,0.9060,0.8883
50105-3,BT-20,10149-102-1,Y39983,0.37,uM,LJP6,2,P04,72,hr,1097,3544,3713,0.9543,0.9475
50105-3,BT-20,10149-102-1,Y39983,0.37,uM,LJP6,3,P04,72,hr,1097,3591,3696,0.9715,0.9672
50105-3,BT-20,10149-102-1,Y39983,1.11,uM,LJP6,1,P03,72,hr,1097,3104,3610,0.8597,0.8316
50105-3,BT-20,10149-102-1,Y39983,1.11,uM,LJP6,2,P03,72,hr,1097,3558,3713,0.9581,0.9519
50105-3,BT-20,10149-102-1,Y39983,1.11,uM,LJP6,3,P03,72,hr,1097,3120,3696,0.8441,0.8156
50105-3,BT-20,10149-102-1,Y39983,3.33,uM,LJP6,1,P02,72,hr,1097,2883,3610,0.7985,0.7545
50105-3,BT-20,10149-102-1,Y39983,3.33,uM,LJP6,2,P02,72,hr,1097,2671,3713,0.7192,0.6583
50105-3,BT-20,10149-102-1,Y39983,3.33,uM,LJP6,3,P02,72,hr,1097,3156,3696,0.8538,0.8275
50105-3,BT-20,10149-102-1,Y39983,10,uM,LJP6,1,P01,72,hr,1097,1451,3610,0.4019,0.1766
50105-3,BT-20,10149-102-1,Y39983,10,uM,LJP6,2,P01,72,hr,1097,1515,3713,0.4080,0.2013
50105-3,BT-20,10149-102-1,Y39983,10,uM,LJP6,3,P01,72,hr,1097,1594,3696,0.4312,0.2375
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,1,H06,72,hr,1097,3683,3610,1.0201,1.0233
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,2,H06,72,hr,1097,3458,3713,0.9311,0.9205
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,3,H06,72,hr,1097,3539,3696,0.9574,0.9509
50105-3,BT-20,10151-101-1,Nintedanib,0.12,uM,LJP6,1,H05,72,hr,1097,3145,3610,0.8711,0.8456
50105-3,BT-20,10151-101-1,Nintedanib,0.12,uM,LJP6,2,H05,72,hr,1097,3513,3713,0.9460,0.9378
50105-3,BT-20,10151-101-1,Nintedanib,0.12,uM,LJP6,3,H05,72,hr,1097,3511,3696,0.9498,0.9421
50105-3,BT-20,10151-101-1,Nintedanib,0.37,uM,LJP6,1,H04,72,hr,1097,2763,3610,0.7653,0.7116
50105-3,BT-20,10151-101-1,Nintedanib,0.37,uM,LJP6,2,H04,72,hr,1097,2789,3713,0.7510,0.6995
50105-3,BT-20,10151-101-1,Nintedanib,0.37,uM,LJP6,3,H04,72,hr,1097,2915,3696,0.7886,0.7465
50105-3,BT-20,10151-101-1,Nintedanib,1.11,uM,LJP6,1,H03,72,hr,1097,2844,3610,0.7877,0.7407
50105-3,BT-20,10151-101-1,Nintedanib,1.11,uM,LJP6,2,H03,72,hr,1097,2806,3713,0.7556,0.7054
50105-3,BT-20,10151-101-1,Nintedanib,1.11,uM,LJP6,3,H03,72,hr,1097,3017,3696,0.8162,0.7811
50105-3,BT-20,10151-101-1,Nintedanib,3.33,uM,LJP6,1,H02,72,hr,1097,2686,3610,0.7439,0.6837
50105-3,BT-20,10151-101-1,Nintedanib,3.33,uM,LJP6,2,H02,72,hr,1097,2750,3713,0.7405,0.6860
50105-3,BT-20,10151-101-1,Nintedanib,3.33,uM,LJP6,3,H02,72,hr,1097,2440,3696,0.6601,0.5779
50105-3,BT-20,10151-101-1,Nintedanib,10,uM,LJP6,1,H01,72,hr,1097,1998,3610,0.5534,0.4174
50105-3,BT-20,10151-101-1,Nintedanib,10,uM,LJP6,2,H01,72,hr,1097,2053,3713,0.5528,0.4279
50105-3,BT-20,10151-101-1,Nintedanib,10,uM,LJP6,3,H01,72,hr,1097,1794,3696,0.4853,0.3239
50105-3,BT-20,10157-101-1,Foretinib,0.04,uM,LJP5,1,H12,72,hr,1097,3945,3735,1.0562,1.0628
50105-3,BT-20,10157-101-1,Foretinib,0.04,uM,LJP5,2,H12,72,hr,1097,3950,3877,1.0186,1.0204
50105-3,BT-20,10157-101-1,Foretinib,0.04,uM,LJP5,3,H12,72,hr,1097,4326,3925,1.1020,1.1085
50105-3,BT-20,10157-101-1,Foretinib,0.12,uM,LJP5,1,H11,72,hr,1097,3599,3735,0.9635,0.9584
50105-3,BT-20,10157-101-1,Foretinib,0.12,uM,LJP5,2,H11,72,hr,1097,3617,3877,0.9328,0.9250
50105-3,BT-20,10157-101-1,Foretinib,0.12,uM,LJP5,3,H11,72,hr,1097,3689,3925,0.9398,0.9336
50105-3,BT-20,10157-101-1,Foretinib,0.37,uM,LJP5,1,H10,72,hr,1097,1587,3735,0.4249,0.2322
50105-3,BT-20,10157-101-1,Foretinib,0.37,uM,LJP5,2,H10,72,hr,1097,1753,3877,0.4521,0.2934
50105-3,BT-20,10157-101-1,Foretinib,0.37,uM,LJP5,3,H10,72,hr,1097,1562,3925,0.3979,0.2117
50105-3,BT-20,10157-101-1,Foretinib,1.11,uM,LJP5,1,H09,72,hr,1097,1353,3735,0.3622,0.1259
50105-3,BT-20,10157-101-1,Foretinib,1.11,uM,LJP5,2,H09,72,hr,1097,1309,3877,0.3376,0.1017
50105-3,BT-20,10157-101-1,Foretinib,1.11,uM,LJP5,3,H09,72,hr,1097,1147,3925,0.2922,0.0244
50105-3,BT-20,10157-101-1,Foretinib,3.33,uM,LJP5,1,H08,72,hr,1097,1257,3735,0.3365,0.0799
50105-3,BT-20,10157-101-1,Foretinib,3.33,uM,LJP5,2,H08,72,hr,1097,1329,3877,0.3427,0.1109
50105-3,BT-20,10157-101-1,Foretinib,3.33,uM,LJP5,3,H08,72,hr,1097,1325,3925,0.3375,0.1080
50105-3,BT-20,10157-101-1,Foretinib,10,uM,LJP5,1,H07,72,hr,1097,943,3735,0.2525,-0.0822
50105-3,BT-20,10157-101-1,Foretinib,10,uM,LJP5,2,H07,72,hr,1097,978,3877,0.2522,-0.0612
50105-3,BT-20,10157-101-1,Foretinib,10,uM,LJP5,3,H07,72,hr,1097,1008,3925,0.2568,-0.0451
50105-3,BT-20,10158-101-1,AZD 5438,0.04,uM,LJP6,1,J06,72,hr,1097,2949,3610,0.8168,0.7778
50105-3,BT-20,10158-101-1,AZD 5438,0.04,uM,LJP6,2,J06,72,hr,1097,2989,3713,0.8049,0.7678
50105-3,BT-20,10158-101-1,AZD 5438,0.04,uM,LJP6,3,J06,72,hr,1097,3107,3696,0.8405,0.8112
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,1,J05,72,hr,1097,2235,3610,0.6190,0.5129
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,2,J05,72,hr,1097,2137,3713,0.5754,0.4608
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,3,J05,72,hr,1097,2380,3696,0.6439,0.5556
50105-3,BT-20,10158-101-1,AZD 5438,0.37,uM,LJP6,1,J04,72,hr,1097,1308,3610,0.3623,0.1077
50105-3,BT-20,10158-101-1,AZD 5438,0.37,uM,LJP6,2,J04,72,hr,1097,1519,3713,0.4090,0.2031
50105-3,BT-20,10158-101-1,AZD 5438,0.37,uM,LJP6,3,J04,72,hr,1097,1541,3696,0.4169,0.2139
50105-3,BT-20,10158-101-1,AZD 5438,1.11,uM,LJP6,1,J03,72,hr,1097,966,3610,0.2676,-0.0715
50105-3,BT-20,10158-101-1,AZD 5438,1.11,uM,LJP6,2,J03,72,hr,1097,1013,3713,0.2728,-0.0444
50105-3,BT-20,10158-101-1,AZD 5438,1.11,uM,LJP6,3,J03,72,hr,1097,1088,3696,0.2943,-0.0048
50105-3,BT-20,10158-101-1,AZD 5438,3.33,uM,LJP6,1,J02,72,hr,1097,796,3610,0.2205,-0.1704
50105-3,BT-20,10158-101-1,AZD 5438,3.33,uM,LJP6,2,J02,72,hr,1097,774,3713,0.2084,-0.1800
50105-3,BT-20,10158-101-1,AZD 5438,3.33,uM,LJP6,3,J02,72,hr,1097,715,3696,0.1934,-0.2168
50105-3,BT-20,10158-101-1,AZD 5438,10,uM,LJP6,1,J01,72,hr,1097,525,3610,0.1454,-0.3488
50105-3,BT-20,10158-101-1,AZD 5438,10,uM,LJP6,2,J01,72,hr,1097,536,3713,0.1443,-0.3346
50105-3,BT-20,10158-101-1,AZD 5438,10,uM,LJP6,3,J01,72,hr,1097,559,3696,0.1512,-0.3195
