Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,58.50,56.33,1212,6599,0.1848,0.4736
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,60.20,56.33,1267,6852,0.1862,0.4804
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,61.90,56.33,1332,7075,0.1898,0.4887
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,63.60,56.33,1399,7339,0.1920,0.4978
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,65.30,56.33,1450,7570,0.1929,0.5018
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,67.00,56.33,1496,7731,0.1951,0.5077
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,68.70,56.33,1555,7933,0.1975,0.5136
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,70.50,56.33,1593,7990,0.2015,0.5131
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,72.20,56.33,1663,8053,0.2086,0.5233
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,73.90,56.33,1702,8150,0.2109,0.5238
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,75.60,56.33,1777,7992,0.2236,0.5381
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,77.30,56.33,1851,8135,0.2294,0.5441
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,79.00,56.33,1905,8048,0.2384,0.5509
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,80.70,56.33,1972,7920,0.2502,0.5596
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,82.40,56.33,2023,7810,0.2593,0.5615
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,84.10,56.33,2093,7655,0.2734,0.5753
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,85.80,56.33,2148,7583,0.2830,0.5777
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,87.50,56.33,2208,7334,0.3005,0.5903
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,89.20,56.33,2274,7229,0.3139,0.6001
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,90.90,56.33,2337,7174,0.3250,0.6071
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,92.60,56.33,2394,7065,0.3383,0.6158
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,94.30,56.33,2438,6924,0.3518,0.6162
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,1.7783,95.70,27.76,2236,6712,0.3331,0.6154
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,2.30,56.33,252,255,0.9965,0.4568
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,4.00,56.33,308,303,1.0190,0.4475
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,5.70,56.33,350,342,1.0274,0.4333
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,7.40,56.33,385,385,1.0041,0.4262
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,9.10,56.33,406,424,0.9625,0.4073
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,10.80,56.33,435,465,0.9391,0.4454
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,12.50,56.33,454,510,0.8926,0.4422
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,14.20,56.33,468,634,0.7405,0.4137
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,15.90,56.33,478,726,0.6620,0.4041
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,17.60,56.33,485,868,0.5603,0.3894
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,19.30,56.33,491,1090,0.4615,0.3762
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,21.00,56.33,495,1286,0.3927,0.3555
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,22.80,56.33,500,1460,0.3474,0.3475
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,24.50,56.33,502,1615,0.3144,0.3464
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,26.20,56.33,508,1764,0.2906,0.3475
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,27.90,56.33,514,1907,0.2726,0.3503
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,29.60,56.33,525,2050,0.2588,0.3569
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,31.30,56.33,526,2241,0.2371,0.3386
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,33.00,56.33,542,2479,0.2211,0.3449
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,34.70,56.33,554,2720,0.2056,0.3402
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,36.40,56.33,560,2958,0.1910,0.3368
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,38.10,56.33,572,3168,0.1820,0.3360
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,39.80,56.33,577,3393,0.1712,0.3395
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,41.50,56.33,578,3667,0.1588,0.3229
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,43.20,56.33,586,3942,0.1496,0.3278
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,44.90,56.33,605,4212,0.1442,0.3376
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,46.60,56.33,616,4538,0.1366,0.3366
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,48.30,56.33,619,4875,0.1277,0.3294
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,50.00,56.33,635,5234,0.1218,0.3358
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,51.70,56.33,643,5553,0.1162,0.3371
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,53.40,56.33,671,5809,0.1160,0.3511
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,55.10,56.33,733,6087,0.1216,0.3693
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,56.80,56.33,770,6354,0.1230,0.3777
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,58.50,56.33,762,6599,0.1175,0.3691
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,60.20,56.33,781,6852,0.1165,0.3712
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,61.90,56.33,782,7075,0.1129,0.3683
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,63.60,56.33,804,7339,0.1121,0.3621
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,65.30,56.33,816,7570,0.1102,0.3681
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,67.00,56.33,817,7731,0.1084,0.3678
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,68.70,56.33,819,7933,0.1056,0.3620
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,70.50,56.33,822,7990,0.1053,0.3628
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,72.20,56.33,822,8053,0.1042,0.3626
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,73.90,56.33,837,8150,0.1051,0.3643
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,75.60,56.33,845,7992,0.1075,0.3630
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,77.30,56.33,840,8135,0.1050,0.3625
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,79.00,56.33,878,8048,0.1109,0.3637
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,80.70,56.33,854,7920,0.1089,0.3574
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,82.40,56.33,869,7810,0.1121,0.3616
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,84.10,56.33,874,7655,0.1145,0.3637
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,85.80,56.33,883,7583,0.1166,0.3630
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,87.50,56.33,896,7334,0.1222,0.3702
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,89.20,56.33,885,7229,0.1223,0.3630
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,90.90,56.33,892,7174,0.1242,0.3550
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,92.60,56.33,895,7065,0.1266,0.3617
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,94.30,56.33,896,6924,0.1293,0.3562
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,3.1623,95.70,27.76,799,6712,0.1191,0.3824
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,2.30,56.33,258,255,1.0321,0.4620
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,4.00,56.33,287,303,0.9531,0.4024
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,5.70,56.33,314,342,0.9220,0.4096
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,7.40,56.33,336,385,0.8752,0.3854
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,9.10,56.33,356,424,0.8418,0.3707
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,10.80,56.33,366,465,0.7898,0.3476
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,12.50,56.33,382,510,0.7504,0.3669
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,14.20,56.33,404,634,0.6376,0.4387
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,15.90,56.33,447,726,0.6136,0.5200
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,17.60,56.33,459,868,0.5270,0.4931
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,19.30,56.33,499,1090,0.4526,0.4940
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,21.00,56.33,552,1286,0.4198,0.4938
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,22.80,56.33,554,1460,0.3717,0.4737
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,24.50,56.33,548,1615,0.3331,0.4606
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,26.20,56.33,553,1764,0.3074,0.4373
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,27.90,56.33,550,1907,0.2829,0.4439
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,29.60,56.33,554,2050,0.2652,0.4450
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,31.30,56.33,561,2241,0.2455,0.4468
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,33.00,56.33,567,2479,0.2242,0.4453
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,34.70,56.33,555,2720,0.2005,0.4300
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,36.40,56.33,553,2958,0.1837,0.4243
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,38.10,56.33,554,3168,0.1720,0.4149
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,39.80,56.33,546,3393,0.1585,0.4052
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,41.50,56.33,533,3667,0.1435,0.3885
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,43.20,56.33,515,3942,0.1292,0.3716
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,44.90,56.33,512,4212,0.1203,0.3628
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,46.60,56.33,486,4538,0.1063,0.3424
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,48.30,56.33,477,4875,0.0971,0.3334
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,50.00,56.33,485,5234,0.0920,0.3261
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,51.70,56.33,472,5553,0.0844,0.3073
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,53.40,56.33,439,5809,0.0755,0.2706
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,55.10,56.33,412,6087,0.0678,0.2498
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,56.80,56.33,405,6354,0.0640,0.2277
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,58.50,56.33,393,6599,0.0600,0.2020
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,60.20,56.33,375,6852,0.0553,0.1735
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,61.90,56.33,358,7075,0.0512,0.1281
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,63.60,56.33,353,7339,0.0486,0.1222
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,65.30,56.33,346,7570,0.0464,0.1047
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,67.00,56.33,333,7731,0.0440,0.0969
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,68.70,56.33,322,7933,0.0416,0.0922
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,70.50,56.33,310,7990,0.0401,0.0683
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,72.20,56.33,292,8053,0.0376,0.0603
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,73.90,56.33,270,8150,0.0346,0.0317
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,75.60,56.33,264,7992,0.0342,0.0263
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,77.30,56.33,252,8135,0.0325,0.0238
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,79.00,56.33,236,8048,0.0308,-0.0056
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,80.70,56.33,226,7920,0.0300,-0.0287
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,82.40,56.33,218,7810,0.0291,-0.0379
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,84.10,56.33,209,7655,0.0282,-0.0543
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,85.80,56.33,203,7583,0.0276,-0.0680
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,87.50,56.33,197,7334,0.0274,-0.0761
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,89.20,56.33,191,7229,0.0269,-0.0888
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,90.90,56.33,179,7174,0.0254,-0.1152
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,92.60,56.33,172,7065,0.0248,-0.1123
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,94.30,56.33,164,6924,0.0239,-0.1206
51124-1,MCF 10A-H2B-mCherry,10020-101-5,Dasatinib,10,95.70,27.76,232,6712,0.0347,0.0543
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,2.30,56.33,334,255,1.3456,0.6199
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,4.00,56.33,368,303,1.2276,0.5465
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,5.70,56.33,409,342,1.2075,0.5200
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,7.40,56.33,448,385,1.1742,0.5139
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,9.10,56.33,486,424,1.1570,0.4864
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,10.80,56.33,530,465,1.1488,0.5026
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,12.50,56.33,563,510,1.1106,0.5407
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,14.20,56.33,620,634,0.9865,0.6101
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,15.90,56.33,667,726,0.9279,0.6241
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,17.60,56.33,772,868,0.8951,0.6734
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,19.30,56.33,868,1090,0.8326,0.6713
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,21.00,56.33,1022,1286,0.8340,0.6831
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,22.80,56.33,1254,1460,0.8839,0.7603
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,24.50,56.33,1399,1615,0.8852,0.7808
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,26.20,56.33,1521,1764,0.8788,0.7886
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,27.90,56.33,1639,1907,0.8766,0.8025
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,29.60,56.33,1764,2050,0.8754,0.8070
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,31.30,56.33,1918,2241,0.8714,0.8182
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,33.00,56.33,2093,2479,0.8607,0.8276
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,34.70,56.33,2309,2720,0.8655,0.8346
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,36.40,56.33,2511,2958,0.8658,0.8457
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,38.10,56.33,2679,3168,0.8609,0.8501
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,39.80,56.33,2877,3393,0.8610,0.8522
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,41.50,56.33,3078,3667,0.8538,0.8516
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,43.20,56.33,3291,3942,0.8483,0.8523
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,44.90,56.33,3568,4212,0.8587,0.8600
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,46.60,56.33,3829,4538,0.8583,0.8602
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,48.30,56.33,4092,4875,0.8547,0.8560
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,50.00,56.33,4388,5234,0.8506,0.8647
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,51.70,56.33,4660,5553,0.8512,0.8663
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,53.40,56.33,4927,5809,0.8601,0.8733
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,55.10,56.33,5161,6087,0.8600,0.8736
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,56.80,56.33,5397,6354,0.8655,0.8708
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,58.50,56.33,5641,6599,0.8728,0.8707
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,60.20,56.33,5909,6852,0.8833,0.8727
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,61.90,56.33,6120,7075,0.8878,0.8726
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,63.60,56.33,6400,7339,0.8941,0.8730
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,65.30,56.33,6669,7570,0.9036,0.8769
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,67.00,56.33,6875,7731,0.9164,0.8804
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,68.70,56.33,7105,7933,0.9227,0.8832
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,70.50,56.33,7278,7990,0.9419,0.8934
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,72.20,56.33,7459,8053,0.9585,0.8955
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,73.90,56.33,7567,8150,0.9624,0.8984
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,75.60,56.33,7647,7992,0.9831,0.9064
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,77.30,56.33,7778,8135,0.9874,0.9044
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,79.00,56.33,7839,8048,1.0028,0.9108
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,80.70,56.33,7885,7920,1.0229,0.9145
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,82.40,56.33,8002,7810,1.0479,0.9191
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,84.10,56.33,8082,7655,1.0714,0.9248
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,85.80,56.33,8220,7583,1.0983,0.9334
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,87.50,56.33,8279,7334,1.1370,0.9413
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,89.20,56.33,8310,7229,1.1554,0.9461
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,90.90,56.33,8256,7174,1.1566,0.9420
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,92.60,56.33,8208,7065,1.1656,0.9440
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,94.30,56.33,8203,6924,1.1859,0.9459
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0010833,95.70,27.76,8661,6712,1.2903,0.9277
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,2.30,56.33,303,255,1.2056,0.5563
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,4.00,56.33,338,303,1.1237,0.4929
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,5.70,56.33,379,342,1.1119,0.4692
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,7.40,56.33,424,385,1.1040,0.4610
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,9.10,56.33,465,424,1.1008,0.4783
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,10.80,56.33,498,465,1.0773,0.5484
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,12.50,56.33,543,510,1.0689,0.6110
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,14.20,56.33,641,634,1.0213,0.6918
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,15.90,56.33,720,726,1.0064,0.7137
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,17.60,56.33,882,868,1.0270,0.7611
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,19.30,56.33,1052,1090,1.0228,0.8303
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,21.00,56.33,1233,1286,1.0063,0.8680
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,22.80,56.33,1383,1460,0.9820,0.8766
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,24.50,56.33,1509,1615,0.9633,0.8844
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,26.20,56.33,1633,1764,0.9510,0.8932
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,27.90,56.33,1747,1907,0.9438,0.8910
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,29.60,56.33,1907,2050,0.9544,0.9088
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,31.30,56.33,2084,2241,0.9524,0.9196
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,33.00,56.33,2294,2479,0.9474,0.9217
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,34.70,56.33,2521,2720,0.9495,0.9231
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,36.40,56.33,2774,2958,0.9595,0.9378
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,38.10,56.33,3104,3168,0.9968,0.9758
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,39.80,56.33,3294,3393,0.9859,0.9709
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,41.50,56.33,3516,3667,0.9751,0.9695
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,43.20,56.33,3758,3942,0.9679,0.9682
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,44.90,56.33,4168,4212,0.9986,0.9900
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,46.60,56.33,4522,4538,1.0071,0.9933
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,48.30,56.33,4830,4875,1.0016,0.9919
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,50.00,56.33,5112,5234,0.9858,0.9864
51124-1,MCF 10A-H2B-mCherry,10250-101-3,Etoposide,0.0033333,51.70,56.33,5361,5553,0.9749,0.9815
