Cell Line HMS LINCS ID,Cell Line Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50331-2,MDA-MB-361,200858,HGF,77571,100,ng/ml,90,minute,pAkt,557.455
50331-2,MDA-MB-361,200858,HGF,77151,1,ng/ml,10,minute,pErk,177.496
50331-2,MDA-MB-361,200858,HGF,76912,100,ng/ml,10,minute,pErk,219.996
50331-2,MDA-MB-361,200858,HGF,77048,1,ng/ml,30,minute,pErk,196.972
50331-2,MDA-MB-361,200858,HGF,76928,100,ng/ml,30,minute,pErk,185.780
50331-2,MDA-MB-361,200858,HGF,76916,1,ng/ml,90,minute,pErk,167.206
50331-2,MDA-MB-361,200858,HGF,77024,100,ng/ml,90,minute,pErk,176.768
50331-2,MDA-MB-361,200858,HGF,78128,1,ng/ml,10,minute,pJnk,135.727
50331-2,MDA-MB-361,200858,HGF,78076,100,ng/ml,10,minute,pJnk,135.619
50331-2,MDA-MB-361,200858,HGF,78020,1,ng/ml,30,minute,pJnk,136.534
50331-2,MDA-MB-361,200858,HGF,78044,100,ng/ml,30,minute,pJnk,129.600
50331-2,MDA-MB-361,200858,HGF,78148,1,ng/ml,90,minute,pJnk,125.373
50331-2,MDA-MB-361,200858,HGF,78247,100,ng/ml,90,minute,pJnk,146.979
50331-2,MDA-MB-361,200858,HGF,77700,1,ng/ml,10,minute,pP38,291.147
50331-2,MDA-MB-361,200858,HGF,77856,100,ng/ml,10,minute,pP38,300.269
50331-2,MDA-MB-361,200858,HGF,77656,1,ng/ml,30,minute,pP38,278.553
50331-2,MDA-MB-361,200858,HGF,77872,100,ng/ml,30,minute,pP38,384.074
50331-2,MDA-MB-361,200858,HGF,77664,1,ng/ml,90,minute,pP38,389.650
50331-2,MDA-MB-361,200858,HGF,77868,100,ng/ml,90,minute,pP38,398.690
50331-2,MDA-MB-361,200853,NRG1,77264,1,ng/ml,10,minute,pAkt,2516.208
50331-2,MDA-MB-361,200853,NRG1,77256,100,ng/ml,10,minute,pAkt,5000.373
50331-2,MDA-MB-361,200853,NRG1,77423,1,ng/ml,30,minute,pAkt,3718.952
50331-2,MDA-MB-361,200853,NRG1,77324,100,ng/ml,30,minute,pAkt,4670.970
50331-2,MDA-MB-361,200853,NRG1,77332,1,ng/ml,90,minute,pAkt,4565.914
50331-2,MDA-MB-361,200853,NRG1,77352,100,ng/ml,90,minute,pAkt,4822.509
50331-2,MDA-MB-361,200853,NRG1,76984,1,ng/ml,10,minute,pErk,1615.623
50331-2,MDA-MB-361,200853,NRG1,77088,100,ng/ml,10,minute,pErk,5215.183
50331-2,MDA-MB-361,200853,NRG1,77183,1,ng/ml,30,minute,pErk,2412.944
50331-2,MDA-MB-361,200853,NRG1,77219,100,ng/ml,30,minute,pErk,3635.341
50331-2,MDA-MB-361,200853,NRG1,76960,1,ng/ml,90,minute,pErk,1900.082
50331-2,MDA-MB-361,200853,NRG1,76992,100,ng/ml,90,minute,pErk,2466.718
50331-2,MDA-MB-361,200853,NRG1,78327,1,ng/ml,10,minute,pJnk,122.973
50331-2,MDA-MB-361,200853,NRG1,78367,100,ng/ml,10,minute,pJnk,129.267
50331-2,MDA-MB-361,200853,NRG1,78287,1,ng/ml,30,minute,pJnk,111.654
50331-2,MDA-MB-361,200853,NRG1,78259,100,ng/ml,30,minute,pJnk,111.545
50331-2,MDA-MB-361,200853,NRG1,78307,1,ng/ml,90,minute,pJnk,114.397
50331-2,MDA-MB-361,200853,NRG1,78028,100,ng/ml,90,minute,pJnk,120.707
50331-2,MDA-MB-361,200853,NRG1,77963,1,ng/ml,10,minute,pP38,446.074
50331-2,MDA-MB-361,200853,NRG1,77776,100,ng/ml,10,minute,pP38,1088.428
50331-2,MDA-MB-361,200853,NRG1,77748,1,ng/ml,30,minute,pP38,540.653
50331-2,MDA-MB-361,200853,NRG1,77808,100,ng/ml,30,minute,pP38,735.359
50331-2,MDA-MB-361,200853,NRG1,77688,1,ng/ml,90,minute,pP38,412.872
50331-2,MDA-MB-361,200853,NRG1,77812,100,ng/ml,90,minute,pP38,488.084
50331-2,MDA-MB-361,200855,IGF-I,77515,1,ng/ml,10,minute,pAkt,563.861
50331-2,MDA-MB-361,200855,IGF-I,77619,100,ng/ml,10,minute,pAkt,2961.278
50331-2,MDA-MB-361,200855,IGF-I,77316,1,ng/ml,30,minute,pAkt,619.159
50331-2,MDA-MB-361,200855,IGF-I,77499,100,ng/ml,30,minute,pAkt,3296.725
50331-2,MDA-MB-361,200855,IGF-I,77336,1,ng/ml,90,minute,pAkt,683.707
50331-2,MDA-MB-361,200855,IGF-I,77507,100,ng/ml,90,minute,pAkt,3160.480
50331-2,MDA-MB-361,200855,IGF-I,77227,1,ng/ml,10,minute,pErk,170.108
50331-2,MDA-MB-361,200855,IGF-I,77036,100,ng/ml,10,minute,pErk,547.107
50331-2,MDA-MB-361,200855,IGF-I,76940,1,ng/ml,30,minute,pErk,154.789
50331-2,MDA-MB-361,200855,IGF-I,77139,100,ng/ml,30,minute,pErk,758.276
50331-2,MDA-MB-361,200855,IGF-I,77195,1,ng/ml,90,minute,pErk,137.003
50331-2,MDA-MB-361,200855,IGF-I,76868,100,ng/ml,90,minute,pErk,386.112
50331-2,MDA-MB-361,200855,IGF-I,78319,1,ng/ml,10,minute,pJnk,140.239
50331-2,MDA-MB-361,200855,IGF-I,78231,100,ng/ml,10,minute,pJnk,130.796
50331-2,MDA-MB-361,200855,IGF-I,78152,1,ng/ml,30,minute,pJnk,135.731
50331-2,MDA-MB-361,200855,IGF-I,78335,100,ng/ml,30,minute,pJnk,122.708
50331-2,MDA-MB-361,200855,IGF-I,78227,1,ng/ml,90,minute,pJnk,129.308
50331-2,MDA-MB-361,200855,IGF-I,78347,100,ng/ml,90,minute,pJnk,118.145
50331-2,MDA-MB-361,200855,IGF-I,77987,1,ng/ml,10,minute,pP38,256.299
50331-2,MDA-MB-361,200855,IGF-I,77672,100,ng/ml,10,minute,pP38,332.454
50331-2,MDA-MB-361,200855,IGF-I,77740,1,ng/ml,30,minute,pP38,325.681
50331-2,MDA-MB-361,200855,IGF-I,77696,100,ng/ml,30,minute,pP38,405.513
50331-2,MDA-MB-361,200855,IGF-I,77884,1,ng/ml,90,minute,pP38,359.735
50331-2,MDA-MB-361,200855,IGF-I,77832,100,ng/ml,90,minute,pP38,359.696
50331-2,MDA-MB-361,200856,IGF-II,77356,1,ng/ml,10,minute,pAkt,571.782
50331-2,MDA-MB-361,200856,IGF-II,77531,100,ng/ml,10,minute,pAkt,1872.788
50331-2,MDA-MB-361,200856,IGF-II,77312,1,ng/ml,30,minute,pAkt,590.393
50331-2,MDA-MB-361,200856,IGF-II,77427,100,ng/ml,30,minute,pAkt,2800.453
50331-2,MDA-MB-361,200856,IGF-II,77296,1,ng/ml,90,minute,pAkt,655.131
50331-2,MDA-MB-361,200856,IGF-II,77412,100,ng/ml,90,minute,pAkt,2866.154
50331-2,MDA-MB-361,200856,IGF-II,76856,1,ng/ml,10,minute,pErk,166.212
50331-2,MDA-MB-361,200856,IGF-II,77056,100,ng/ml,10,minute,pErk,262.675
50331-2,MDA-MB-361,200856,IGF-II,76964,1,ng/ml,30,minute,pErk,164.863
50331-2,MDA-MB-361,200856,IGF-II,77199,100,ng/ml,30,minute,pErk,447.048
50331-2,MDA-MB-361,200856,IGF-II,76900,1,ng/ml,90,minute,pErk,163.813
50331-2,MDA-MB-361,200856,IGF-II,77028,100,ng/ml,90,minute,pErk,282.947
50331-2,MDA-MB-361,200856,IGF-II,78191,1,ng/ml,10,minute,pJnk,134.347
50331-2,MDA-MB-361,200856,IGF-II,78104,100,ng/ml,10,minute,pJnk,122.932
50331-2,MDA-MB-361,200856,IGF-II,78331,1,ng/ml,30,minute,pJnk,135.649
50331-2,MDA-MB-361,200856,IGF-II,78140,100,ng/ml,30,minute,pJnk,123.196
50331-2,MDA-MB-361,200856,IGF-II,78096,1,ng/ml,90,minute,pJnk,129.737
50331-2,MDA-MB-361,200856,IGF-II,78303,100,ng/ml,90,minute,pJnk,117.939
50331-2,MDA-MB-361,200856,IGF-II,77967,1,ng/ml,10,minute,pP38,279.727
50331-2,MDA-MB-361,200856,IGF-II,77947,100,ng/ml,10,minute,pP38,353.829
50331-2,MDA-MB-361,200856,IGF-II,77852,1,ng/ml,30,minute,pP38,376.695
50331-2,MDA-MB-361,200856,IGF-II,77660,100,ng/ml,30,minute,pP38,450.614
50331-2,MDA-MB-361,200856,IGF-II,77692,1,ng/ml,90,minute,pP38,419.828
50331-2,MDA-MB-361,200856,IGF-II,77824,100,ng/ml,90,minute,pP38,376.153
50331-2,MDA-MB-361,200854,INS,77248,1,ng/ml,10,minute,pAkt,553.584
50331-2,MDA-MB-361,200854,INS,77463,100,ng/ml,10,minute,pAkt,952.330
50331-2,MDA-MB-361,200854,INS,77455,1,ng/ml,30,minute,pAkt,584.385
50331-2,MDA-MB-361,200854,INS,77555,100,ng/ml,30,minute,pAkt,1265.016
50331-2,MDA-MB-361,200854,INS,77308,1,ng/ml,90,minute,pAkt,632.872
50331-2,MDA-MB-361,200854,INS,77487,100,ng/ml,90,minute,pAkt,1740.611
50331-2,MDA-MB-361,200854,INS,76880,1,ng/ml,10,minute,pErk,150.554
50331-2,MDA-MB-361,200854,INS,76976,100,ng/ml,10,minute,pErk,165.624
50331-2,MDA-MB-361,200854,INS,77223,1,ng/ml,30,minute,pErk,153.125
50331-2,MDA-MB-361,200854,INS,77147,100,ng/ml,30,minute,pErk,199.953
50331-2,MDA-MB-361,200854,INS,76860,1,ng/ml,90,minute,pErk,153.684
50331-2,MDA-MB-361,200854,INS,77060,100,ng/ml,90,minute,pErk,219.352
50331-2,MDA-MB-361,200854,INS,78343,1,ng/ml,10,minute,pJnk,120.853
50331-2,MDA-MB-361,200854,INS,78203,100,ng/ml,10,minute,pJnk,127.797
50331-2,MDA-MB-361,200854,INS,78195,1,ng/ml,30,minute,pJnk,136.294
50331-2,MDA-MB-361,200854,INS,78160,100,ng/ml,30,minute,pJnk,133.549
50331-2,MDA-MB-361,200854,INS,78299,1,ng/ml,90,minute,pJnk,132.519
50331-2,MDA-MB-361,200854,INS,78068,100,ng/ml,90,minute,pJnk,126.833
50331-2,MDA-MB-361,200854,INS,77995,1,ng/ml,10,minute,pP38,302.047
50331-2,MDA-MB-361,200854,INS,77840,100,ng/ml,10,minute,pP38,283.883
50331-2,MDA-MB-361,200854,INS,77919,1,ng/ml,30,minute,pP38,288.445
50331-2,MDA-MB-361,200854,INS,77640,100,ng/ml,30,minute,pP38,370.308
50331-2,MDA-MB-361,200854,INS,77900,1,ng/ml,90,minute,pP38,405.409
50331-2,MDA-MB-361,200854,INS,77772,100,ng/ml,90,minute,pP38,428.255
50331-2,MDA-MB-361,200862,NGF-beta,77272,1,ng/ml,10,minute,pAkt,558.979
50331-2,MDA-MB-361,200862,NGF-beta,77559,100,ng/ml,10,minute,pAkt,539.981
50331-2,MDA-MB-361,200862,NGF-beta,77252,1,ng/ml,30,minute,pAkt,535.617
50331-2,MDA-MB-361,200862,NGF-beta,77519,100,ng/ml,30,minute,pAkt,581.929
50331-2,MDA-MB-361,200862,NGF-beta,77240,1,ng/ml,90,minute,pAkt,547.531
50331-2,MDA-MB-361,200862,NGF-beta,77292,100,ng/ml,90,minute,pAkt,545.632
50331-2,MDA-MB-361,200862,NGF-beta,76904,1,ng/ml,10,minute,pErk,154.951
50331-2,MDA-MB-361,200862,NGF-beta,77131,100,ng/ml,10,minute,pErk,159.998
50331-2,MDA-MB-361,200862,NGF-beta,77084,1,ng/ml,30,minute,pErk,171.100
50331-2,MDA-MB-361,200862,NGF-beta,76908,100,ng/ml,30,minute,pErk,168.138
50331-2,MDA-MB-361,200862,NGF-beta,77159,1,ng/ml,90,minute,pErk,176.981
50331-2,MDA-MB-361,200862,NGF-beta,77155,100,ng/ml,90,minute,pErk,159.747
50331-2,MDA-MB-361,200862,NGF-beta,78271,1,ng/ml,10,minute,pJnk,121.994
50331-2,MDA-MB-361,200862,NGF-beta,78371,100,ng/ml,10,minute,pJnk,134.298
50331-2,MDA-MB-361,200862,NGF-beta,78387,1,ng/ml,30,minute,pJnk,129.500
50331-2,MDA-MB-361,200862,NGF-beta,78120,100,ng/ml,30,minute,pJnk,139.314
50331-2,MDA-MB-361,200862,NGF-beta,78379,1,ng/ml,90,minute,pJnk,121.222
50331-2,MDA-MB-361,200862,NGF-beta,78048,100,ng/ml,90,minute,pJnk,126.335
50331-2,MDA-MB-361,200862,NGF-beta,77876,1,ng/ml,10,minute,pP38,297.620
50331-2,MDA-MB-361,200862,NGF-beta,77636,100,ng/ml,10,minute,pP38,307.904
50331-2,MDA-MB-361,200862,NGF-beta,77652,1,ng/ml,30,minute,pP38,345.732
50331-2,MDA-MB-361,200862,NGF-beta,77860,100,ng/ml,30,minute,pP38,322.754
50331-2,MDA-MB-361,200862,NGF-beta,77728,1,ng/ml,90,minute,pP38,352.572
50331-2,MDA-MB-361,200862,NGF-beta,77951,100,ng/ml,90,minute,pP38,346.158
50331-2,MDA-MB-361,200857,PDGF-BB,77348,1,ng/ml,10,minute,pAkt,511.099
50331-2,MDA-MB-361,200857,PDGF-BB,77392,100,ng/ml,10,minute,pAkt,491.886
50331-2,MDA-MB-361,200857,PDGF-BB,77244,1,ng/ml,30,minute,pAkt,498.865
50331-2,MDA-MB-361,200857,PDGF-BB,77304,100,ng/ml,30,minute,pAkt,529.959
50331-2,MDA-MB-361,200857,PDGF-BB,77439,1,ng/ml,90,minute,pAkt,478.390
50331-2,MDA-MB-361,200857,PDGF-BB,77479,100,ng/ml,90,minute,pAkt,480.368
50331-2,MDA-MB-361,200857,PDGF-BB,77175,1,ng/ml,10,minute,pErk,170.431
50331-2,MDA-MB-361,200857,PDGF-BB,76988,100,ng/ml,10,minute,pErk,161.099
50331-2,MDA-MB-361,200857,PDGF-BB,76892,1,ng/ml,30,minute,pErk,176.535
50331-2,MDA-MB-361,200857,PDGF-BB,77044,100,ng/ml,30,minute,pErk,151.958
50331-2,MDA-MB-361,200857,PDGF-BB,77231,1,ng/ml,90,minute,pErk,163.128
50331-2,MDA-MB-361,200857,PDGF-BB,76876,100,ng/ml,90,minute,pErk,259.708
50331-2,MDA-MB-361,200857,PDGF-BB,78112,1,ng/ml,10,minute,pJnk,137.655
50331-2,MDA-MB-361,200857,PDGF-BB,78108,100,ng/ml,10,minute,pJnk,135.247
50331-2,MDA-MB-361,200857,PDGF-BB,78132,1,ng/ml,30,minute,pJnk,131.544
50331-2,MDA-MB-361,200857,PDGF-BB,78144,100,ng/ml,30,minute,pJnk,125.211
50331-2,MDA-MB-361,200857,PDGF-BB,78024,1,ng/ml,90,minute,pJnk,122.198
50331-2,MDA-MB-361,200857,PDGF-BB,78215,100,ng/ml,90,minute,pJnk,33.143
50331-2,MDA-MB-361,200857,PDGF-BB,77796,1,ng/ml,10,minute,pP38,243.930
50331-2,MDA-MB-361,200857,PDGF-BB,77820,100,ng/ml,10,minute,pP38,327.078
50331-2,MDA-MB-361,200857,PDGF-BB,77892,1,ng/ml,30,minute,pP38,317.918
50331-2,MDA-MB-361,200857,PDGF-BB,77844,100,ng/ml,30,minute,pP38,344.801
50331-2,MDA-MB-361,200857,PDGF-BB,77764,1,ng/ml,90,minute,pP38,366.538
50331-2,MDA-MB-361,200857,PDGF-BB,77975,100,ng/ml,90,minute,pP38,381.897
50331-2,MDA-MB-361,200859,SCF,77543,1,ng/ml,10,minute,pAkt,549.779
50331-2,MDA-MB-361,200859,SCF,77276,100,ng/ml,10,minute,pAkt,469.661
50331-2,MDA-MB-361,200859,SCF,77467,1,ng/ml,30,minute,pAkt,442.224
50331-2,MDA-MB-361,200859,SCF,77599,100,ng/ml,30,minute,pAkt,591.443
50331-2,MDA-MB-361,200859,SCF,77451,1,ng/ml,90,minute,pAkt,479.364
50331-2,MDA-MB-361,200859,SCF,77607,100,ng/ml,90,minute,pAkt,477.660
50331-2,MDA-MB-361,200859,SCF,77064,1,ng/ml,10,minute,pErk,163.094
50331-2,MDA-MB-361,200859,SCF,77119,100,ng/ml,10,minute,pErk,169.678
50331-2,MDA-MB-361,200859,SCF,77171,1,ng/ml,30,minute,pErk,177.201
50331-2,MDA-MB-361,200859,SCF,77032,100,ng/ml,30,minute,pErk,170.472
50331-2,MDA-MB-361,200859,SCF,76888,1,ng/ml,90,minute,pErk,178.211
50331-2,MDA-MB-361,200859,SCF,76944,100,ng/ml,90,minute,pErk,175.179
50331-2,MDA-MB-361,200859,SCF,78263,1,ng/ml,10,minute,pJnk,135.876
50331-2,MDA-MB-361,200859,SCF,78375,100,ng/ml,10,minute,pJnk,138.913
50331-2,MDA-MB-361,200859,SCF,78239,1,ng/ml,30,minute,pJnk,131.286
50331-2,MDA-MB-361,200859,SCF,78183,100,ng/ml,30,minute,pJnk,133.209
50331-2,MDA-MB-361,200859,SCF,78040,1,ng/ml,90,minute,pJnk,126.173
50331-2,MDA-MB-361,200859,SCF,78124,100,ng/ml,90,minute,pJnk,124.257
50331-2,MDA-MB-361,200859,SCF,77624,1,ng/ml,10,minute,pP38,341.601
50331-2,MDA-MB-361,200859,SCF,77792,100,ng/ml,10,minute,pP38,291.008
50331-2,MDA-MB-361,200859,SCF,77788,1,ng/ml,30,minute,pP38,330.007
50331-2,MDA-MB-361,200859,SCF,77864,100,ng/ml,30,minute,pP38,363.480
50331-2,MDA-MB-361,200859,SCF,77848,1,ng/ml,90,minute,pP38,371.746
50331-2,MDA-MB-361,200859,SCF,77752,100,ng/ml,90,minute,pP38,376.674
50331-2,MDA-MB-361,200864,VEGF165,77239,1,ng/ml,10,minute,pAkt,500.145
50331-2,MDA-MB-361,200864,VEGF165,77360,100,ng/ml,10,minute,pAkt,515.753
50331-2,MDA-MB-361,200864,VEGF165,77443,1,ng/ml,30,minute,pAkt,475.996
50331-2,MDA-MB-361,200864,VEGF165,77400,100,ng/ml,30,minute,pAkt,508.284
50331-2,MDA-MB-361,200864,VEGF165,77511,1,ng/ml,90,minute,pAkt,516.529
50331-2,MDA-MB-361,200864,VEGF165,77539,100,ng/ml,90,minute,pAkt,581.980
50331-2,MDA-MB-361,200864,VEGF165,76855,1,ng/ml,10,minute,pErk,147.493
50331-2,MDA-MB-361,200864,VEGF165,77012,100,ng/ml,10,minute,pErk,159.413
50331-2,MDA-MB-361,200864,VEGF165,76968,1,ng/ml,30,minute,pErk,147.412
50331-2,MDA-MB-361,200864,VEGF165,77076,100,ng/ml,30,minute,pErk,140.315
50331-2,MDA-MB-361,200864,VEGF165,77187,1,ng/ml,90,minute,pErk,160.603
50331-2,MDA-MB-361,200864,VEGF165,76932,100,ng/ml,90,minute,pErk,140.163
50331-2,MDA-MB-361,200864,VEGF165,78007,1,ng/ml,10,minute,pJnk,117.936
50331-2,MDA-MB-361,200864,VEGF165,78207,100,ng/ml,10,minute,pJnk,120.344
50331-2,MDA-MB-361,200864,VEGF165,78251,1,ng/ml,30,minute,pJnk,124.943
50331-2,MDA-MB-361,200864,VEGF165,78223,100,ng/ml,30,minute,pJnk,129.820
50331-2,MDA-MB-361,200864,VEGF165,78012,1,ng/ml,90,minute,pJnk,121.248
50331-2,MDA-MB-361,200864,VEGF165,78311,100,ng/ml,90,minute,pJnk,128.582
50331-2,MDA-MB-361,200864,VEGF165,77623,1,ng/ml,10,minute,pP38,293.593
50331-2,MDA-MB-361,200864,VEGF165,77744,100,ng/ml,10,minute,pP38,274.077
50331-2,MDA-MB-361,200864,VEGF165,77628,1,ng/ml,30,minute,pP38,286.061
50331-2,MDA-MB-361,200864,VEGF165,77939,100,ng/ml,30,minute,pP38,288.668
50331-2,MDA-MB-361,200864,VEGF165,77736,1,ng/ml,90,minute,pP38,287.980
50331-2,MDA-MB-361,200864,VEGF165,77648,100,ng/ml,90,minute,pP38,290.816
50331-2,MDA-MB-361,,,77404,0,ng/ml,,,pAkt,505.719
50331-2,MDA-MB-361,,,76956,0,ng/ml,,,pErk,156.779
50331-2,MDA-MB-361,,,78084,0,ng/ml,,,pJnk,132.718
50331-2,MDA-MB-361,,,77991,0,ng/ml,,,pP38,287.203
50332-1,MDA-MB-415,200852,BTC,79800,1,ng/ml,10,minute,pAkt,3875.828
50332-1,MDA-MB-415,200852,BTC,79871,100,ng/ml,10,minute,pAkt,4928.805
50332-1,MDA-MB-415,200852,BTC,79863,1,ng/ml,30,minute,pAkt,4184.554
50332-1,MDA-MB-415,200852,BTC,79612,100,ng/ml,30,minute,pAkt,5608.249
50332-1,MDA-MB-415,200852,BTC,79744,1,ng/ml,90,minute,pAkt,4394.594
50332-1,MDA-MB-415,200852,BTC,79588,100,ng/ml,90,minute,pAkt,5209.970
50332-1,MDA-MB-415,200852,BTC,79164,1,ng/ml,10,minute,pErk,1432.086
50332-1,MDA-MB-415,200852,BTC,79292,100,ng/ml,10,minute,pErk,3338.417
50332-1,MDA-MB-415,200852,BTC,79160,1,ng/ml,30,minute,pErk,1474.109
50332-1,MDA-MB-415,200852,BTC,79427,100,ng/ml,30,minute,pErk,2434.327
50332-1,MDA-MB-415,200852,BTC,79491,1,ng/ml,90,minute,pErk,1146.620
50332-1,MDA-MB-415,200852,BTC,79224,100,ng/ml,90,minute,pErk,1185.140
50332-1,MDA-MB-415,200852,BTC,80667,1,ng/ml,10,minute,pJnk,171.659
50332-1,MDA-MB-415,200852,BTC,80655,100,ng/ml,10,minute,pJnk,171.311
50332-1,MDA-MB-415,200852,BTC,80516,1,ng/ml,30,minute,pJnk,170.438
50332-1,MDA-MB-415,200852,BTC,80404,100,ng/ml,30,minute,pJnk,160.448
50332-1,MDA-MB-415,200852,BTC,80328,1,ng/ml,90,minute,pJnk,156.913
50332-1,MDA-MB-415,200852,BTC,80683,100,ng/ml,90,minute,pJnk,161.314
50332-1,MDA-MB-415,200852,BTC,79980,1,ng/ml,10,minute,pP38,403.776
50332-1,MDA-MB-415,200852,BTC,80016,100,ng/ml,10,minute,pP38,537.935
50332-1,MDA-MB-415,200852,BTC,79928,1,ng/ml,30,minute,pP38,385.968
50332-1,MDA-MB-415,200852,BTC,79944,100,ng/ml,30,minute,pP38,409.377
50332-1,MDA-MB-415,200852,BTC,80012,1,ng/ml,90,minute,pP38,400.168
50332-1,MDA-MB-415,200852,BTC,80004,100,ng/ml,90,minute,pP38,364.913
50332-1,MDA-MB-415,200863,EFNA1,79692,1,ng/ml,10,minute,pAkt,3736.684
50332-1,MDA-MB-415,200863,EFNA1,79804,100,ng/ml,10,minute,pAkt,3768.378
50332-1,MDA-MB-415,200863,EFNA1,79788,1,ng/ml,30,minute,pAkt,3778.244
50332-1,MDA-MB-415,200863,EFNA1,79560,100,ng/ml,30,minute,pAkt,3873.123
50332-1,MDA-MB-415,200863,EFNA1,79704,1,ng/ml,90,minute,pAkt,3782.061
50332-1,MDA-MB-415,200863,EFNA1,79572,100,ng/ml,90,minute,pAkt,3749.947
50332-1,MDA-MB-415,200863,EFNA1,79399,1,ng/ml,10,minute,pErk,277.224
50332-1,MDA-MB-415,200863,EFNA1,79296,100,ng/ml,10,minute,pErk,278.704
50332-1,MDA-MB-415,200863,EFNA1,79284,1,ng/ml,30,minute,pErk,262.340
50332-1,MDA-MB-415,200863,EFNA1,79184,100,ng/ml,30,minute,pErk,302.129
50332-1,MDA-MB-415,200863,EFNA1,79228,1,ng/ml,90,minute,pErk,276.204
50332-1,MDA-MB-415,200863,EFNA1,79332,100,ng/ml,90,minute,pErk,274.514
50332-1,MDA-MB-415,200863,EFNA1,80468,1,ng/ml,10,minute,pJnk,150.812
50332-1,MDA-MB-415,200863,EFNA1,80615,100,ng/ml,10,minute,pJnk,153.729
50332-1,MDA-MB-415,200863,EFNA1,80380,1,ng/ml,30,minute,pJnk,145.842
50332-1,MDA-MB-415,200863,EFNA1,80536,100,ng/ml,30,minute,pJnk,152.281
50332-1,MDA-MB-415,200863,EFNA1,80627,1,ng/ml,90,minute,pJnk,143.050
50332-1,MDA-MB-415,200863,EFNA1,80691,100,ng/ml,90,minute,pJnk,148.638
50332-1,MDA-MB-415,200863,EFNA1,80067,1,ng/ml,10,minute,pP38,422.238
50332-1,MDA-MB-415,200863,EFNA1,80211,100,ng/ml,10,minute,pP38,436.544
50332-1,MDA-MB-415,200863,EFNA1,79964,1,ng/ml,30,minute,pP38,429.065
50332-1,MDA-MB-415,200863,EFNA1,80103,100,ng/ml,30,minute,pP38,464.837
50332-1,MDA-MB-415,200863,EFNA1,80195,1,ng/ml,90,minute,pP38,457.595
50332-1,MDA-MB-415,200863,EFNA1,80151,100,ng/ml,90,minute,pP38,437.888
50332-1,MDA-MB-415,200850,EGF,79632,1,ng/ml,10,minute,pAkt,3340.016
50332-1,MDA-MB-415,200850,EGF,79919,100,ng/ml,10,minute,pAkt,3711.800
50332-1,MDA-MB-415,200850,EGF,79708,1,ng/ml,30,minute,pAkt,3370.516
50332-1,MDA-MB-415,200850,EGF,79764,100,ng/ml,30,minute,pAkt,3726.188
50332-1,MDA-MB-415,200850,EGF,79835,1,ng/ml,90,minute,pAkt,3670.399
50332-1,MDA-MB-415,200850,EGF,79608,100,ng/ml,90,minute,pAkt,3786.710
50332-1,MDA-MB-415,200850,EGF,79248,1,ng/ml,10,minute,pErk,316.302
50332-1,MDA-MB-415,200850,EGF,79435,100,ng/ml,10,minute,pErk,389.787
50332-1,MDA-MB-415,200850,EGF,79172,1,ng/ml,30,minute,pErk,305.708
50332-1,MDA-MB-415,200850,EGF,79256,100,ng/ml,30,minute,pErk,347.546
50332-1,MDA-MB-415,200850,EGF,79439,1,ng/ml,90,minute,pErk,342.620
50332-1,MDA-MB-415,200850,EGF,79447,100,ng/ml,90,minute,pErk,362.130
50332-1,MDA-MB-415,200850,EGF,80372,1,ng/ml,10,minute,pJnk,146.991
50332-1,MDA-MB-415,200850,EGF,80464,100,ng/ml,10,minute,pJnk,158.232
50332-1,MDA-MB-415,200850,EGF,80436,1,ng/ml,30,minute,pJnk,146.413
50332-1,MDA-MB-415,200850,EGF,80560,100,ng/ml,30,minute,pJnk,150.029
50332-1,MDA-MB-415,200850,EGF,80623,1,ng/ml,90,minute,pJnk,153.978
50332-1,MDA-MB-415,200850,EGF,80460,100,ng/ml,90,minute,pJnk,153.189
50332-1,MDA-MB-415,200850,EGF,80223,1,ng/ml,10,minute,pP38,400.478
50332-1,MDA-MB-415,200850,EGF,80219,100,ng/ml,10,minute,pP38,418.681
50332-1,MDA-MB-415,200850,EGF,80147,1,ng/ml,30,minute,pP38,564.372
50332-1,MDA-MB-415,200850,EGF,80175,100,ng/ml,30,minute,pP38,375.217
50332-1,MDA-MB-415,200850,EGF,80263,1,ng/ml,90,minute,pP38,394.966
50332-1,MDA-MB-415,200850,EGF,80131,100,ng/ml,90,minute,pP38,359.382
50332-1,MDA-MB-415,200851,EPR,79676,1,ng/ml,10,minute,pAkt,3703.016
50332-1,MDA-MB-415,200851,EPR,79792,100,ng/ml,10,minute,pAkt,3981.633
50332-1,MDA-MB-415,200851,EPR,79652,1,ng/ml,30,minute,pAkt,3489.117
50332-1,MDA-MB-415,200851,EPR,79903,100,ng/ml,30,minute,pAkt,3501.507
50332-1,MDA-MB-415,200851,EPR,79596,1,ng/ml,90,minute,pAkt,3335.639
50332-1,MDA-MB-415,200851,EPR,79556,100,ng/ml,90,minute,pAkt,3825.514
50332-1,MDA-MB-415,200851,EPR,79280,1,ng/ml,10,minute,pErk,322.303
50332-1,MDA-MB-415,200851,EPR,79495,100,ng/ml,10,minute,pErk,312.775
50332-1,MDA-MB-415,200851,EPR,79471,1,ng/ml,30,minute,pErk,280.048
50332-1,MDA-MB-415,200851,EPR,79347,100,ng/ml,30,minute,pErk,304.559
