Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,92.30,19.50,4876,6153,0.7933,0.7137
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.056234,94.30,19.50,4955,6154,0.8072,0.6866
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,2.70,19.50,248,163,1.5211,0.6196
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,4.60,19.50,346,295,1.1790,0.4812
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,6.60,19.50,406,390,1.0399,0.4412
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,8.60,19.50,435,442,0.9844,0.4386
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,10.60,19.50,453,467,0.9694,0.4895
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,12.50,19.50,465,495,0.9393,0.5038
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,14.50,19.50,490,537,0.9117,0.5374
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,16.50,19.50,539,626,0.8616,0.6084
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,18.40,19.50,600,775,0.7764,0.6006
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,20.40,19.50,631,951,0.6659,0.6033
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,22.40,19.50,651,1150,0.5670,0.5722
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,24.30,19.50,659,1322,0.4993,0.5787
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,26.30,19.50,678,1491,0.4556,0.5657
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,28.30,19.50,701,1665,0.4216,0.5658
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,30.30,19.50,731,1887,0.3878,0.5622
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,32.20,19.50,764,2123,0.3602,0.5702
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,34.20,19.50,816,2452,0.3327,0.5836
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,36.20,19.50,879,2641,0.3325,0.5918
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,38.10,19.50,966,2867,0.3366,0.5989
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,40.10,19.50,1048,3104,0.3376,0.6137
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,42.10,19.50,1106,3461,0.3193,0.6158
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,44.00,19.50,1215,3824,0.3175,0.6295
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,46.00,19.50,1305,4146,0.3150,0.6443
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,48.00,19.50,1482,4441,0.3344,0.6708
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,50.00,19.50,1639,4744,0.3463,0.6845
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,51.90,19.50,1785,4974,0.3608,0.6886
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,53.90,19.50,1999,5154,0.3911,0.7273
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,55.90,19.50,2179,5348,0.4129,0.7339
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,57.80,19.50,2379,5483,0.4410,0.7501
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,59.80,19.50,2564,5578,0.4662,0.7643
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,62.80,19.50,2778,5586,0.5036,0.7808
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,64.70,19.50,2986,5643,0.5359,0.7939
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,66.70,19.50,3187,5728,0.5625,0.7964
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,68.70,19.50,3381,5743,0.5947,0.8116
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,70.70,19.50,3601,5784,0.6267,0.8238
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,72.60,19.50,3853,5854,0.6607,0.8425
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,74.60,19.50,4063,5927,0.6878,0.8516
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,76.60,19.50,4281,5898,0.7269,0.8626
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,78.50,19.50,4523,5949,0.7615,0.8769
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,80.50,19.50,4711,6018,0.7834,0.8773
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,82.50,19.50,4924,6031,0.8169,0.8886
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,84.40,19.50,5136,6038,0.8507,0.8988
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,86.40,19.50,5287,6081,0.8692,0.9021
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,88.40,19.50,5432,6064,0.8957,0.9000
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,90.40,19.50,5540,6097,0.9088,0.9048
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,92.30,19.50,5665,6153,0.9211,0.9046
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.1,94.30,19.50,5687,6154,0.9254,0.8974
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,2.70,19.50,274,163,1.6570,0.6980
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,4.60,19.50,376,295,1.2744,0.5411
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,6.60,19.50,440,390,1.1270,0.4966
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,8.60,19.50,477,442,1.0781,0.4951
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,10.60,19.50,499,467,1.0672,0.5765
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,12.50,19.50,523,495,1.0562,0.6278
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,14.50,19.50,552,537,1.0280,0.6451
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,16.50,19.50,587,626,0.9435,0.6270
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,18.40,19.50,654,775,0.8491,0.6207
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,20.40,19.50,675,951,0.7185,0.5944
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,22.40,19.50,684,1150,0.5997,0.5543
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,24.30,19.50,680,1322,0.5129,0.5366
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,26.30,19.50,683,1491,0.4572,0.5125
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,28.30,19.50,698,1665,0.4190,0.5157
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,30.30,19.50,703,1887,0.3729,0.5010
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,32.20,19.50,694,2123,0.3277,0.4840
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,34.20,19.50,728,2452,0.2986,0.4716
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,36.20,19.50,758,2641,0.2881,0.4676
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,38.10,19.50,776,2867,0.2715,0.4819
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,40.10,19.50,813,3104,0.2624,0.4827
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,42.10,19.50,865,3461,0.2505,0.4848
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,44.00,19.50,908,3824,0.2382,0.4866
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,46.00,19.50,947,4146,0.2286,0.4890
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,48.00,19.50,1005,4441,0.2261,0.4998
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,50.00,19.50,1054,4744,0.2217,0.5018
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,51.90,19.50,1126,4974,0.2259,0.5052
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,53.90,19.50,1188,5154,0.2300,0.5157
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,55.90,19.50,1248,5348,0.2331,0.5203
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,57.80,19.50,1337,5483,0.2443,0.5265
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,59.80,19.50,1424,5578,0.2558,0.5315
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,62.80,19.50,1441,5586,0.2595,0.5441
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,64.70,19.50,1577,5643,0.2801,0.5591
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,66.70,19.50,1617,5728,0.2831,0.5673
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,68.70,19.50,1772,5743,0.3091,0.5871
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,70.70,19.50,1839,5784,0.3183,0.5900
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,72.60,19.50,1956,5854,0.3341,0.6052
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,74.60,19.50,2036,5927,0.3437,0.6072
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,76.60,19.50,2157,5898,0.3657,0.6261
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,78.50,19.50,2245,5949,0.3774,0.6369
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,80.50,19.50,2385,6018,0.3961,0.6487
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,82.50,19.50,2518,6031,0.4171,0.6510
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,84.40,19.50,2630,6038,0.4354,0.6648
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,86.40,19.50,2777,6081,0.4563,0.6612
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,88.40,19.50,2871,6064,0.4734,0.6700
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,90.40,19.50,2995,6097,0.4914,0.6777
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,92.30,19.50,3128,6153,0.5086,0.6821
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.17783,94.30,19.50,3218,6154,0.5233,0.6855
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,2.70,19.50,239,163,1.4305,0.5999
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,4.60,19.50,362,295,1.2137,0.4864
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,6.60,19.50,424,390,1.0869,0.4483
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,8.60,19.50,464,442,1.0494,0.4479
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,10.60,19.50,477,467,1.0211,0.4299
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,12.50,19.50,490,495,0.9903,0.4393
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,14.50,19.50,494,537,0.9191,0.4212
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,16.50,19.50,514,626,0.8260,0.4748
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,18.40,19.50,523,775,0.6772,0.4614
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,20.40,19.50,540,951,0.5711,0.4447
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,22.40,19.50,545,1150,0.4760,0.4243
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,24.30,19.50,538,1322,0.4064,0.3954
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,26.30,19.50,545,1491,0.3656,0.3907
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,28.30,19.50,534,1665,0.3209,0.3787
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,30.30,19.50,528,1887,0.2800,0.3708
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,32.20,19.50,540,2123,0.2546,0.3740
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,34.20,19.50,550,2452,0.2245,0.3596
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,36.20,19.50,560,2641,0.2122,0.3475
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,38.10,19.50,562,2867,0.1962,0.3654
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,40.10,19.50,559,3104,0.1802,0.3456
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,42.10,19.50,573,3461,0.1656,0.3440
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,44.00,19.50,585,3824,0.1532,0.3297
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,46.00,19.50,585,4146,0.1413,0.3373
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,48.00,19.50,603,4441,0.1359,0.3384
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,50.00,19.50,627,4744,0.1324,0.3441
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,51.90,19.50,660,4974,0.1332,0.3402
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,53.90,19.50,669,5154,0.1307,0.3792
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,55.90,19.50,688,5348,0.1303,0.3606
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,57.80,19.50,686,5483,0.1268,0.3795
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,59.80,19.50,718,5578,0.1309,0.3606
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,62.80,19.50,751,5586,0.1368,0.3807
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,64.70,19.50,745,5643,0.1344,0.3830
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,66.70,19.50,750,5728,0.1326,0.3786
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,68.70,19.50,754,5743,0.1331,0.3756
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,70.70,19.50,779,5784,0.1356,0.3705
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,72.60,19.50,793,5854,0.1363,0.3934
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,74.60,19.50,792,5927,0.1344,0.3876
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,76.60,19.50,791,5898,0.1347,0.3979
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,78.50,19.50,830,5949,0.1400,0.4042
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,80.50,19.50,880,6018,0.1466,0.4303
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,82.50,19.50,896,6031,0.1489,0.4291
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,84.40,19.50,931,6038,0.1545,0.4448
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,86.40,19.50,958,6081,0.1576,0.4158
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,88.40,19.50,999,6064,0.1649,0.4533
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,90.40,19.50,1038,6097,0.1703,0.4625
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,92.30,19.50,1055,6153,0.1716,0.4707
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.31623,94.30,19.50,1101,6154,0.1790,0.4706
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,2.70,19.50,330,163,2.0404,0.8023
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,4.60,19.50,407,295,1.3874,0.5763
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,6.60,19.50,448,390,1.1472,0.5195
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,8.60,19.50,472,442,1.0684,0.5047
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,10.60,19.50,475,467,1.0170,0.4914
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,12.50,19.50,483,495,0.9753,0.4843
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,14.50,19.50,491,537,0.9148,0.4740
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,16.50,19.50,502,626,0.8027,0.4547
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,18.40,19.50,509,775,0.6571,0.4431
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,20.40,19.50,517,951,0.5450,0.4502
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,22.40,19.50,548,1150,0.4772,0.4930
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,24.30,19.50,556,1322,0.4208,0.4843
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,26.30,19.50,562,1491,0.3773,0.4684
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,28.30,19.50,557,1665,0.3347,0.4280
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,30.30,19.50,589,1887,0.3124,0.4574
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,32.20,19.50,561,2123,0.2647,0.4497
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,34.20,19.50,557,2452,0.2276,0.4578
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,36.20,19.50,543,2641,0.2059,0.4400
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,38.10,19.50,549,2867,0.1916,0.4308
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,40.10,19.50,544,3104,0.1754,0.4259
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,42.10,19.50,530,3461,0.1533,0.4097
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,44.00,19.50,536,3824,0.1403,0.4109
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,46.00,19.50,578,4146,0.1396,0.4176
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,48.00,19.50,570,4441,0.1283,0.4185
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,50.00,19.50,628,4744,0.1326,0.4367
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,51.90,19.50,602,4974,0.1214,0.4267
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,53.90,19.50,601,5154,0.1171,0.4167
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,55.90,19.50,578,5348,0.1089,0.3970
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,57.80,19.50,601,5483,0.1106,0.4009
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,59.80,19.50,603,5578,0.1089,0.4013
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,62.80,19.50,624,5586,0.1129,0.4129
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,64.70,19.50,581,5643,0.1039,0.3974
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,66.70,19.50,622,5728,0.1098,0.4168
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,68.70,19.50,599,5743,0.1053,0.4000
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,70.70,19.50,603,5784,0.1050,0.4057
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,72.60,19.50,610,5854,0.1047,0.4105
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,74.60,19.50,613,5927,0.1039,0.4059
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,76.60,19.50,593,5898,0.1010,0.3806
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,78.50,19.50,615,5949,0.1036,0.3984
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,80.50,19.50,604,6018,0.1007,0.3965
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,82.50,19.50,609,6031,0.1012,0.3944
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,84.40,19.50,626,6038,0.1039,0.3968
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,86.40,19.50,612,6081,0.1008,0.3843
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,88.40,19.50,591,6064,0.0975,0.3729
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,90.40,19.50,607,6097,0.0996,0.3709
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,92.30,19.50,620,6153,0.1009,0.3757
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,0.56234,94.30,19.50,590,6154,0.0959,0.3494
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,2.70,19.50,281,163,1.7396,0.7320
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,4.60,19.50,347,295,1.1834,0.5002
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,6.60,19.50,381,390,0.9755,0.4399
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,8.60,19.50,410,442,0.9282,0.4593
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,10.60,19.50,430,467,0.9213,0.4720
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,12.50,19.50,445,495,0.8982,0.4696
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,14.50,19.50,452,537,0.8420,0.4908
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,16.50,19.50,452,626,0.7218,0.4246
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,18.40,19.50,470,775,0.6078,0.4848
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,20.40,19.50,474,951,0.5005,0.4323
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,22.40,19.50,501,1150,0.4372,0.4252
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,24.30,19.50,530,1322,0.4002,0.4236
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,26.30,19.50,535,1491,0.3581,0.4430
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,28.30,19.50,520,1665,0.3122,0.4239
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,30.30,19.50,530,1887,0.2812,0.3864
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,32.20,19.50,532,2123,0.2509,0.3824
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,34.20,19.50,515,2452,0.2113,0.3741
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,36.20,19.50,488,2641,0.1854,0.3350
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,38.10,19.50,493,2867,0.1726,0.3284
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,40.10,19.50,485,3104,0.1563,0.3143
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,42.10,19.50,487,3461,0.1409,0.3375
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,44.00,19.50,496,3824,0.1302,0.3375
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,46.00,19.50,526,4146,0.1270,0.3356
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,48.00,19.50,525,4441,0.1180,0.3158
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,50.00,19.50,529,4744,0.1113,0.3163
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,51.90,19.50,519,4974,0.1040,0.3220
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,53.90,19.50,511,5154,0.0988,0.3160
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,55.90,19.50,517,5348,0.0964,0.3184
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,57.80,19.50,515,5483,0.0940,0.3166
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,59.80,19.50,509,5578,0.0914,0.3148
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,62.80,19.50,495,5586,0.0889,0.3071
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,64.70,19.50,487,5643,0.0869,0.2927
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,66.70,19.50,473,5728,0.0832,0.2887
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,68.70,19.50,473,5743,0.0832,0.2935
51124-1,MCF 10A-H2B-mCherry,10018-101-5,Neratinib,1,70.70,19.50,469,5784,0.0817,0.2536
